season_year,personId,personName,games_played,minutes,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,points,position,teamTricode,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,threepointers_per_game,field_goal_percentage,three_point_percentage,free_throw_percentage
2019-20,201145,Jeff Green,48,0.0,159,344,62,183,73,91,24,109,133,50,26,19,42,453,F,"HOU, UTA",0.0,9.4375,2.7708333333333335,1.0416666666666667,0.5416666666666666,0.3958333333333333,0.875,1.2916666666666667,0.4622093023255814,0.33879781420765026,0.8021978021978022
2019-20,201147,Corey Brewer,5,0.0,2,4,0,1,1,3,2,6,8,2,4,0,2,5,,SAC,0.0,1.0,1.6,0.4,0.8,0.0,0.4,0.0,0.5,0.0,0.3333333333333333
2019-20,201149,Joakim Noah,5,0.0,4,8,0,0,6,8,5,11,16,7,1,1,6,14,,LAC,0.0,2.8,3.2,1.4,0.2,0.2,1.2,0.0,0.5,0.0,0.75
2019-20,201152,Thaddeus Young,64,0.0,269,601,79,222,42,72,94,221,315,117,92,23,102,659,F,CHI,0.0,10.296875,4.921875,1.828125,1.4375,0.359375,1.59375,1.234375,0.4475873544093178,0.35585585585585583,0.5833333333333334
2019-20,201158,Marco Belinelli,57,0.0,123,314,67,178,48,58,7,92,99,69,12,1,19,361,,SAS,0.0,6.333333333333333,1.736842105263158,1.2105263157894737,0.21052631578947367,0.017543859649122806,0.3333333333333333,1.1754385964912282,0.39171974522292996,0.37640449438202245,0.8275862068965517
2019-20,201162,Jared Dudley,45,0.0,24,60,18,42,2,2,6,46,52,28,15,3,8,68,F,LAL,0.0,1.511111111111111,1.1555555555555554,0.6222222222222222,0.3333333333333333,0.06666666666666667,0.17777777777777778,0.4,0.4,0.42857142857142855,1.0
2019-20,201163,Wilson Chandler,35,0.0,74,183,37,121,20,23,11,134,145,39,16,12,34,205,F,BKN,0.0,5.857142857142857,4.142857142857143,1.1142857142857143,0.45714285714285713,0.34285714285714286,0.9714285714285714,1.0571428571428572,0.40437158469945356,0.30578512396694213,0.8695652173913043
2019-20,201188,Marc Gasol,44,0.0,119,279,57,148,36,49,31,244,275,147,34,38,59,331,C,TOR,0.0,7.5227272727272725,6.25,3.340909090909091,0.7727272727272727,0.8636363636363636,1.3409090909090908,1.2954545454545454,0.4265232974910394,0.38513513513513514,0.7346938775510204
2019-20,201229,Anthony Tolliver,55,0.0,65,182,49,145,21,29,34,120,154,42,19,11,34,200,F,"MEM, POR, SAC",0.0,3.6363636363636362,2.8,0.7636363636363637,0.34545454545454546,0.2,0.6181818181818182,0.8909090909090909,0.35714285714285715,0.33793103448275863,0.7241379310344828
2019-20,201565,Derrick Rose,50,0.0,369,753,45,147,121,139,27,94,121,278,40,16,126,904,G,DET,0.0,18.08,2.42,5.56,0.8,0.32,2.52,0.9,0.4900398406374502,0.30612244897959184,0.8705035971223022
2019-20,201566,Russell Westbrook,57,0.0,604,1281,55,213,290,380,100,351,451,401,93,20,255,1553,G,HOU,0.0,27.24561403508772,7.912280701754386,7.035087719298246,1.631578947368421,0.3508771929824561,4.473684210526316,0.9649122807017544,0.4715066354410617,0.25821596244131456,0.7631578947368421
2019-20,201567,Kevin Love,56,0.0,327,727,146,390,187,219,54,493,547,178,33,19,140,987,F,CLE,0.0,17.625,9.767857142857142,3.1785714285714284,0.5892857142857143,0.3392857142857143,2.5,2.607142857142857,0.4497936726272352,0.37435897435897436,0.8538812785388128
2019-20,201568,Danilo Gallinari,62,0.0,358,817,178,439,266,298,34,288,322,119,42,5,76,1160,F,OKC,0.0,18.70967741935484,5.193548387096774,1.9193548387096775,0.6774193548387096,0.08064516129032258,1.2258064516129032,2.870967741935484,0.43818849449204406,0.4054669703872437,0.8926174496644296
2019-20,201569,Eric Gordon,36,0.0,171,463,96,303,82,107,9,62,71,54,23,13,43,520,F,HOU,0.0,14.444444444444445,1.9722222222222223,1.5,0.6388888888888888,0.3611111111111111,1.1944444444444444,2.6666666666666665,0.3693304535637149,0.31683168316831684,0.7663551401869159
2019-20,201571,D.J. Augustin,57,0.0,184,461,70,201,161,181,22,100,122,262,34,1,86,599,G,ORL,0.0,10.508771929824562,2.1403508771929824,4.5964912280701755,0.5964912280701754,0.017543859649122806,1.5087719298245614,1.2280701754385965,0.39913232104121477,0.3482587064676617,0.8895027624309392
2019-20,201572,Brook Lopez,68,0.0,292,671,102,325,127,152,58,254,312,99,46,163,70,813,C,MIL,0.0,11.955882352941176,4.588235294117647,1.4558823529411764,0.6764705882352942,2.3970588235294117,1.0294117647058822,1.5,0.43517138599105815,0.31384615384615383,0.8355263157894737
2019-20,201577,Robin Lopez,66,0.0,147,299,35,105,28,53,56,105,161,45,10,45,63,357,C,MIL,0.0,5.409090909090909,2.4393939393939394,0.6818181818181818,0.15151515151515152,0.6818181818181818,0.9545454545454546,0.5303030303030303,0.4916387959866221,0.3333333333333333,0.5283018867924528
2019-20,201580,JaVale McGee,68,0.0,195,306,3,6,53,82,125,265,390,37,36,94,55,446,C,LAL,0.0,6.5588235294117645,5.735294117647059,0.5441176470588235,0.5294117647058824,1.3823529411764706,0.8088235294117647,0.04411764705882353,0.6372549019607843,0.5,0.6463414634146342
2019-20,201583,Ryan Anderson,2,0.0,2,7,1,5,0,0,0,7,7,2,1,0,1,5,,HOU,0.0,2.5,3.5,1.0,0.5,0.0,0.5,0.5,0.2857142857142857,0.2,0.0
2019-20,201584,Courtney Lee,24,0.0,40,82,21,47,6,7,7,25,32,12,18,6,11,107,F,DAL,0.0,4.458333333333333,1.3333333333333333,0.5,0.75,0.25,0.4583333333333333,0.875,0.4878048780487805,0.44680851063829785,0.8571428571428571
2019-20,201586,Serge Ibaka,55,0.0,343,670,70,182,89,124,114,338,452,77,28,46,109,845,C,TOR,0.0,15.363636363636363,8.218181818181819,1.4,0.509090909090909,0.8363636363636363,1.981818181818182,1.2727272727272727,0.5119402985074627,0.38461538461538464,0.717741935483871
2019-20,201587,Nicolas Batum,22,0.0,28,81,14,49,9,10,25,75,100,66,17,8,22,79,F,CHA,0.0,3.590909090909091,4.545454545454546,3.0,0.7727272727272727,0.36363636363636365,1.0,0.6363636363636364,0.345679012345679,0.2857142857142857,0.9
2019-20,201588,George Hill,59,0.0,194,376,81,176,85,101,50,127,177,180,47,5,57,554,G,MIL,0.0,9.389830508474576,3.0,3.0508474576271185,0.7966101694915254,0.0847457627118644,0.9661016949152542,1.3728813559322033,0.5159574468085106,0.4602272727272727,0.8415841584158416
2019-20,201599,DeAndre Jordan,56,0.0,191,287,0,0,83,122,141,420,561,105,18,52,74,465,C,BKN,0.0,8.303571428571429,10.017857142857142,1.875,0.32142857142857145,0.9285714285714286,1.3214285714285714,0.0,0.6655052264808362,0.0,0.680327868852459
2019-20,201601,Luc Mbah a Moute,3,0.0,2,5,0,2,1,2,1,1,2,0,2,0,1,5,,HOU,0.0,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.4,0.0,0.5
2019-20,201609,Goran Dragic,59,0.0,319,724,124,338,191,246,29,158,187,301,40,10,144,953,G,MIA,0.0,16.152542372881356,3.169491525423729,5.101694915254237,0.6779661016949152,0.1694915254237288,2.440677966101695,2.1016949152542375,0.44060773480662985,0.3668639053254438,0.7764227642276422
2019-20,201933,Blake Griffin,18,0.0,88,250,27,111,76,98,17,67,84,59,7,7,40,279,F,DET,0.0,15.5,4.666666666666667,3.2777777777777777,0.3888888888888889,0.3888888888888889,2.2222222222222223,1.5,0.352,0.24324324324324326,0.7755102040816326
2019-20,201935,James Harden,68,0.0,672,1514,299,843,692,800,70,376,446,512,125,60,308,2335,G,HOU,0.0,34.338235294117645,6.5588235294117645,7.529411764705882,1.838235294117647,0.8823529411764706,4.529411764705882,4.397058823529412,0.4438573315719947,0.35468564650059314,0.865
2019-20,201937,Ricky Rubio,65,0.0,287,692,78,216,195,226,46,258,304,570,94,11,173,847,G,PHX,0.0,13.03076923076923,4.676923076923077,8.76923076923077,1.4461538461538461,0.16923076923076924,2.6615384615384614,1.2,0.4147398843930636,0.3611111111111111,0.8628318584070797
2019-20,201939,Stephen Curry,5,0.0,33,82,12,49,26,26,4,22,26,33,5,2,16,104,G,GSW,0.0,20.8,5.2,6.6,1.0,0.4,3.2,2.4,0.4024390243902439,0.24489795918367346,1.0
2019-20,201942,DeMar DeRozan,68,0.0,557,1049,9,35,381,451,44,331,375,380,70,20,164,1504,F,SAS,0.0,22.11764705882353,5.514705882352941,5.588235294117647,1.0294117647058822,0.29411764705882354,2.411764705882353,0.1323529411764706,0.5309818875119161,0.2571428571428571,0.844789356984479
2019-20,201949,James Johnson,32,0.0,103,215,33,91,31,48,25,93,118,74,25,32,48,270,C,"MIA, MIN",0.0,8.4375,3.6875,2.3125,0.78125,1.0,1.5,1.03125,0.4790697674418605,0.3626373626373626,0.6458333333333334
2019-20,201950,Jrue Holiday,61,0.0,458,1006,122,346,129,182,77,216,293,408,99,48,184,1167,F,NOP,0.0,19.131147540983605,4.80327868852459,6.688524590163935,1.6229508196721312,0.7868852459016393,3.0163934426229506,2.0,0.4552683896620278,0.35260115606936415,0.7087912087912088
2019-20,201952,Jeff Teague,59,0.0,213,489,43,117,172,197,27,115,142,308,44,19,116,641,G,"ATL, MIN",0.0,10.864406779661017,2.406779661016949,5.220338983050848,0.7457627118644068,0.3220338983050847,1.9661016949152543,0.7288135593220338,0.43558282208588955,0.36752136752136755,0.8730964467005076
2019-20,201959,Taj Gibson,62,0.0,167,286,4,14,41,56,111,156,267,52,27,30,47,379,C,NYK,0.0,6.112903225806452,4.306451612903226,0.8387096774193549,0.43548387096774194,0.4838709677419355,0.7580645161290323,0.06451612903225806,0.583916083916084,0.2857142857142857,0.7321428571428571
2019-20,201960,DeMarre Carroll,24,0.0,25,66,8,33,29,42,12,43,55,25,8,5,17,87,,"HOU, SAS",0.0,3.625,2.2916666666666665,1.0416666666666667,0.3333333333333333,0.20833333333333334,0.7083333333333334,0.3333333333333333,0.3787878787878788,0.24242424242424243,0.6904761904761905
2019-20,201961,Wayne Ellington,36,0.0,61,174,50,143,11,13,4,61,65,44,13,4,18,183,G,NYK,0.0,5.083333333333333,1.8055555555555556,1.2222222222222223,0.3611111111111111,0.1111111111111111,0.5,1.3888888888888888,0.3505747126436782,0.34965034965034963,0.8461538461538461
2019-20,201976,Patrick Beverley,51,0.0,147,341,80,206,31,47,57,209,266,183,54,25,66,405,G,LAC,0.0,7.9411764705882355,5.215686274509804,3.588235294117647,1.0588235294117647,0.49019607843137253,1.2941176470588236,1.5686274509803921,0.4310850439882698,0.3883495145631068,0.6595744680851063
2019-20,201980,Danny Green,68,0.0,197,474,120,327,33,48,51,174,225,91,85,32,63,547,G,LAL,0.0,8.044117647058824,3.3088235294117645,1.338235294117647,1.25,0.47058823529411764,0.9264705882352942,1.7647058823529411,0.41561181434599154,0.3669724770642202,0.6875
2019-20,201988,Patty Mills,66,0.0,258,598,154,403,97,112,22,86,108,118,53,6,54,767,G,SAS,0.0,11.621212121212121,1.6363636363636365,1.7878787878787878,0.803030303030303,0.09090909090909091,0.8181818181818182,2.3333333333333335,0.431438127090301,0.38213399503722084,0.8660714285714286
2019-20,202066,Garrett Temple,62,0.0,222,587,127,386,70,87,29,189,218,156,49,29,62,641,G,BKN,0.0,10.338709677419354,3.5161290322580645,2.5161290322580645,0.7903225806451613,0.46774193548387094,1.0,2.0483870967741935,0.3781942078364566,0.3290155440414508,0.8045977011494253
2019-20,202083,Wesley Matthews,67,0.0,167,422,108,297,52,68,22,144,166,92,38,9,43,494,G,MIL,0.0,7.373134328358209,2.4776119402985075,1.373134328358209,0.5671641791044776,0.13432835820895522,0.6417910447761194,1.6119402985074627,0.3957345971563981,0.36363636363636365,0.7647058823529411
2019-20,202323,Evan Turner,19,0.0,25,67,0,5,12,14,8,30,38,38,9,8,26,62,,ATL,0.0,3.263157894736842,2.0,2.0,0.47368421052631576,0.42105263157894735,1.368421052631579,0.0,0.373134328358209,0.0,0.8571428571428571
2019-20,202324,Derrick Favors,51,0.0,209,339,1,7,40,71,163,338,501,81,30,46,55,459,C,NOP,0.0,9.0,9.823529411764707,1.588235294117647,0.5882352941176471,0.9019607843137255,1.0784313725490196,0.0196078431372549,0.616519174041298,0.14285714285714285,0.5633802816901409
2019-20,202329,Al-Farouq Aminu,18,0.0,25,86,9,36,19,29,24,63,87,21,18,8,17,78,F,ORL,0.0,4.333333333333333,4.833333333333333,1.1666666666666667,1.0,0.4444444444444444,0.9444444444444444,0.5,0.29069767441860467,0.25,0.6551724137931034
2019-20,202330,Gordon Hayward,52,0.0,350,700,85,222,124,145,55,293,348,212,38,22,96,909,F,BOS,0.0,17.48076923076923,6.6923076923076925,4.076923076923077,0.7307692307692307,0.4230769230769231,1.8461538461538463,1.6346153846153846,0.5,0.38288288288288286,0.8551724137931035
2019-20,202331,Paul George,48,0.0,343,782,157,381,190,217,24,248,272,185,68,20,125,1033,G,LAC,0.0,21.520833333333332,5.666666666666667,3.8541666666666665,1.4166666666666667,0.4166666666666667,2.6041666666666665,3.2708333333333335,0.43861892583120204,0.4120734908136483,0.8755760368663594
2019-20,202334,Ed Davis,28,0.0,22,46,0,0,7,14,35,70,105,12,11,9,13,51,C,UTA,0.0,1.8214285714285714,3.75,0.42857142857142855,0.39285714285714285,0.32142857142857145,0.4642857142857143,0.0,0.4782608695652174,0.0,0.5
2019-20,202335,Patrick Patterson,59,0.0,95,233,67,172,35,43,35,116,151,41,7,3,21,292,F,LAC,0.0,4.9491525423728815,2.559322033898305,0.6949152542372882,0.11864406779661017,0.05084745762711865,0.3559322033898305,1.1355932203389831,0.40772532188841204,0.38953488372093026,0.813953488372093
2019-20,202339,Eric Bledsoe,61,0.0,334,703,74,215,169,214,43,239,282,328,57,26,148,911,G,MIL,0.0,14.934426229508198,4.622950819672131,5.377049180327869,0.9344262295081968,0.4262295081967213,2.4262295081967213,1.2131147540983607,0.4751066856330014,0.34418604651162793,0.7897196261682243
2019-20,202340,Avery Bradley,49,0.0,170,383,63,173,20,24,18,97,115,63,43,5,47,423,G,LAL,0.0,8.63265306122449,2.3469387755102042,1.2857142857142858,0.8775510204081632,0.10204081632653061,0.9591836734693877,1.2857142857142858,0.44386422976501305,0.36416184971098264,0.8333333333333334
2019-20,202355,Hassan Whiteside,67,0.0,436,702,4,7,164,239,258,647,905,78,26,196,120,1040,C,POR,0.0,15.522388059701493,13.507462686567164,1.164179104477612,0.3880597014925373,2.925373134328358,1.791044776119403,0.05970149253731343,0.6210826210826211,0.5714285714285714,0.6861924686192469
2019-20,202357,Nemanja Bjelica,72,0.0,314,653,134,320,69,84,111,347,458,203,62,40,99,831,F,SAC,0.0,11.541666666666666,6.361111111111111,2.8194444444444446,0.8611111111111112,0.5555555555555556,1.375,1.8611111111111112,0.48085758039816234,0.41875,0.8214285714285714
2019-20,202397,Ish Smith,68,0.0,308,689,62,169,62,86,30,189,219,334,59,30,95,740,G,WAS,0.0,10.882352941176471,3.2205882352941178,4.911764705882353,0.8676470588235294,0.4411764705882353,1.3970588235294117,0.9117647058823529,0.44702467343976776,0.3668639053254438,0.7209302325581395
2019-20,202498,Lance Thomas,7,0.0,8,23,4,13,4,4,2,11,13,6,0,0,6,24,F,BKN,0.0,3.4285714285714284,1.8571428571428572,0.8571428571428571,0.0,0.0,0.8571428571428571,0.5714285714285714,0.34782608695652173,0.3076923076923077,1.0
2019-20,202681,Kyrie Irving,20,0.0,199,416,56,142,94,102,22,81,103,128,27,10,52,548,G,BKN,0.0,27.4,5.15,6.4,1.35,0.5,2.6,2.8,0.47836538461538464,0.39436619718309857,0.9215686274509803
2019-20,202683,Enes Freedom,58,0.0,199,348,1,7,70,99,163,268,431,56,22,41,56,469,C,BOS,0.0,8.086206896551724,7.431034482758621,0.9655172413793104,0.3793103448275862,0.7068965517241379,0.9655172413793104,0.017241379310344827,0.5718390804597702,0.14285714285714285,0.7070707070707071
2019-20,202684,Tristan Thompson,57,0.0,288,562,9,23,99,161,226,351,577,120,33,50,103,684,C,CLE,0.0,12.0,10.12280701754386,2.1052631578947367,0.5789473684210527,0.8771929824561403,1.8070175438596492,0.15789473684210525,0.5124555160142349,0.391304347826087,0.6149068322981367
2019-20,202685,Jonas Valanciunas,70,0.0,432,739,32,91,148,200,213,575,788,131,30,76,127,1044,C,MEM,0.0,14.914285714285715,11.257142857142858,1.8714285714285714,0.42857142857142855,1.0857142857142856,1.8142857142857143,0.45714285714285713,0.584573748308525,0.3516483516483517,0.74
2019-20,202687,Bismack Biyombo,53,0.0,151,278,0,0,91,151,120,188,308,50,10,49,48,393,C,CHA,0.0,7.415094339622642,5.811320754716981,0.9433962264150944,0.18867924528301888,0.9245283018867925,0.9056603773584906,0.0,0.5431654676258992,0.0,0.6026490066225165
2019-20,202688,Brandon Knight,25,0.0,59,167,45,131,20,34,4,37,41,69,10,3,38,183,G,"CLE, DET",0.0,7.32,1.64,2.76,0.4,0.12,1.52,1.8,0.3532934131736527,0.3435114503816794,0.5882352941176471
2019-20,202689,Kemba Walker,56,0.0,378,889,180,473,209,242,36,181,217,268,48,28,117,1145,G,BOS,0.0,20.446428571428573,3.875,4.785714285714286,0.8571428571428571,0.5,2.0892857142857144,3.2142857142857144,0.4251968503937008,0.38054968287526425,0.8636363636363636
2019-20,202692,Alec Burks,66,0.0,321,768,116,301,235,265,48,234,282,189,62,17,91,993,G,"GSW, PHI",0.0,15.045454545454545,4.2727272727272725,2.8636363636363638,0.9393939393939394,0.25757575757575757,1.378787878787879,1.7575757575757576,0.41796875,0.3853820598006645,0.8867924528301887
2019-20,202693,Markieff Morris,58,0.0,203,458,88,228,66,85,40,178,218,77,31,17,76,560,F,"DET, LAL",0.0,9.655172413793103,3.7586206896551726,1.3275862068965518,0.5344827586206896,0.29310344827586204,1.3103448275862069,1.5172413793103448,0.4432314410480349,0.38596491228070173,0.7764705882352941
2019-20,202694,Marcus Morris Sr.,62,0.0,355,810,142,348,181,220,59,252,311,86,47,30,97,1033,F,"LAC, NYK",0.0,16.661290322580644,5.016129032258065,1.3870967741935485,0.7580645161290323,0.4838709677419355,1.564516129032258,2.2903225806451615,0.4382716049382716,0.40804597701149425,0.8227272727272728
2019-20,202695,Kawhi Leonard,57,0.0,532,1133,123,325,356,402,54,348,402,280,103,33,149,1543,F,LAC,0.0,27.07017543859649,7.052631578947368,4.912280701754386,1.8070175438596492,0.5789473684210527,2.6140350877192984,2.1578947368421053,0.46954986760812,0.37846153846153846,0.8855721393034826
2019-20,202696,Nikola Vucevic,62,0.0,493,1033,98,289,131,167,140,533,673,222,54,47,88,1215,C,ORL,0.0,19.596774193548388,10.85483870967742,3.5806451612903225,0.8709677419354839,0.7580645161290323,1.4193548387096775,1.5806451612903225,0.47725072604065827,0.3391003460207612,0.7844311377245509
2019-20,202697,Iman Shumpert,13,0.0,21,64,8,33,4,7,9,25,34,12,12,2,10,54,,BKN,0.0,4.153846153846154,2.6153846153846154,0.9230769230769231,0.9230769230769231,0.15384615384615385,0.7692307692307693,0.6153846153846154,0.328125,0.24242424242424243,0.5714285714285714
2019-20,202699,Tobias Harris,72,0.0,553,1173,131,357,174,216,69,426,495,227,53,40,104,1411,F,PHI,0.0,19.59722222222222,6.875,3.1527777777777777,0.7361111111111112,0.5555555555555556,1.4444444444444444,1.8194444444444444,0.47144075021312876,0.36694677871148457,0.8055555555555556
