personId,personName,games_played,teamTricode,field_goal_percentage,free_throw_percentage,threepointers_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game
201950,Jrue Holiday,67,MIL,0.501,0.761,1.97,18.284,4.493,6.821,1.612,0.433,2.731
201954,Darren Collison,3,LAL,0.286,0.0,0.0,1.333,1.333,0.667,0.333,0.0,0.333
201959,Taj Gibson,52,NYK,0.518,0.808,0.288,4.404,4.404,0.615,0.423,0.769,0.519
201961,Wayne Ellington,43,LAL,0.414,0.818,1.907,6.674,1.791,0.698,0.535,0.116,0.442
201976,Patrick Beverley,58,MIN,0.406,0.722,1.431,9.19,4.138,4.621,1.155,0.897,1.259
201980,Danny Green,62,PHI,0.394,0.786,1.661,5.903,2.532,1.032,0.968,0.597,0.726
201988,Patty Mills,81,BKN,0.408,0.814,2.802,11.395,1.926,2.259,0.63,0.21,0.901
202066,Garrett Temple,59,NOP,0.376,0.683,1.0,5.237,2.424,1.254,0.729,0.39,0.712
202083,Wesley Matthews,49,MIL,0.395,0.786,1.082,5.082,1.878,0.735,0.469,0.163,0.367
202324,Derrick Favors,39,OKC,0.516,0.64,0.051,5.282,4.718,0.641,0.436,0.308,0.231
202326,DeMarcus Cousins,48,"DEN, MIL",0.46,0.76,0.771,8.958,5.625,1.479,0.729,0.438,1.771
202328,Greg Monroe,14,"MIL, MIN, UTA, WAS",0.561,0.522,0.0,5.429,4.571,1.571,0.571,0.714,0.857
202330,Gordon Hayward,49,CHA,0.459,0.846,1.755,15.878,4.571,3.612,0.959,0.449,1.653
202331,Paul George,31,LAC,0.421,0.858,2.935,24.323,6.871,5.677,2.161,0.419,4.065
202334,Ed Davis,31,CLE,0.688,0.429,0.0,0.903,2.065,0.226,0.097,0.29,0.161
202339,Eric Bledsoe,54,LAC,0.421,0.761,0.944,9.889,3.37,4.167,1.278,0.352,2.148
202340,Avery Bradley,62,LAL,0.423,0.889,1.323,6.355,2.194,0.758,0.855,0.145,0.613
202355,Hassan Whiteside,65,UTA,0.652,0.623,0.0,8.215,7.6,0.4,0.338,1.585,0.815
202357,Nemanja Bjelica,71,GSW,0.468,0.728,0.761,6.099,4.141,2.239,0.577,0.366,1.225
202362,Lance Stephenson,46,"ATL, IND",0.455,0.788,0.587,8.348,2.761,3.587,0.522,0.087,1.565
202397,Ish Smith,65,"CHA, WAS",0.43,0.625,0.385,6.308,2.154,3.754,0.723,0.354,1.2
202681,Kyrie Irving,29,BKN,0.469,0.915,3.448,27.448,4.379,5.759,1.414,0.586,2.517
202683,Enes Freedom,35,BOS,0.526,0.857,0.057,3.657,4.571,0.229,0.143,0.4,0.571
202684,Tristan Thompson,57,"CHI, IND, SAC",0.528,0.526,0.018,6.035,5.053,0.596,0.404,0.368,0.789
202685,Jonas Valanciunas,74,NOP,0.544,0.82,0.77,17.757,11.392,2.568,0.554,0.811,2.419
202687,Bismack Biyombo,36,PHX,0.593,0.535,0.0,5.833,4.639,0.639,0.333,0.722,0.694
202688,Brandon Knight,5,DAL,0.4,1.0,0.8,6.4,1.6,1.6,0.2,0.0,0.8
202689,Kemba Walker,37,NYK,0.403,0.845,1.973,11.649,3.0,3.541,0.703,0.189,1.297
202691,Klay Thompson,32,GSW,0.429,0.902,3.562,20.375,3.906,2.75,0.5,0.531,1.344
202692,Alec Burks,81,NYK,0.391,0.822,1.938,11.654,4.901,2.951,1.049,0.321,1.123
202693,Markieff Morris,17,MIA,0.474,0.889,0.765,7.588,2.647,1.353,0.353,0.059,1.176
202694,Marcus Morris Sr.,54,LAC,0.434,0.872,1.87,15.37,4.426,2.093,0.519,0.333,1.278
202696,Nikola Vucevic,73,CHI,0.473,0.76,1.425,17.644,11.014,3.233,0.959,0.973,1.863
202699,Tobias Harris,73,PHI,0.482,0.842,1.384,17.219,6.795,3.452,0.644,0.589,1.589
202704,Reggie Jackson,75,LAC,0.392,0.847,2.227,16.84,3.613,4.787,0.733,0.2,2.307
202709,Cory Joseph,65,DET,0.445,0.885,1.0,8.015,2.677,3.646,0.646,0.262,1.308
202710,Jimmy Butler,57,MIA,0.48,0.87,0.474,21.386,5.895,5.474,1.649,0.474,2.123
202711,Bojan Bogdanovic,69,UTA,0.455,0.858,2.623,18.087,4.29,1.739,0.493,0.014,1.71
202722,Davis Bertans,56,"DAL, WAS",0.36,0.9,1.375,5.554,2.089,0.554,0.304,0.214,0.339
202738,Isaiah Thomas,22,"CHA, DAL, LAL",0.401,0.846,1.273,8.364,1.318,1.545,0.318,0.227,0.682
202954,Brad Wanamaker,23,"IND, WAS",0.364,0.92,0.174,3.609,1.696,2.391,0.304,0.261,1.0
203076,Anthony Davis,40,LAL,0.532,0.713,0.325,23.175,9.85,3.05,1.225,2.25,2.05
203078,Bradley Beal,40,WAS,0.451,0.833,1.575,23.2,4.725,6.625,0.9,0.375,3.375
203081,Damian Lillard,29,POR,0.402,0.878,3.172,23.966,4.138,7.31,0.586,0.379,2.862
203082,Terrence Ross,63,ORL,0.397,0.862,1.222,9.984,2.556,1.841,0.444,0.19,1.19
203083,Andre Drummond,73,"BKN, PHI",0.57,0.524,0.0,7.945,9.315,1.795,1.068,0.932,1.575
203084,Harrison Barnes,77,SAC,0.469,0.826,1.844,16.429,5.61,2.416,0.688,0.182,1.532
203085,Austin Rivers,67,DEN,0.417,0.727,1.179,6.015,1.701,1.343,0.761,0.09,0.806
203087,Jeremy Lamb,56,"IND, SAC",0.383,0.84,0.982,7.321,2.75,1.446,0.554,0.393,0.661
203090,Maurice Harkless,47,SAC,0.459,0.714,0.66,4.617,2.383,0.489,0.617,0.511,0.66
203095,Evan Fournier,80,NYK,0.417,0.708,3.012,14.062,2.625,2.138,0.988,0.25,1.312
203107,Tomas Satoransky,55,"NOP, SAS, WAS",0.377,0.796,0.2,3.6,2.291,3.345,0.527,0.091,0.836
203109,Jae Crowder,67,PHX,0.399,0.789,1.896,9.433,5.284,1.851,1.418,0.448,0.821
203110,Draymond Green,46,GSW,0.525,0.659,0.348,7.522,7.304,6.957,1.326,1.087,3.022
203114,Khris Middleton,66,MIL,0.443,0.89,2.455,20.076,5.394,5.424,1.152,0.273,2.879
203115,Will Barton,71,DEN,0.438,0.803,2.211,14.69,4.789,3.887,0.775,0.437,1.789
203145,Kent Bazemore,39,LAL,0.324,0.765,0.744,3.385,1.769,0.872,0.641,0.231,0.538
203200,Justin Holiday,74,"IND, SAC",0.394,0.806,2.392,10.122,2.568,1.73,0.77,0.446,0.946
203210,JaMychal Green,67,DEN,0.486,0.871,0.493,6.448,4.194,0.881,0.642,0.388,0.851
203457,Nerlens Noel,25,NYK,0.533,0.7,0.0,3.4,5.64,0.92,1.2,1.24,0.8
203458,Alex Len,39,SAC,0.534,0.651,0.154,6.026,4.128,1.154,0.333,0.641,1.103
203463,Ben McLemore,64,POR,0.401,0.818,2.359,10.234,1.609,0.922,0.594,0.156,0.859
203468,CJ McCollum,62,"NOP, POR",0.46,0.682,2.935,22.097,4.339,5.081,1.129,0.355,2.048
203469,Cody Zeller,27,POR,0.567,0.776,0.0,5.185,4.63,0.815,0.296,0.222,0.704
203471,Dennis Schroder,64,"BOS, HOU",0.431,0.853,1.344,13.547,3.344,4.625,0.828,0.125,2.234
203473,Dewayne Dedmon,67,MIA,0.566,0.75,0.284,6.299,5.761,0.701,0.358,0.627,1.045
203476,Gorgui Dieng,44,ATL,0.473,0.731,0.659,3.5,2.75,0.773,0.25,0.295,0.455
203482,Kelly Olynyk,40,DET,0.448,0.775,1.0,9.125,4.425,2.775,0.775,0.475,1.45
203484,Kentavious Caldwell-Pope,77,WAS,0.435,0.89,2.065,13.221,3.39,1.883,1.078,0.338,1.26
203486,Mason Plumlee,73,CHA,0.641,0.392,0.0,6.534,7.74,3.096,0.836,0.712,1.37
203488,Mike Muscala,43,OKC,0.456,0.842,1.628,8.0,3.0,0.512,0.419,0.605,0.326
203490,Otto Porter Jr.,63,GSW,0.464,0.803,1.27,8.175,5.746,1.492,1.079,0.46,0.587
203493,Reggie Bullock,68,DAL,0.401,0.833,2.074,8.574,3.544,1.221,0.603,0.206,0.588
203496,Robert Covington,71,"LAC, POR",0.42,0.841,1.803,8.507,5.507,1.296,1.451,1.282,1.056
203497,Rudy Gobert,66,UTA,0.713,0.69,0.0,15.561,14.667,1.091,0.682,2.076,1.803
203500,Steven Adams,76,MEM,0.547,0.543,0.0,6.947,10.0,3.368,0.855,0.789,1.513
203501,Tim Hardaway Jr.,42,DAL,0.394,0.757,2.429,14.238,3.714,2.19,0.905,0.143,0.81
203503,Tony Snell,53,"NOP, POR",0.404,1.0,0.849,3.528,1.943,0.528,0.302,0.17,0.358
203504,Trey Burke,42,DAL,0.391,0.87,0.619,5.095,0.786,1.357,0.286,0.0,0.619
203506,Victor Oladipo,8,MIA,0.479,0.737,1.875,12.375,2.875,3.5,0.625,0.125,2.0
203507,Giannis Antetokounmpo,67,MIL,0.553,0.722,1.06,29.881,11.612,5.791,1.075,1.358,3.269
203516,James Ennis III,7,"BKN, DEN, LAC",0.458,0.8,0.429,4.143,1.714,0.429,0.286,0.286,0.286
203524,Solomon Hill,13,ATL,0.15,0.0,0.154,0.615,1.769,0.923,0.308,0.154,0.077
203526,Raul Neto,70,WAS,0.463,0.769,0.5,7.514,1.914,3.1,0.786,0.043,1.129
203552,Seth Curry,64,"BKN, PHI",0.487,0.872,2.469,15.0,3.125,3.594,0.828,0.219,1.703
203585,Rodney McGruder,51,DET,0.436,0.731,1.137,5.353,2.176,0.941,0.412,0.137,0.471
203648,Thanasis Antetokounmpo,48,MIL,0.547,0.63,0.042,3.562,2.104,0.458,0.333,0.25,0.542
203658,Norvel Pelle,3,UTA,0.6,0.0,0.0,2.0,2.0,0.0,0.0,0.333,0.667
203816,Scotty Hopson,1,OKC,0.5,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0
203897,Zach LaVine,67,CHI,0.476,0.853,2.761,24.403,4.597,4.522,0.612,0.343,2.552
203901,Elfrid Payton,50,PHX,0.383,0.375,0.08,3.0,1.76,1.98,0.5,0.12,0.94
203903,Jordan Clarkson,79,UTA,0.419,0.828,2.405,16.025,3.456,2.456,0.835,0.203,1.633
203914,Gary Harris,61,ORL,0.434,0.874,1.902,11.131,2.0,1.77,0.967,0.148,1.0
203915,Spencer Dinwiddie,67,"DAL, WAS",0.416,0.774,1.672,13.716,4.164,5.164,0.657,0.194,1.552
203917,Nik Stauskas,8,"BOS, MIA",0.357,0.667,0.5,2.25,0.375,0.25,0.0,0.0,0.125
203918,Rodney Hood,52,"LAC, MIL",0.369,0.895,0.577,3.135,1.481,0.731,0.288,0.115,0.212
203920,Khem Birch,55,TOR,0.485,0.746,0.0,4.491,4.345,1.018,0.545,0.473,0.527
203924,Jerami Grant,47,DET,0.426,0.838,1.936,19.234,4.064,2.362,0.936,1.043,1.809
203925,Joe Harris,14,BKN,0.452,0.833,2.929,11.286,4.0,1.0,0.5,0.143,1.143
203926,Doug McDermott,51,SAS,0.462,0.784,2.118,11.333,2.255,1.255,0.255,0.118,0.843
203932,Aaron Gordon,75,DEN,0.52,0.743,1.16,15.013,5.853,2.507,0.587,0.587,1.773
203935,Marcus Smart,71,BOS,0.418,0.793,1.676,12.127,3.803,5.873,1.676,0.254,2.239
203937,Kyle Anderson,69,MEM,0.446,0.638,0.522,7.551,5.333,2.652,1.116,0.652,1.029
203939,Dwight Powell,82,DAL,0.671,0.783,0.159,8.744,4.927,1.183,0.451,0.476,0.78
203944,Julius Randle,72,NYK,0.411,0.756,1.667,20.097,9.944,5.139,0.736,0.542,3.403
203952,Andrew Wiggins,73,GSW,0.466,0.634,2.151,17.205,4.452,2.205,1.041,0.699,1.521
203953,Jabari Parker,12,BOS,0.474,1.0,0.667,4.417,2.333,0.5,0.333,0.083,0.667
203954,Joel Embiid,68,PHI,0.499,0.814,1.368,30.574,11.706,4.176,1.132,1.456,3.147
203991,Clint Capela,74,ATL,0.613,0.473,0.0,11.081,11.851,1.243,0.743,1.257,0.595
203992,Bogdan Bogdanovic,63,ATL,0.431,0.843,2.683,15.079,3.968,3.079,1.079,0.222,1.111
203994,Jusuf Nurkic,56,POR,0.535,0.69,0.268,15.036,11.054,2.804,1.107,0.607,2.554
203999,Nikola Jokic,74,DEN,0.583,0.81,1.311,27.081,13.77,7.892,1.473,0.851,3.797
204001,Kristaps Porzingis,51,"DAL, WAS",0.459,0.867,1.529,20.196,8.059,2.333,0.725,1.647,1.588
204020,Tyler Johnson,6,"PHI, SAS",0.3,0.0,0.833,2.833,2.0,1.167,0.5,0.5,0.333
204025,Tim Frazier,12,"CLE, ORL",0.311,0.556,0.5,3.25,1.583,2.833,0.25,0.083,1.25
204038,Langston Galloway,7,"BKN, MIL",0.231,0.0,0.286,2.0,2.571,1.714,0.143,0.0,0.857
204060,Joe Ingles,45,UTA,0.404,0.773,1.733,7.222,2.911,3.511,0.511,0.111,1.022
204456,T.J. McConnell,27,IND,0.481,0.826,0.37,8.481,3.333,4.852,1.074,0.37,1.074
1626144,Emmanuel Mudiay,2,SAC,0.0,0.75,0.0,1.5,0.0,2.0,0.5,0.0,0.5
1626145,Tyus Jones,73,MEM,0.451,0.818,1.096,8.658,2.411,4.438,0.904,0.027,0.63
1626147,Justin Anderson,16,"CLE, IND",0.379,0.789,0.938,6.375,2.875,2.062,0.5,0.375,0.5
1626149,Montrezl Harrell,71,"CHA, WAS",0.645,0.716,0.056,13.127,6.07,2.042,0.408,0.606,1.014
1626153,Delon Wright,77,ATL,0.454,0.857,0.571,4.442,2.857,2.442,1.208,0.247,0.584
1626155,Sam Dekker,1,TOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626156,D'Angelo Russell,65,MIN,0.411,0.825,2.708,18.092,3.323,7.077,0.954,0.338,2.538
1626157,Karl-Anthony Towns,74,MIN,0.529,0.822,2.027,24.568,9.824,3.635,0.973,1.122,3.054
1626158,Richaun Holmes,45,SAC,0.66,0.778,0.044,10.4,7.044,1.067,0.378,0.911,1.244
1626159,Justise Winslow,48,"LAC, POR",0.428,0.591,0.312,5.708,4.208,1.75,0.729,0.521,1.021
1626161,Willie Cauley-Stein,20,"DAL, PHI",0.457,0.5,0.05,1.7,2.0,0.5,0.3,0.15,0.35
1626162,Kelly Oubre Jr.,76,CHA,0.44,0.667,2.513,14.961,3.974,1.105,1.013,0.408,0.882
1626163,Frank Kaminsky,9,PHX,0.545,0.9,0.556,10.556,4.556,1.444,0.889,0.778,0.556
1626164,Devin Booker,68,PHX,0.466,0.868,2.691,26.794,5.029,4.838,1.132,0.382,2.382
1626166,Cameron Payne,58,PHX,0.409,0.843,1.224,10.793,3.017,4.862,0.69,0.293,1.776
1626167,Myles Turner,42,IND,0.509,0.752,1.452,12.857,7.071,1.048,0.667,2.81,1.286
1626168,Trey Lyles,75,"DET, SAC",0.466,0.802,0.893,10.48,5.053,1.173,0.387,0.427,0.973
1626169,Stanley Johnson,48,LAL,0.466,0.716,0.688,6.667,3.229,1.667,0.896,0.292,0.729
1626171,Bobby Portis,72,MIL,0.479,0.752,1.847,14.611,9.125,1.194,0.736,0.708,1.25
1626172,Kevon Looney,82,GSW,0.571,0.6,0.0,5.988,7.268,2.012,0.61,0.634,0.817
1626174,Christian Wood,68,HOU,0.501,0.623,1.926,17.912,10.088,2.279,0.794,0.956,1.853
1626179,Terry Rozier,73,CHA,0.444,0.852,3.041,19.288,4.315,4.466,1.274,0.342,1.315
1626181,Norman Powell,45,"LAC, POR",0.461,0.811,2.356,18.956,3.222,2.133,0.933,0.467,1.533
1626192,Pat Connaughton,65,MIL,0.458,0.833,2.246,9.923,4.2,1.262,0.908,0.231,0.538
1626195,Willy Hernangomez,49,NOP,0.52,0.773,0.082,9.245,6.898,1.286,0.429,0.388,1.041
1626196,Josh Richardson,65,"BOS, SAS",0.438,0.889,1.569,10.246,2.846,1.769,0.862,0.446,1.015
1626204,Larry Nance Jr.,46,"NOP, POR",0.522,0.702,0.5,6.978,5.391,1.761,0.935,0.435,0.804
1626208,Keifer Sykes,32,IND,0.363,0.882,0.844,5.625,1.406,1.938,0.375,0.125,1.031
1626220,Royce O'Neale,77,UTA,0.457,0.804,1.545,7.403,4.779,2.481,1.117,0.416,1.026
1626224,Cedi Osman,66,CLE,0.432,0.664,1.939,10.742,2.212,2.045,0.788,0.152,1.015
1626246,Boban Marjanovic,22,DAL,0.6,0.591,0.045,4.455,1.773,0.136,0.0,0.136,0.682
1627734,Domantas Sabonis,62,"IND, SAC",0.573,0.741,0.629,18.887,12.129,5.21,0.952,0.435,3.145
1627736,Malik Beasley,79,MIN,0.391,0.817,3.038,12.063,2.873,1.468,0.544,0.152,0.544
1627737,Marquese Chriss,34,DAL,0.463,0.667,0.235,4.529,3.029,0.5,0.382,0.353,0.5
1627739,Kris Dunn,14,POR,0.431,0.944,0.071,7.571,3.5,5.643,1.643,0.214,2.286
1627741,Buddy Hield,81,"IND, SAC",0.406,0.874,3.235,15.617,4.358,2.827,0.901,0.309,1.889
1627742,Brandon Ingram,55,NOP,0.461,0.826,1.345,22.655,5.818,5.582,0.618,0.473,2.745
1627745,Damian Jones,56,SAC,0.658,0.718,0.179,8.107,4.393,1.232,0.464,0.839,1.054
1627747,Caris LeVert,58,"CLE, IND",0.444,0.756,1.414,17.0,3.69,4.276,0.879,0.397,1.862
1627749,Dejounte Murray,68,SAS,0.462,0.794,1.412,21.147,8.279,9.221,2.029,0.338,2.647
1627751,Jakob Poeltl,68,SAS,0.618,0.495,0.015,13.456,9.324,2.779,0.662,1.735,1.603
1627752,Taurean Prince,69,MIN,0.454,0.756,1.246,7.275,2.522,0.986,0.681,0.333,0.768
1627756,Denzel Valentine,24,"CLE, UTA",0.379,0.0,0.792,2.875,1.75,0.458,0.333,0.0,0.5
1627759,Jaylen Brown,66,BOS,0.473,0.758,2.515,23.621,6.121,3.5,1.061,0.273,2.697
1627760,Cat Barber,3,ATL,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.333
1627761,DeAndre' Bembry,56,"BKN, MIL",0.561,0.6,0.268,5.071,2.911,1.179,0.875,0.446,0.554
1627763,Malcolm Brogdon,36,IND,0.448,0.856,1.611,19.083,5.139,5.889,0.833,0.389,2.139
1627767,Cheick Diallo,3,DET,0.375,0.833,0.0,3.667,4.0,0.0,0.333,0.0,0.333
1627774,Jake Layman,34,MIN,0.411,0.722,0.235,2.382,1.059,0.265,0.206,0.147,0.294
1627777,Georges Niang,76,PHI,0.437,0.881,2.053,9.211,2.671,1.342,0.395,0.171,0.776
1627780,Gary Payton II,71,GSW,0.616,0.603,0.606,7.07,3.479,0.901,1.352,0.31,0.563
1627782,Wayne Selden,3,NYK,0.25,0.5,0.333,1.667,0.333,0.333,0.0,0.0,0.0
1627783,Pascal Siakam,68,TOR,0.494,0.749,1.103,22.809,8.529,5.294,1.25,0.618,2.662
1627788,Furkan Korkmaz,67,PHI,0.387,0.81,1.149,7.597,2.612,1.896,0.493,0.134,0.716
1627789,Timothe Luwawu-Cabarrot,52,ATL,0.398,0.854,0.846,4.365,1.577,0.769,0.346,0.115,0.385
1627814,Damion Lee,63,GSW,0.441,0.88,1.0,7.413,3.222,1.0,0.619,0.095,0.603
1627820,Tyrone Wallace,6,NOP,0.35,0.2,0.333,2.833,1.333,0.167,0.5,0.167,0.333
1627822,Petr Cornelie,13,DEN,0.333,0.75,0.077,1.077,1.077,0.231,0.077,0.077,0.308
1627823,Juancho Hernangomez,40,"BOS, SAS, UTA",0.415,0.559,0.6,3.275,2.5,0.5,0.35,0.25,0.4
1627826,Ivica Zubac,76,LAC,0.626,0.727,0.0,10.329,8.474,1.579,0.474,1.013,1.5
1627827,Dorian Finney-Smith,80,DAL,0.471,0.675,2.15,11.0,4.688,1.875,1.1,0.488,1.0
1627832,Fred VanVleet,65,TOR,0.403,0.874,3.723,20.308,4.446,6.677,1.708,0.538,2.615
1627846,Abdel Nader,14,PHX,0.343,0.6,0.286,2.429,1.929,0.5,0.571,0.286,0.786
1627853,Ryan Arcidiacono,10,NYK,0.5,0.0,0.4,1.6,0.8,0.4,0.1,0.0,0.3
1627854,Bryn Forbes,75,"DEN, SAS",0.429,0.908,1.627,8.84,1.24,1.0,0.333,0.067,0.747
1627863,Danuel House Jr.,42,"HOU, NYK, UTA",0.404,0.759,1.048,5.905,2.643,1.048,0.5,0.405,0.786
1627884,Derrick Jones Jr.,51,CHI,0.538,0.8,0.392,5.608,3.314,0.588,0.49,0.647,0.588
1627885,Shaquille Harrison,2,BKN,0.333,0.0,0.0,2.0,2.0,1.5,0.5,0.5,1.0
1627936,Alex Caruso,41,CHI,0.398,0.795,1.024,7.415,3.61,4.024,1.732,0.366,1.39
1628021,David Nwaba,46,HOU,0.483,0.716,0.326,5.065,3.283,0.761,0.609,0.435,0.457
1628035,Alfonzo McKinnie,17,CHI,0.393,0.25,0.529,3.471,1.941,0.294,0.118,0.176,0.412
1628221,Gabe York,2,IND,0.286,0.6,0.5,4.0,1.0,2.0,1.0,0.5,0.5
1628238,Paris Bass,2,PHX,0.333,1.0,0.0,3.0,2.0,0.0,0.5,0.0,1.0
1628365,Markelle Fultz,18,ORL,0.474,0.806,0.222,10.833,2.722,5.5,1.111,0.278,2.222
1628366,Lonzo Ball,35,CHI,0.423,0.75,3.143,13.0,5.429,5.086,1.829,0.886,2.343
1628367,Josh Jackson,51,"DET, SAC",0.4,0.714,0.647,6.431,2.765,1.059,0.51,0.431,0.922
1628368,De'Aaron Fox,59,SAC,0.473,0.75,1.254,23.169,3.915,5.593,1.153,0.424,2.847
1628369,Jayson Tatum,76,BOS,0.453,0.853,3.026,26.921,8.013,4.395,0.987,0.645,2.855
1628370,Malik Monk,76,LAL,0.473,0.795,2.276,13.789,3.368,2.868,0.803,0.382,1.605
1628372,Dennis Smith Jr.,37,POR,0.418,0.656,0.162,5.568,2.378,3.568,1.216,0.324,1.378
1628373,Frank Ntilikina,58,DAL,0.399,0.96,0.655,4.138,1.362,1.19,0.466,0.121,0.534
1628374,Lauri Markkanen,61,CLE,0.445,0.868,2.23,14.754,5.656,1.328,0.738,0.492,0.885
1628378,Donovan Mitchell,67,UTA,0.448,0.853,3.463,25.866,4.209,5.343,1.478,0.179,2.985
1628379,Luke Kennard,70,LAC,0.449,0.896,2.714,11.9,3.271,2.086,0.6,0.086,0.857
1628380,Zach Collins,28,SAS,0.49,0.8,0.5,7.786,5.464,2.179,0.464,0.821,1.607
1628381,John Collins,54,ATL,0.526,0.793,1.185,16.222,7.815,1.815,0.611,1.037,1.111
1628382,Justin Jackson,7,"BOS, PHX",0.333,1.0,0.429,2.143,1.0,0.286,0.0,0.0,0.143
1628384,O.G. Anunoby,48,TOR,0.443,0.754,2.396,17.125,5.5,2.604,1.479,0.521,1.667
1628386,Jarrett Allen,56,CLE,0.677,0.708,0.018,16.143,10.75,1.643,0.786,1.339,1.679
1628389,Bam Adebayo,56,MIA,0.557,0.753,0.0,19.071,10.071,3.393,1.429,0.786,2.643
1628391,D.J. Wilson,4,TOR,0.733,0.8,0.0,7.5,4.0,1.25,1.25,0.25,0.5
