season_year,personId,personName,games_played,minutes,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,points,position,teamTricode,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,threepointers_per_game,field_goal_percentage,three_point_percentage,free_throw_percentage
2021-22,200746,LaMarcus Aldridge,47,0.0,252,458,14,46,89,102,73,185,258,42,14,47,44,607,C,BKN,0.0,12.914893617021276,5.48936170212766,0.8936170212765957,0.2978723404255319,1.0,0.9361702127659575,0.2978723404255319,0.5502183406113537,0.30434782608695654,0.8725490196078431
2021-22,200752,Rudy Gay,55,0.0,157,379,70,203,62,79,55,187,242,56,25,19,47,446,F,UTA,0.0,8.10909090909091,4.4,1.018181818181818,0.45454545454545453,0.34545454545454546,0.8545454545454545,1.2727272727272727,0.41424802110817943,0.3448275862068966,0.7848101265822784
2021-22,200765,Rajon Rondo,39,0.0,68,176,31,88,19,26,15,93,108,170,30,6,68,186,G,"CLE, LAL",0.0,4.769230769230769,2.769230769230769,4.358974358974359,0.7692307692307693,0.15384615384615385,1.7435897435897436,0.7948717948717948,0.38636363636363635,0.3522727272727273,0.7307692307692307
2021-22,200768,Kyle Lowry,63,0.0,276,627,144,382,148,174,33,249,282,474,67,17,168,844,G,MIA,0.0,13.396825396825397,4.476190476190476,7.523809523809524,1.0634920634920635,0.2698412698412698,2.6666666666666665,2.2857142857142856,0.44019138755980863,0.3769633507853403,0.8505747126436781
2021-22,200782,P.J. Tucker,71,0.0,207,428,80,193,45,61,100,287,387,149,58,15,66,539,F,MIA,0.0,7.591549295774648,5.450704225352113,2.0985915492957745,0.8169014084507042,0.2112676056338028,0.9295774647887324,1.1267605633802817,0.48364485981308414,0.41450777202072536,0.7377049180327869
2021-22,200794,Paul Millsap,33,0.0,45,115,8,35,17,24,41,73,114,29,10,13,19,115,C,"BKN, PHI",0.0,3.484848484848485,3.4545454545454546,0.8787878787878788,0.30303030303030304,0.3939393939393939,0.5757575757575758,0.24242424242424243,0.391304347826087,0.22857142857142856,0.7083333333333334
2021-22,201142,Kevin Durant,55,0.0,578,1115,115,300,372,409,29,378,407,351,48,52,191,1643,F,BKN,0.0,29.87272727272727,7.4,6.381818181818182,0.8727272727272727,0.9454545454545454,3.4727272727272727,2.090909090909091,0.5183856502242152,0.38333333333333336,0.9095354523227384
2021-22,201143,Al Horford,69,0.0,266,569,89,265,80,95,108,422,530,232,49,92,65,701,C,BOS,0.0,10.159420289855072,7.681159420289855,3.36231884057971,0.7101449275362319,1.3333333333333333,0.9420289855072463,1.289855072463768,0.46748681898066785,0.33584905660377357,0.8421052631578947
2021-22,201144,Mike Conley,72,0.0,344,791,169,414,129,162,47,170,217,385,96,21,123,986,G,UTA,0.0,13.694444444444445,3.013888888888889,5.347222222222222,1.3333333333333333,0.2916666666666667,1.7083333333333333,2.3472222222222223,0.43489254108723135,0.4082125603864734,0.7962962962962963
2021-22,201145,Jeff Green,75,0.0,277,529,53,168,165,198,41,190,231,96,28,27,71,772,F,DEN,0.0,10.293333333333333,3.08,1.28,0.37333333333333335,0.36,0.9466666666666667,0.7066666666666667,0.5236294896030246,0.31547619047619047,0.8333333333333334
2021-22,201152,Thaddeus Young,52,0.0,141,272,17,48,23,49,80,128,208,104,54,18,52,322,C,"SAS, TOR",0.0,6.1923076923076925,4.0,2.0,1.0384615384615385,0.34615384615384615,1.0,0.3269230769230769,0.5183823529411765,0.3541666666666667,0.46938775510204084
2021-22,201565,Derrick Rose,26,0.0,122,274,37,92,30,31,21,57,78,103,22,12,39,311,G,NYK,0.0,11.961538461538462,3.0,3.9615384615384617,0.8461538461538461,0.46153846153846156,1.5,1.4230769230769231,0.44525547445255476,0.40217391304347827,0.967741935483871
2021-22,201566,Russell Westbrook,78,0.0,548,1233,79,265,266,399,110,470,580,550,75,20,295,1441,G,LAL,0.0,18.474358974358974,7.435897435897436,7.051282051282051,0.9615384615384616,0.2564102564102564,3.782051282051282,1.0128205128205128,0.4444444444444444,0.2981132075471698,0.6666666666666666
2021-22,201567,Kevin Love,74,0.0,327,761,187,477,166,198,87,449,536,160,26,18,98,1007,C,CLE,0.0,13.608108108108109,7.243243243243243,2.1621621621621623,0.35135135135135137,0.24324324324324326,1.3243243243243243,2.527027027027027,0.4296977660972405,0.3920335429769392,0.8383838383838383
2021-22,201568,Danilo Gallinari,66,0.0,259,597,112,294,141,156,35,273,308,101,28,12,38,771,F,ATL,0.0,11.681818181818182,4.666666666666667,1.5303030303030303,0.42424242424242425,0.18181818181818182,0.5757575757575758,1.696969696969697,0.4338358458961474,0.38095238095238093,0.9038461538461539
2021-22,201569,Eric Gordon,57,0.0,268,564,124,301,105,135,15,98,113,154,28,18,107,765,F,HOU,0.0,13.421052631578947,1.9824561403508771,2.7017543859649122,0.49122807017543857,0.3157894736842105,1.8771929824561404,2.175438596491228,0.475177304964539,0.4119601328903654,0.7777777777777778
2021-22,201571,D.J. Augustin,55,0.0,94,222,68,164,38,43,11,57,68,107,17,1,56,294,G,"HOU, LAL",0.0,5.345454545454546,1.2363636363636363,1.9454545454545455,0.3090909090909091,0.01818181818181818,1.018181818181818,1.2363636363636363,0.42342342342342343,0.4146341463414634,0.8837209302325582
2021-22,201572,Brook Lopez,13,0.0,61,131,19,53,20,23,19,34,53,6,8,15,12,161,C,MIL,0.0,12.384615384615385,4.076923076923077,0.46153846153846156,0.6153846153846154,1.1538461538461537,0.9230769230769231,1.4615384615384615,0.46564885496183206,0.3584905660377358,0.8695652173913043
2021-22,201577,Robin Lopez,36,0.0,110,199,2,6,32,54,68,58,126,54,2,18,44,254,C,ORL,0.0,7.055555555555555,3.5,1.5,0.05555555555555555,0.5,1.2222222222222223,0.05555555555555555,0.5527638190954773,0.3333333333333333,0.5925925925925926
2021-22,201580,JaVale McGee,74,0.0,288,458,2,9,102,146,163,333,496,42,22,81,98,680,C,PHX,0.0,9.18918918918919,6.702702702702703,0.5675675675675675,0.2972972972972973,1.0945945945945945,1.3243243243243243,0.02702702702702703,0.62882096069869,0.2222222222222222,0.6986301369863014
2021-22,201586,Serge Ibaka,54,0.0,148,296,37,99,32,44,62,188,250,49,11,33,43,365,F,"LAC, MIL",0.0,6.7592592592592595,4.62962962962963,0.9074074074074074,0.2037037037037037,0.6111111111111112,0.7962962962962963,0.6851851851851852,0.5,0.37373737373737376,0.7272727272727273
2021-22,201587,Nicolas Batum,59,0.0,179,387,108,270,25,38,29,225,254,100,58,42,40,491,F,LAC,0.0,8.322033898305085,4.305084745762712,1.694915254237288,0.9830508474576272,0.711864406779661,0.6779661016949152,1.8305084745762712,0.4625322997416021,0.4,0.6578947368421053
2021-22,201588,George Hill,54,0.0,118,275,41,134,57,62,38,117,155,120,42,6,41,334,G,MIL,0.0,6.185185185185185,2.8703703703703702,2.2222222222222223,0.7777777777777778,0.1111111111111111,0.7592592592592593,0.7592592592592593,0.4290909090909091,0.30597014925373134,0.9193548387096774
2021-22,201599,DeAndre Jordan,48,0.0,92,143,0,0,22,40,83,181,264,21,12,35,37,206,C,"LAL, PHI",0.0,4.291666666666667,5.5,0.4375,0.25,0.7291666666666666,0.7708333333333334,0.0,0.6433566433566433,0.0,0.55
2021-22,201609,Goran Dragic,21,0.0,57,151,16,63,27,33,13,52,65,86,19,4,34,157,G,"BKN, TOR",0.0,7.476190476190476,3.0952380952380953,4.095238095238095,0.9047619047619048,0.19047619047619047,1.619047619047619,0.7619047619047619,0.37748344370860926,0.25396825396825395,0.8181818181818182
2021-22,201933,Blake Griffin,56,0.0,133,313,38,145,55,76,60,168,228,105,27,14,31,359,F,BKN,0.0,6.410714285714286,4.071428571428571,1.875,0.48214285714285715,0.25,0.5535714285714286,0.6785714285714286,0.4249201277955272,0.2620689655172414,0.7236842105263158
2021-22,201935,James Harden,65,0.0,407,992,148,448,470,536,55,445,500,667,82,36,284,1432,G,"BKN, PHI",0.0,22.03076923076923,7.6923076923076925,10.261538461538462,1.2615384615384615,0.5538461538461539,4.369230769230769,2.276923076923077,0.4102822580645161,0.33035714285714285,0.8768656716417911
2021-22,201937,Ricky Rubio,34,0.0,149,411,59,174,88,103,15,126,141,225,49,7,90,445,G,CLE,0.0,13.088235294117647,4.147058823529412,6.617647058823529,1.4411764705882353,0.20588235294117646,2.6470588235294117,1.7352941176470589,0.36253041362530414,0.3390804597701149,0.8543689320388349
2021-22,201939,Stephen Curry,64,0.0,535,1224,285,750,275,298,34,301,335,404,85,23,206,1630,G,GSW,0.0,25.46875,5.234375,6.3125,1.328125,0.359375,3.21875,4.453125,0.43709150326797386,0.38,0.9228187919463087
2021-22,201942,DeMar DeRozan,76,0.0,774,1535,50,142,520,593,56,336,392,374,68,24,181,2118,F,CHI,0.0,27.86842105263158,5.157894736842105,4.921052631578948,0.8947368421052632,0.3157894736842105,2.3815789473684212,0.6578947368421053,0.5042345276872964,0.352112676056338,0.8768971332209107
2021-22,201949,James Johnson,62,0.0,144,307,23,85,29,55,51,164,215,130,30,34,48,340,F,BKN,0.0,5.483870967741935,3.467741935483871,2.096774193548387,0.4838709677419355,0.5483870967741935,0.7741935483870968,0.3709677419354839,0.46905537459283386,0.27058823529411763,0.5272727272727272
2021-22,201950,Jrue Holiday,67,0.0,478,954,132,321,137,180,69,232,301,457,108,29,183,1225,G,MIL,0.0,18.28358208955224,4.492537313432836,6.82089552238806,1.6119402985074627,0.43283582089552236,2.7313432835820897,1.9701492537313432,0.5010482180293501,0.411214953271028,0.7611111111111111
2021-22,201954,Darren Collison,3,0.0,2,7,0,3,0,0,0,4,4,2,1,0,1,4,,LAL,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.2857142857142857,0.0,0.0
2021-22,201959,Taj Gibson,52,0.0,86,166,15,38,42,52,88,141,229,32,22,40,27,229,C,NYK,0.0,4.403846153846154,4.403846153846154,0.6153846153846154,0.4230769230769231,0.7692307692307693,0.5192307692307693,0.28846153846153844,0.5180722891566265,0.39473684210526316,0.8076923076923077
2021-22,201961,Wayne Ellington,43,0.0,98,237,82,211,9,11,10,67,77,30,23,5,19,287,G,LAL,0.0,6.674418604651163,1.7906976744186047,0.6976744186046512,0.5348837209302325,0.11627906976744186,0.4418604651162791,1.9069767441860466,0.41350210970464135,0.3886255924170616,0.8181818181818182
2021-22,201976,Patrick Beverley,58,0.0,177,436,83,242,96,133,62,178,240,268,67,52,73,533,G,MIN,0.0,9.189655172413794,4.137931034482759,4.620689655172414,1.1551724137931034,0.896551724137931,1.2586206896551724,1.4310344827586208,0.4059633027522936,0.34297520661157027,0.7218045112781954
2021-22,201980,Danny Green,62,0.0,126,320,103,271,11,14,32,125,157,64,60,37,45,366,F,PHI,0.0,5.903225806451613,2.532258064516129,1.032258064516129,0.967741935483871,0.5967741935483871,0.7258064516129032,1.6612903225806452,0.39375,0.3800738007380074,0.7857142857142857
2021-22,201988,Patty Mills,81,0.0,324,794,227,568,48,59,18,138,156,183,51,17,73,923,G,BKN,0.0,11.395061728395062,1.9259259259259258,2.259259259259259,0.6296296296296297,0.20987654320987653,0.9012345679012346,2.802469135802469,0.4080604534005038,0.3996478873239437,0.8135593220338984
2021-22,202066,Garrett Temple,59,0.0,111,295,59,185,28,41,29,114,143,74,43,23,42,309,G,NOP,0.0,5.237288135593221,2.4237288135593222,1.2542372881355932,0.7288135593220338,0.3898305084745763,0.711864406779661,1.0,0.376271186440678,0.31891891891891894,0.6829268292682927
2021-22,202083,Wesley Matthews,49,0.0,87,220,53,157,22,28,30,62,92,36,23,8,18,249,G,MIL,0.0,5.081632653061225,1.8775510204081634,0.7346938775510204,0.46938775510204084,0.16326530612244897,0.3673469387755102,1.0816326530612246,0.39545454545454545,0.3375796178343949,0.7857142857142857
2021-22,202324,Derrick Favors,39,0.0,94,182,2,16,16,25,58,126,184,25,17,12,9,206,C,OKC,0.0,5.282051282051282,4.717948717948718,0.6410256410256411,0.4358974358974359,0.3076923076923077,0.23076923076923078,0.05128205128205128,0.5164835164835165,0.125,0.64
2021-22,202326,DeMarcus Cousins,48,0.0,149,324,37,122,95,125,74,196,270,71,35,21,85,430,C,"DEN, MIL",0.0,8.958333333333334,5.625,1.4791666666666667,0.7291666666666666,0.4375,1.7708333333333333,0.7708333333333334,0.45987654320987653,0.30327868852459017,0.76
2021-22,202328,Greg Monroe,14,0.0,32,57,0,0,12,23,30,34,64,22,8,10,12,76,,"MIL, MIN, UTA, WAS",0.0,5.428571428571429,4.571428571428571,1.5714285714285714,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.0,0.5614035087719298,0.0,0.5217391304347826
2021-22,202330,Gordon Hayward,49,0.0,283,617,86,220,126,149,38,186,224,177,47,22,81,778,F,CHA,0.0,15.877551020408163,4.571428571428571,3.6122448979591835,0.9591836734693877,0.4489795918367347,1.653061224489796,1.7551020408163265,0.4586709886547812,0.39090909090909093,0.8456375838926175
2021-22,202331,Paul George,31,0.0,268,636,91,257,127,148,12,201,213,176,67,13,126,754,F,LAC,0.0,24.322580645161292,6.870967741935484,5.67741935483871,2.161290322580645,0.41935483870967744,4.064516129032258,2.935483870967742,0.42138364779874216,0.3540856031128405,0.8581081081081081
2021-22,202334,Ed Davis,31,0.0,11,16,0,0,6,14,14,50,64,7,3,9,5,28,C,CLE,0.0,0.9032258064516129,2.064516129032258,0.22580645161290322,0.0967741935483871,0.2903225806451613,0.16129032258064516,0.0,0.6875,0.0,0.42857142857142855
2021-22,202339,Eric Bledsoe,54,0.0,197,468,51,163,89,117,28,154,182,225,69,19,116,534,G,LAC,0.0,9.88888888888889,3.3703703703703702,4.166666666666667,1.2777777777777777,0.35185185185185186,2.1481481481481484,0.9444444444444444,0.42094017094017094,0.3128834355828221,0.7606837606837606
2021-22,202340,Avery Bradley,62,0.0,148,350,82,210,16,18,31,105,136,47,53,9,38,394,G,LAL,0.0,6.354838709677419,2.193548387096774,0.7580645161290323,0.8548387096774194,0.14516129032258066,0.6129032258064516,1.3225806451612903,0.4228571428571429,0.3904761904761905,0.8888888888888888
2021-22,202355,Hassan Whiteside,65,0.0,215,330,0,0,104,167,166,328,494,26,22,103,53,534,C,UTA,0.0,8.215384615384615,7.6,0.4,0.3384615384615385,1.5846153846153845,0.8153846153846154,0.0,0.6515151515151515,0.0,0.6227544910179641
2021-22,202357,Nemanja Bjelica,71,0.0,160,342,54,149,59,81,62,232,294,159,41,26,87,433,,GSW,0.0,6.098591549295775,4.140845070422535,2.23943661971831,0.5774647887323944,0.36619718309859156,1.2253521126760563,0.7605633802816901,0.4678362573099415,0.3624161073825503,0.7283950617283951
2021-22,202362,Lance Stephenson,46,0.0,147,323,27,90,63,80,12,115,127,165,24,4,72,384,G,"ATL, IND",0.0,8.347826086956522,2.760869565217391,3.5869565217391304,0.5217391304347826,0.08695652173913043,1.565217391304348,0.5869565217391305,0.4551083591331269,0.3,0.7875
2021-22,202397,Ish Smith,65,0.0,185,430,25,67,15,24,25,115,140,244,47,23,78,410,G,"CHA, WAS",0.0,6.3076923076923075,2.1538461538461537,3.753846153846154,0.7230769230769231,0.35384615384615387,1.2,0.38461538461538464,0.43023255813953487,0.373134328358209,0.625
2021-22,202681,Kyrie Irving,29,0.0,289,616,100,239,118,129,16,111,127,167,41,17,73,796,G,BKN,0.0,27.448275862068964,4.379310344827586,5.758620689655173,1.4137931034482758,0.5862068965517241,2.5172413793103448,3.4482758620689653,0.46915584415584416,0.41841004184100417,0.9147286821705426
2021-22,202683,Enes Freedom,35,0.0,51,97,2,5,24,28,61,99,160,8,5,14,20,128,C,BOS,0.0,3.657142857142857,4.571428571428571,0.22857142857142856,0.14285714285714285,0.4,0.5714285714285714,0.05714285714285714,0.5257731958762887,0.4,0.8571428571428571
2021-22,202684,Tristan Thompson,57,0.0,141,267,1,3,61,116,120,168,288,34,23,21,45,344,C,"CHI, IND, SAC",0.0,6.035087719298246,5.052631578947368,0.5964912280701754,0.40350877192982454,0.3684210526315789,0.7894736842105263,0.017543859649122806,0.5280898876404494,0.3333333333333333,0.5258620689655172
2021-22,202685,Jonas Valanciunas,74,0.0,510,938,57,158,237,289,226,617,843,190,41,60,179,1314,C,NOP,0.0,17.756756756756758,11.391891891891891,2.5675675675675675,0.5540540540540541,0.8108108108108109,2.418918918918919,0.7702702702702703,0.5437100213219617,0.36075949367088606,0.8200692041522492
2021-22,202687,Bismack Biyombo,36,0.0,86,145,0,0,38,71,63,104,167,23,12,26,25,210,C,PHX,0.0,5.833333333333333,4.638888888888889,0.6388888888888888,0.3333333333333333,0.7222222222222222,0.6944444444444444,0.0,0.593103448275862,0.0,0.5352112676056338
2021-22,202688,Brandon Knight,5,0.0,10,25,4,17,8,8,0,8,8,8,1,0,4,32,,DAL,0.0,6.4,1.6,1.6,0.2,0.0,0.8,0.8,0.4,0.23529411764705882,1.0
2021-22,202689,Kemba Walker,37,0.0,149,370,73,199,60,71,14,97,111,131,26,7,48,431,G,NYK,0.0,11.64864864864865,3.0,3.5405405405405403,0.7027027027027027,0.1891891891891892,1.2972972972972974,1.972972972972973,0.4027027027027027,0.36683417085427134,0.8450704225352113
2021-22,202691,Klay Thompson,32,0.0,246,573,114,296,46,51,15,110,125,88,16,17,43,652,G,GSW,0.0,20.375,3.90625,2.75,0.5,0.53125,1.34375,3.5625,0.4293193717277487,0.38513513513513514,0.9019607843137255
2021-22,202692,Alec Burks,81,0.0,285,728,157,389,217,264,47,350,397,239,85,26,91,944,G,NYK,0.0,11.654320987654321,4.901234567901234,2.950617283950617,1.0493827160493827,0.32098765432098764,1.123456790123457,1.9382716049382716,0.3914835164835165,0.40359897172236503,0.821969696969697
2021-22,202693,Markieff Morris,17,0.0,54,114,13,39,8,9,17,28,45,23,6,1,20,129,F,MIA,0.0,7.588235294117647,2.6470588235294117,1.3529411764705883,0.35294117647058826,0.058823529411764705,1.1764705882352942,0.7647058823529411,0.47368421052631576,0.3333333333333333,0.8888888888888888
2021-22,202694,Marcus Morris Sr.,54,0.0,300,691,101,275,129,148,26,213,239,113,28,18,69,830,F,LAC,0.0,15.37037037037037,4.425925925925926,2.0925925925925926,0.5185185185185185,0.3333333333333333,1.2777777777777777,1.8703703703703705,0.4341534008683068,0.36727272727272725,0.8716216216216216
2021-22,202696,Nikola Vucevic,73,0.0,546,1154,104,331,92,121,142,662,804,236,70,71,136,1288,C,CHI,0.0,17.643835616438356,11.013698630136986,3.232876712328767,0.958904109589041,0.9726027397260274,1.8630136986301369,1.4246575342465753,0.4731369150779896,0.31419939577039274,0.7603305785123967
2021-22,202699,Tobias Harris,73,0.0,493,1022,101,275,170,202,77,419,496,252,47,43,116,1257,F,PHI,0.0,17.21917808219178,6.794520547945205,3.452054794520548,0.6438356164383562,0.589041095890411,1.5890410958904109,1.3835616438356164,0.48238747553816047,0.36727272727272725,0.8415841584158416
2021-22,202704,Reggie Jackson,75,0.0,479,1222,167,512,138,163,39,232,271,359,55,15,173,1263,G,LAC,0.0,16.84,3.6133333333333333,4.786666666666667,0.7333333333333333,0.2,2.3066666666666666,2.2266666666666666,0.39198036006546644,0.326171875,0.8466257668711656
2021-22,202709,Cory Joseph,65,0.0,178,400,65,157,100,113,29,145,174,237,42,17,85,521,G,DET,0.0,8.015384615384615,2.6769230769230767,3.646153846153846,0.6461538461538462,0.26153846153846155,1.3076923076923077,1.0,0.445,0.4140127388535032,0.8849557522123894
2021-22,202710,Jimmy Butler,57,0.0,398,829,27,116,396,455,102,234,336,312,94,27,121,1219,F,MIA,0.0,21.385964912280702,5.894736842105263,5.473684210526316,1.6491228070175439,0.47368421052631576,2.1228070175438596,0.47368421052631576,0.48009650180940894,0.23275862068965517,0.8703296703296703
2021-22,202711,Bojan Bogdanovic,69,0.0,422,928,181,468,223,260,58,238,296,120,34,1,118,1248,F,UTA,0.0,18.08695652173913,4.2898550724637685,1.7391304347826086,0.4927536231884058,0.014492753623188406,1.710144927536232,2.6231884057971016,0.4547413793103448,0.38675213675213677,0.8576923076923076
2021-22,202722,Davis Bertans,56,0.0,99,275,77,230,36,40,12,105,117,31,17,12,19,311,,"DAL, WAS",0.0,5.553571428571429,2.0892857142857144,0.5535714285714286,0.30357142857142855,0.21428571428571427,0.3392857142857143,1.375,0.36,0.3347826086956522,0.9
2021-22,202738,Isaiah Thomas,22,0.0,67,167,28,83,22,26,4,25,29,34,7,5,15,184,G,"CHA, DAL, LAL",0.0,8.363636363636363,1.3181818181818181,1.5454545454545454,0.3181818181818182,0.22727272727272727,0.6818181818181818,1.2727272727272727,0.40119760479041916,0.3373493975903614,0.8461538461538461
2021-22,202954,Brad Wanamaker,23,0.0,28,77,4,17,23,25,6,33,39,55,7,6,23,83,G,"IND, WAS",0.0,3.608695652173913,1.6956521739130435,2.391304347826087,0.30434782608695654,0.2608695652173913,1.0,0.17391304347826086,0.36363636363636365,0.23529411764705882,0.92
2021-22,203076,Anthony Davis,40,0.0,370,695,13,70,174,244,106,288,394,122,49,90,82,927,C,LAL,0.0,23.175,9.85,3.05,1.225,2.25,2.05,0.325,0.5323741007194245,0.18571428571428572,0.7131147540983607
2021-22,203078,Bradley Beal,40,0.0,348,771,63,210,169,203,38,151,189,265,36,15,135,928,G,WAS,0.0,23.2,4.725,6.625,0.9,0.375,3.375,1.575,0.45136186770428016,0.3,0.8325123152709359
2021-22,203081,Damian Lillard,29,0.0,222,552,92,284,159,181,13,107,120,212,17,11,83,695,G,POR,0.0,23.96551724137931,4.137931034482759,7.310344827586207,0.5862068965517241,0.3793103448275862,2.8620689655172415,3.1724137931034484,0.40217391304347827,0.323943661971831,0.8784530386740331
2021-22,203082,Terrence Ross,63,0.0,220,554,77,264,112,130,20,141,161,116,28,12,75,629,,ORL,0.0,9.984126984126984,2.5555555555555554,1.8412698412698412,0.4444444444444444,0.19047619047619047,1.1904761904761905,1.2222222222222223,0.3971119133574007,0.2916666666666667,0.8615384615384616
2021-22,203083,Andre Drummond,73,0.0,247,433,0,3,86,164,229,451,680,131,78,68,115,580,C,"BKN, PHI",0.0,7.945205479452055,9.315068493150685,1.7945205479452055,1.0684931506849316,0.9315068493150684,1.5753424657534247,0.0,0.5704387990762124,0.0,0.524390243902439
2021-22,203084,Harrison Barnes,77,0.0,391,834,142,360,341,413,82,350,432,186,53,14,118,1265,F,SAC,0.0,16.428571428571427,5.6103896103896105,2.4155844155844157,0.6883116883116883,0.18181818181818182,1.5324675324675325,1.844155844155844,0.46882494004796166,0.39444444444444443,0.8256658595641646
2021-22,203085,Austin Rivers,67,0.0,146,350,79,231,32,44,19,95,114,90,51,6,54,403,G,DEN,0.0,6.014925373134329,1.7014925373134329,1.3432835820895523,0.7611940298507462,0.08955223880597014,0.8059701492537313,1.1791044776119404,0.41714285714285715,0.341991341991342,0.7272727272727273
2021-22,203087,Jeremy Lamb,56,0.0,133,347,55,170,89,106,26,128,154,81,31,22,37,410,,"IND, SAC",0.0,7.321428571428571,2.75,1.4464285714285714,0.5535714285714286,0.39285714285714285,0.6607142857142857,0.9821428571428571,0.38328530259365995,0.3235294117647059,0.839622641509434
2021-22,203090,Maurice Harkless,47,0.0,83,181,31,101,20,28,12,100,112,23,29,24,31,217,F,SAC,0.0,4.617021276595745,2.382978723404255,0.48936170212765956,0.6170212765957447,0.5106382978723404,0.6595744680851063,0.6595744680851063,0.4585635359116022,0.3069306930693069,0.7142857142857143
2021-22,203095,Evan Fournier,80,0.0,402,965,241,619,80,113,34,176,210,171,79,20,105,1125,G,NYK,0.0,14.0625,2.625,2.1375,0.9875,0.25,1.3125,3.0125,0.41658031088082903,0.3893376413570275,0.7079646017699115
2021-22,203107,Tomas Satoransky,55,0.0,72,191,11,53,43,54,27,99,126,184,29,5,46,198,G,"NOP, SAS, WAS",0.0,3.6,2.290909090909091,3.3454545454545452,0.5272727272727272,0.09090909090909091,0.8363636363636363,0.2,0.3769633507853403,0.20754716981132076,0.7962962962962963
2021-22,203109,Jae Crowder,67,0.0,217,544,127,365,71,90,30,324,354,124,95,30,55,632,F,PHX,0.0,9.432835820895523,5.2835820895522385,1.8507462686567164,1.4179104477611941,0.44776119402985076,0.8208955223880597,1.8955223880597014,0.39889705882352944,0.34794520547945207,0.7888888888888889
2021-22,203110,Draymond Green,46,0.0,135,257,16,54,60,91,45,291,336,320,61,50,139,346,F,GSW,0.0,7.521739130434782,7.304347826086956,6.956521739130435,1.326086956521739,1.0869565217391304,3.0217391304347827,0.34782608695652173,0.5252918287937743,0.2962962962962963,0.6593406593406593
