personId,personName,games_played,teamTricode,field_goal_percentage,free_throw_percentage,threepointers_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game
2570,Kendrick Perkins,1,CLE,0.5,0.5,0.0,3.0,1.0,2.0,1.0,0.0,1.0
2585,Zaza Pachulia,69,GSW,0.564,0.806,0.0,5.406,4.652,1.58,0.551,0.246,1.043
2594,Kyle Korver,73,CLE,0.459,0.889,2.247,9.205,2.26,1.205,0.425,0.37,0.753
2617,Udonis Haslem,14,MIA,0.2,0.5,0.071,0.571,0.714,0.357,0.0,0.143,0.143
2730,Dwight Howard,81,CHA,0.555,0.574,0.012,16.63,12.494,1.296,0.593,1.617,2.568
2731,Emeka Okafor,26,NOP,0.505,0.818,0.0,4.385,4.615,0.308,0.308,0.962,0.5
2733,Shaun Livingston,71,GSW,0.501,0.82,0.0,5.549,1.845,1.972,0.493,0.296,0.817
2734,Devin Harris,71,"DAL, DEN",0.412,0.835,1.113,8.38,1.789,2.141,0.662,0.169,1.07
2736,Luol Deng,1,LAL,0.5,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
2738,Andre Iguodala,64,GSW,0.462,0.632,0.516,6.0,3.844,3.281,0.844,0.594,1.047
2744,Al Jefferson,36,IND,0.534,0.833,0.0,7.0,3.972,0.833,0.444,0.639,0.583
2746,Josh Smith,3,NOP,0.25,0.0,0.0,0.667,1.333,0.0,0.0,0.0,0.0
2747,JR Smith,80,CLE,0.403,0.696,1.788,8.275,2.938,1.762,0.85,0.138,1.012
2749,Jameer Nelson,50,"DET, NOP",0.389,0.8,0.82,4.94,2.08,3.58,0.54,0.08,1.34
2754,Tony Allen,22,NOP,0.484,0.524,0.182,4.682,2.136,0.409,0.5,0.136,0.864
2772,Trevor Ariza,67,HOU,0.412,0.854,2.537,11.672,4.388,1.567,1.463,0.194,0.776
2863,Damien Wilkins,19,IND,0.333,0.75,0.211,1.737,0.842,0.474,0.105,0.053,0.263
101106,Andrew Bogut,23,LAL,0.68,1.0,0.0,1.565,3.391,0.652,0.174,0.565,0.826
101107,Marvin Williams,78,CHA,0.458,0.829,1.615,9.538,4.744,1.231,0.718,0.487,0.846
101108,Chris Paul,58,HOU,0.46,0.919,2.483,18.638,5.397,7.879,1.655,0.241,2.207
101109,Raymond Felton,82,OKC,0.406,0.818,0.988,6.89,1.902,2.476,0.598,0.195,0.927
101112,Channing Frye,53,"CLE, LAL",0.491,0.895,0.736,4.981,2.547,0.717,0.34,0.245,0.396
101123,Gerald Green,41,HOU,0.407,0.85,2.683,12.122,3.244,0.61,0.585,0.366,0.756
101127,Jarrett Jack,62,NYK,0.427,0.84,0.403,7.516,3.081,5.613,0.565,0.065,1.855
101133,Ian Mahinmi,77,WAS,0.556,0.703,0.0,4.753,4.052,0.688,0.494,0.545,1.299
101139,CJ Miles,70,TOR,0.379,0.835,2.343,9.986,2.171,0.786,0.529,0.3,0.557
101141,Ersan Ilyasova,69,"ATL, PHI",0.452,0.778,1.319,10.87,5.87,1.304,0.884,0.377,1.043
101150,Lou Williams,79,LAC,0.435,0.88,2.354,22.557,2.506,5.278,1.076,0.241,2.962
101161,Amir Johnson,74,PHI,0.538,0.612,0.135,4.622,4.459,1.595,0.608,0.595,0.743
101162,Marcin Gortat,82,WAS,0.518,0.675,0.0,8.415,7.598,1.841,0.488,0.744,1.207
101181,Jose Calderon,57,CLE,0.503,0.8,0.789,4.474,1.474,2.053,0.474,0.035,0.719
200746,LaMarcus Aldridge,75,SAS,0.51,0.837,0.36,23.133,8.467,2.027,0.573,1.2,1.48
200752,Rudy Gay,57,SAS,0.471,0.772,0.649,11.491,5.105,1.281,0.807,0.667,1.368
200755,JJ Redick,70,PHI,0.46,0.904,2.757,17.114,2.543,3.0,0.5,0.086,1.471
200757,Thabo Sefolosha,38,UTA,0.492,0.815,0.842,8.211,4.237,0.868,1.368,0.316,0.789
200765,Rajon Rondo,65,NOP,0.468,0.543,0.769,8.262,4.046,8.2,1.077,0.154,2.323
200768,Kyle Lowry,78,TOR,0.427,0.854,3.051,16.244,5.564,6.885,1.09,0.244,2.346
200782,P.J. Tucker,82,HOU,0.39,0.717,1.402,6.122,5.573,0.939,0.951,0.317,0.902
200794,Paul Millsap,38,DEN,0.464,0.696,1.026,14.605,6.447,2.763,1.026,1.158,1.921
200826,J.J. Barea,69,DAL,0.439,0.784,1.667,11.609,2.913,6.29,0.507,0.043,2.072
201142,Kevin Durant,68,GSW,0.516,0.889,2.544,26.353,6.824,5.382,0.735,1.75,3.044
201143,Al Horford,72,BOS,0.489,0.783,1.347,12.875,7.375,4.708,0.597,1.083,1.833
201144,Mike Conley,12,MEM,0.381,0.803,2.0,17.083,2.25,4.083,1.0,0.25,1.5
201145,Jeff Green,78,CLE,0.477,0.868,0.679,10.846,3.154,1.269,0.526,0.436,0.962
201147,Corey Brewer,72,"LAL, OKC",0.449,0.722,0.431,5.278,2.139,0.903,1.097,0.194,0.681
201148,Brandan Wright,28,"HOU, MEM",0.578,0.636,0.0,4.964,3.393,0.464,0.464,0.929,0.286
201149,Joakim Noah,7,NYK,0.5,0.5,0.0,1.714,2.0,0.571,0.286,0.286,0.571
201152,Thaddeus Young,81,IND,0.487,0.598,0.716,11.79,6.321,1.877,1.667,0.444,1.296
201156,Nick Young,80,GSW,0.412,0.862,1.538,7.262,1.562,0.45,0.475,0.088,0.488
201158,Marco Belinelli,80,"ATL, PHI",0.441,0.908,1.862,12.138,1.888,1.85,0.825,0.15,1.175
201160,Jason Smith,33,WAS,0.391,0.905,0.121,3.424,1.606,0.424,0.091,0.394,0.485
201162,Jared Dudley,48,PHX,0.393,0.771,0.604,3.167,1.958,1.625,0.5,0.229,0.583
201163,Wilson Chandler,74,DEN,0.445,0.772,1.189,9.973,5.378,2.149,0.581,0.527,1.243
201166,Aaron Brooks,32,MIN,0.406,0.727,0.344,2.344,0.531,0.625,0.188,0.0,0.344
201167,Arron Afflalo,53,ORL,0.401,0.846,0.509,3.377,1.245,0.566,0.075,0.17,0.396
201177,Josh McRoberts,2,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201188,Marc Gasol,73,MEM,0.42,0.834,1.493,17.233,8.11,4.178,0.74,1.384,2.658
201196,Ramon Sessions,28,"NYK, WAS",0.359,0.772,0.286,4.857,1.357,2.75,0.5,0.071,1.071
201229,Anthony Tolliver,79,DET,0.464,0.797,2.013,8.899,3.051,1.139,0.405,0.266,0.734
201281,Andre Ingram,2,LAL,0.471,1.0,2.5,12.0,3.0,3.5,1.5,1.5,1.5
201563,Michael Beasley,74,NYK,0.507,0.78,0.459,13.189,5.595,1.662,0.486,0.581,1.932
201565,Derrick Rose,25,"CLE, MIN",0.435,0.87,0.28,8.36,1.4,1.48,0.28,0.16,1.4
201566,Russell Westbrook,80,OKC,0.449,0.737,1.212,25.35,10.05,10.25,1.838,0.25,4.762
201567,Kevin Love,59,CLE,0.458,0.88,2.322,17.61,9.254,1.746,0.729,0.407,1.525
201568,Danilo Gallinari,21,LAC,0.398,0.931,1.714,15.286,4.81,1.952,0.619,0.476,1.238
201569,Eric Gordon,69,HOU,0.428,0.809,3.159,18.014,2.464,2.232,0.638,0.391,1.884
201571,D.J. Augustin,75,ORL,0.452,0.868,1.52,10.213,2.133,3.827,0.72,0.0,1.64
201572,Brook Lopez,74,LAL,0.465,0.703,1.514,12.986,3.973,1.703,0.405,1.324,1.324
201573,Jerryd Bayless,39,PHI,0.416,0.795,1.385,7.872,2.051,1.385,0.59,0.154,1.179
201577,Robin Lopez,64,CHI,0.53,0.756,0.062,11.812,4.531,1.938,0.219,0.828,1.672
201578,Marreese Speights,52,ORL,0.395,0.727,1.654,7.731,2.558,0.769,0.154,0.423,0.769
201580,JaVale McGee,65,GSW,0.621,0.731,0.0,4.769,2.6,0.508,0.323,0.877,0.415
201583,Ryan Anderson,66,HOU,0.431,0.774,1.985,9.348,5.015,0.909,0.364,0.318,0.636
201584,Courtney Lee,76,NYK,0.454,0.919,1.487,12.013,2.947,2.368,1.053,0.224,1.105
201585,Kosta Koufos,71,SAC,0.571,0.446,0.0,6.718,6.648,1.225,0.662,0.451,0.69
201586,Serge Ibaka,76,TOR,0.483,0.797,1.408,12.618,6.289,0.816,0.382,1.303,1.184
201587,Nicolas Batum,64,CHA,0.415,0.831,1.438,11.562,4.781,5.453,1.016,0.359,2.047
201588,George Hill,67,"CLE, SAC",0.46,0.786,1.269,9.955,2.701,2.776,0.91,0.403,1.313
201589,Darrell Arthur,19,DEN,0.468,0.667,0.421,2.842,0.789,0.474,0.421,0.158,0.789
201596,Mario Chalmers,66,MEM,0.379,0.855,0.803,7.682,2.379,2.985,1.197,0.212,1.773
201599,DeAndre Jordan,77,LAC,0.645,0.58,0.0,12.039,15.208,1.519,0.506,0.909,1.779
201600,Omer Asik,18,"CHI, NOP",0.409,0.308,0.0,1.222,2.611,0.167,0.111,0.222,0.5
201601,Luc Mbah a Moute,61,HOU,0.481,0.684,1.033,7.541,3.049,0.902,1.18,0.41,1.115
201609,Goran Dragic,75,MIA,0.45,0.801,1.48,17.28,4.08,4.787,0.84,0.16,2.213
201628,Bobby Brown,20,HOU,0.328,0.5,0.55,2.5,0.35,0.55,0.2,0.0,0.45
201933,Blake Griffin,58,"DET, LAC",0.438,0.785,1.914,21.414,7.379,5.759,0.69,0.31,2.845
201935,James Harden,72,HOU,0.449,0.858,3.681,30.431,5.403,8.75,1.75,0.694,4.375
201936,Tyreke Evans,52,MEM,0.452,0.785,2.192,19.423,5.096,5.173,1.096,0.327,2.25
201937,Ricky Rubio,77,UTA,0.418,0.866,1.247,13.091,4.558,5.325,1.571,0.143,2.688
201939,Stephen Curry,51,GSW,0.495,0.921,4.157,26.392,5.118,6.078,1.569,0.157,3.0
201942,DeMar DeRozan,80,TOR,0.456,0.825,1.112,23.0,3.938,5.212,1.062,0.275,2.188
201943,Brandon Jennings,14,MIL,0.375,1.0,0.643,5.214,2.214,3.143,0.429,0.286,1.286
201949,James Johnson,73,MIA,0.503,0.698,0.781,10.795,4.904,3.836,0.959,0.699,1.932
201950,Jrue Holiday,81,NOP,0.494,0.786,1.481,18.975,4.506,6.0,1.519,0.79,2.63
201952,Jeff Teague,70,MIN,0.446,0.845,1.2,14.2,2.986,7.029,1.457,0.329,2.529
201954,Darren Collison,69,IND,0.495,0.882,1.391,12.391,2.58,5.333,1.333,0.217,1.246
201956,Omri Casspi,53,GSW,0.58,0.725,0.189,5.66,3.774,0.962,0.34,0.358,0.698
201959,Taj Gibson,82,MIN,0.577,0.768,0.085,12.183,7.122,1.207,0.756,0.72,1.085
201960,DeMarre Carroll,73,BKN,0.414,0.764,1.986,13.466,6.562,2.014,0.808,0.411,1.411
201961,Wayne Ellington,77,MIA,0.407,0.859,2.948,11.221,2.831,1.026,0.688,0.104,0.675
201967,Dante Cunningham,73,"BKN, NOP",0.451,0.596,0.795,5.712,4.082,0.658,0.534,0.411,0.452
201973,Jonas Jerebko,74,UTA,0.466,0.807,0.878,5.797,3.324,0.568,0.324,0.162,0.365
201975,Jodie Meeks,77,WAS,0.399,0.863,0.935,6.325,1.636,0.909,0.377,0.052,0.481
201976,Patrick Beverley,11,LAC,0.403,0.824,2.182,12.182,4.091,2.909,1.727,0.455,2.273
201980,Danny Green,70,SAS,0.387,0.769,1.657,8.571,3.557,1.571,0.9,1.143,1.057
201988,Patty Mills,82,SAS,0.411,0.89,1.878,9.988,1.878,2.793,0.671,0.134,1.293
202066,Garrett Temple,65,SAC,0.418,0.769,1.369,8.415,2.338,1.908,0.877,0.415,1.215
202083,Wesley Matthews,63,DAL,0.406,0.822,2.429,12.73,3.143,2.73,1.206,0.254,1.317
202322,John Wall,41,WAS,0.42,0.726,1.512,19.439,3.659,9.585,1.39,1.098,3.854
202323,Evan Turner,79,POR,0.447,0.85,0.532,8.215,3.089,2.19,0.595,0.367,1.253
202324,Derrick Favors,77,UTA,0.563,0.651,0.182,12.26,7.169,1.325,0.701,1.065,1.143
202325,Wesley Johnson,74,LAC,0.408,0.741,0.811,5.446,2.919,0.824,1.027,0.838,0.743
202326,DeMarcus Cousins,48,NOP,0.47,0.746,2.167,25.208,12.854,5.354,1.646,1.583,5.042
202327,Ekpe Udoh,63,UTA,0.5,0.75,0.0,2.571,2.381,0.841,0.683,1.175,0.317
202328,Greg Monroe,51,"BOS, MIL, PHX",0.565,0.739,0.0,10.275,6.863,2.235,0.863,0.451,1.843
202329,Al-Farouq Aminu,69,POR,0.395,0.738,1.812,9.333,7.609,1.217,1.145,0.58,1.145
202330,Gordon Hayward,1,BOS,0.5,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
202331,Paul George,79,OKC,0.43,0.822,3.089,21.949,5.658,3.329,2.038,0.494,2.684
202332,Cole Aldrich,21,MIN,0.333,0.333,0.0,0.571,0.714,0.143,0.095,0.048,0.048
202334,Ed Davis,78,POR,0.582,0.667,0.0,5.308,7.372,0.513,0.41,0.667,0.846
202335,Patrick Patterson,82,OKC,0.398,0.87,0.805,3.878,2.354,0.695,0.585,0.28,0.402
202337,Luke Babbitt,50,"ATL, MIA",0.423,0.773,1.2,5.18,1.92,0.62,0.16,0.14,0.38
202339,Eric Bledsoe,74,"MIL, PHX",0.473,0.795,1.689,17.743,3.838,5.0,2.014,0.568,2.919
202340,Avery Bradley,46,"DET, LAC",0.414,0.768,1.63,14.261,2.522,2.043,1.109,0.174,2.196
202344,Trevor Booker,68,"BKN, IND, PHI",0.516,0.71,0.118,6.294,4.676,1.206,0.412,0.309,0.868
202347,Quincy Pondexter,23,CHI,0.286,0.824,0.13,1.957,1.174,0.391,0.348,0.087,0.478
202348,Jordan Crawford,5,NOP,0.444,1.0,1.6,6.6,0.8,2.6,0.2,0.2,1.0
202355,Hassan Whiteside,54,MIA,0.54,0.703,0.037,13.963,11.444,1.0,0.685,1.741,1.704
202357,Nemanja Bjelica,67,MIN,0.461,0.8,1.134,6.776,4.09,1.284,0.746,0.239,0.776
202362,Lance Stephenson,82,IND,0.427,0.661,0.817,9.232,5.171,2.866,0.561,0.207,1.598
202379,Jeremy Evans,1,ATL,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
202389,Timofey Mozgov,31,BKN,0.559,0.767,0.129,4.226,3.161,0.355,0.161,0.419,1.065
202391,Jeremy Lin,1,BKN,0.417,1.0,1.0,18.0,0.0,4.0,0.0,0.0,3.0
202397,Ish Smith,82,DET,0.486,0.698,0.427,10.902,2.732,4.39,0.78,0.244,1.317
202498,Lance Thomas,73,NYK,0.382,0.83,0.685,4.082,2.397,0.603,0.411,0.192,0.562
202681,Kyrie Irving,60,BOS,0.491,0.889,2.767,24.433,3.783,5.1,1.083,0.283,2.317
202682,Derrick Williams,2,LAL,0.25,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0
202683,Enes Freedom,71,NYK,0.592,0.848,0.0,14.085,10.986,1.479,0.507,0.521,1.718
202684,Tristan Thompson,53,CLE,0.562,0.544,0.0,5.792,6.642,0.623,0.302,0.321,0.679
202685,Jonas Valanciunas,77,TOR,0.568,0.806,0.39,12.727,8.571,1.052,0.377,0.896,1.494
202687,Bismack Biyombo,82,ORL,0.52,0.65,0.0,5.707,5.707,0.805,0.256,1.159,1.024
202689,Kemba Walker,80,CHA,0.431,0.864,2.888,22.125,3.1,5.55,1.138,0.3,2.238
202691,Klay Thompson,73,GSW,0.489,0.837,3.137,20.014,3.795,2.534,0.753,0.466,1.753
202692,Alec Burks,64,UTA,0.411,0.863,0.734,7.719,3.0,1.047,0.578,0.125,0.938
202693,Markieff Morris,73,WAS,0.48,0.82,1.041,11.521,5.603,1.945,0.767,0.521,1.74
202694,Marcus Morris Sr.,54,BOS,0.429,0.805,1.593,13.593,5.352,1.333,0.648,0.222,1.204
202695,Kawhi Leonard,9,SAS,0.468,0.816,1.222,16.222,4.667,2.333,2.0,1.0,1.778
202696,Nikola Vucevic,57,ORL,0.475,0.819,1.123,16.474,9.175,3.351,0.982,1.088,1.912
202697,Iman Shumpert,14,CLE,0.379,0.733,0.5,4.429,2.929,1.214,0.643,0.286,1.143
202699,Tobias Harris,80,"DET, LAC",0.46,0.829,2.288,18.575,5.462,2.4,0.888,0.438,1.312
202702,Kenneth Faried,32,DEN,0.514,0.706,0.0,5.875,4.781,0.562,0.375,0.406,0.719
202703,Nikola Mirotic,55,"CHI, NOP",0.447,0.818,2.455,15.618,7.364,1.455,0.8,0.709,1.127
202704,Reggie Jackson,45,DET,0.426,0.836,1.156,14.578,2.778,5.289,0.6,0.089,2.2
202705,MarShon Brooks,7,MEM,0.5,0.87,2.714,20.143,3.0,3.571,1.571,0.429,2.286
202709,Cory Joseph,82,IND,0.424,0.745,0.817,7.915,3.207,3.171,0.976,0.22,1.061
202710,Jimmy Butler,59,MIN,0.474,0.854,1.186,22.153,5.322,4.881,1.966,0.407,1.831
202711,Bojan Bogdanovic,80,IND,0.474,0.868,1.938,14.262,3.375,1.488,0.688,0.1,1.325
202713,Kyle Singler,12,OKC,0.333,0.538,0.167,1.917,0.833,0.167,0.083,0.0,0.25
202714,Shelvin Mack,69,ORL,0.43,0.711,0.696,6.855,2.406,3.942,0.783,0.116,1.29
202718,Chandler Parsons,36,MEM,0.462,0.63,1.417,7.889,2.5,1.917,0.5,0.306,0.972
202720,Jon Leuer,8,DET,0.417,0.867,0.0,5.375,4.0,0.625,0.125,0.375,0.875
202722,Davis Bertans,77,SAS,0.44,0.816,1.221,5.922,1.987,0.961,0.338,0.364,0.468
202732,DeAndre Liggins,58,"MIL, NOP",0.377,0.4,0.328,1.741,1.293,0.828,0.638,0.241,0.345
202734,E'Twaun Moore,82,NOP,0.508,0.706,1.561,12.463,2.902,2.28,0.963,0.146,1.244
202738,Isaiah Thomas,32,"CLE, LAL",0.373,0.893,1.719,15.188,2.094,4.781,0.469,0.094,2.969
202779,Dwight Buycks,29,DET,0.414,0.878,0.517,7.414,1.414,2.034,0.655,0.069,1.345
202918,Xavier Silas,2,BOS,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
202933,Julyan Stone,23,CHA,0.462,0.5,0.261,0.826,1.261,1.13,0.174,0.087,0.304
203076,Anthony Davis,75,NOP,0.534,0.828,0.733,28.133,11.08,2.32,1.533,2.573,2.16
203077,Michael Kidd-Gilchrist,74,CHA,0.504,0.684,0.0,9.203,4.081,0.959,0.689,0.432,0.716
203078,Bradley Beal,82,WAS,0.46,0.791,2.427,22.646,4.427,4.549,1.171,0.439,2.61
203079,Dion Waiters,30,MIA,0.398,0.739,1.733,14.3,2.567,3.767,0.767,0.3,2.333
203081,Damian Lillard,73,POR,0.439,0.916,3.11,26.877,4.452,6.589,1.055,0.37,2.822
203082,Terrence Ross,24,ORL,0.398,0.75,1.25,8.708,3.042,1.583,1.125,0.458,1.208
203083,Andre Drummond,78,DET,0.529,0.605,0.0,15.013,15.987,3.038,1.462,1.628,2.564
203084,Harrison Barnes,77,DAL,0.445,0.827,1.545,18.857,6.078,1.974,0.636,0.182,1.532
203085,Austin Rivers,61,LAC,0.424,0.642,2.23,15.082,2.377,3.967,1.213,0.262,1.787
203086,Meyers Leonard,33,POR,0.59,0.818,0.333,3.394,2.121,0.515,0.212,0.0,0.303
203087,Jeremy Lamb,80,CHA,0.457,0.861,1.175,12.912,4.05,2.325,0.762,0.4,1.162
203089,John Henson,76,MIL,0.572,0.57,0.013,8.75,6.75,1.5,0.592,1.434,1.105
203090,Maurice Harkless,59,POR,0.495,0.712,0.831,6.525,2.746,0.898,0.814,0.729,0.678
203092,Tyler Zeller,66,"BKN, MIL",0.56,0.722,0.152,6.682,4.621,0.712,0.227,0.53,0.712
203095,Evan Fournier,57,ORL,0.459,0.867,2.228,17.772,3.158,2.895,0.825,0.281,1.667
203101,Miles Plumlee,55,ATL,0.583,0.45,0.0,4.309,4.145,0.818,0.309,0.545,1.145
203104,Marquis Teague,3,MEM,0.25,0.4,0.333,3.667,2.0,4.333,1.333,0.0,1.0
203107,Tomas Satoransky,73,WAS,0.523,0.781,0.644,7.178,3.192,3.918,0.712,0.205,1.137
203109,Jae Crowder,80,"CLE, UTA",0.404,0.818,1.375,9.662,3.438,1.238,0.8,0.262,0.925
203110,Draymond Green,70,GSW,0.454,0.775,1.1,11.043,7.643,7.257,1.357,1.3,2.886
203112,Quincy Acy,70,BKN,0.356,0.817,1.457,5.871,3.671,0.814,0.471,0.414,0.857
203114,Khris Middleton,82,MIL,0.466,0.884,1.78,20.146,5.232,4.0,1.451,0.256,2.329
203115,Will Barton,81,DEN,0.452,0.805,1.926,15.654,5.049,4.086,1.012,0.642,1.84
203118,Mike Scott,76,WAS,0.527,0.658,0.868,8.789,3.25,1.053,0.303,0.132,1.039
203121,Darius Miller,82,NOP,0.444,0.866,1.793,7.768,2.0,1.354,0.341,0.207,0.707
203124,Kyle O'Quinn,77,NYK,0.583,0.772,0.052,7.143,6.104,2.052,0.468,1.273,1.299
203141,Mirza Teletovic,10,MIL,0.439,0.0,2.1,7.1,2.3,1.0,0.4,0.1,0.7
203145,Kent Bazemore,65,ATL,0.42,0.796,1.662,12.862,3.815,3.508,1.538,0.692,2.415
203186,Willie Reed,42,"DET, LAC",0.669,0.582,0.024,4.643,2.881,0.238,0.214,0.524,0.452
203200,Justin Holiday,72,CHI,0.371,0.823,2.236,12.167,4.042,2.125,1.111,0.431,1.292
203210,JaMychal Green,55,MEM,0.457,0.721,0.782,10.345,8.436,1.436,0.582,0.455,1.382
203382,Aron Baynes,81,BOS,0.471,0.756,0.037,5.951,5.358,1.148,0.272,0.63,0.988
203457,Nerlens Noel,29,DAL,0.524,0.75,0.0,4.517,5.793,0.69,1.069,0.759,0.897
203458,Alex Len,69,PHX,0.566,0.684,0.014,8.507,7.507,1.188,0.391,0.884,1.13
203459,Allen Crabbe,75,BKN,0.407,0.852,2.68,13.2,4.32,1.56,0.627,0.467,1.04
203460,Andre Roberson,39,OKC,0.537,0.316,0.205,4.974,4.744,1.179,1.154,0.897,0.769
203463,Ben McLemore,56,MEM,0.421,0.828,0.982,7.536,2.482,0.911,0.679,0.268,1.089
203464,Brandon Paul,64,SAS,0.433,0.512,0.234,2.297,1.062,0.578,0.391,0.109,0.453
203468,CJ McCollum,81,POR,0.443,0.836,2.333,21.383,3.963,3.358,0.951,0.432,1.864
203469,Cody Zeller,33,CHA,0.545,0.718,0.061,7.061,5.364,0.939,0.424,0.636,1.0
203471,Dennis Schroder,67,ATL,0.436,0.849,1.134,19.418,3.104,6.224,1.075,0.09,2.731
203473,Dewayne Dedmon,62,ATL,0.524,0.779,0.806,9.952,7.887,1.452,0.645,0.823,1.371
203476,Gorgui Dieng,79,MIN,0.479,0.775,0.241,5.949,4.557,0.899,0.57,0.494,0.747
203477,Isaiah Canaan,20,"HOU, PHX",0.38,0.902,1.1,8.6,2.25,3.8,0.8,0.05,1.45
203481,Jeff Withey,9,DAL,0.375,0.5,0.222,1.667,1.111,0.0,0.0,0.333,0.222
203482,Kelly Olynyk,76,MIA,0.497,0.77,1.395,11.474,5.671,2.724,0.816,0.461,1.934
203484,Kentavious Caldwell-Pope,74,LAL,0.426,0.789,2.149,13.405,5.23,2.189,1.432,0.216,1.311
203485,Lorenzo Brown,14,TOR,0.412,1.0,0.143,2.286,1.071,0.929,0.357,0.0,0.214
203486,Mason Plumlee,74,DEN,0.601,0.458,0.0,7.081,5.405,1.919,0.662,1.095,1.378
203487,Michael Carter-Williams,52,CHA,0.332,0.82,0.269,4.596,2.654,2.231,0.846,0.442,1.0
203488,Mike Muscala,53,ATL,0.458,0.919,1.17,7.642,4.34,0.962,0.585,0.509,0.792
203489,Nate Wolters,5,UTA,0.167,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0
203490,Otto Porter Jr.,77,WAS,0.503,0.828,1.792,14.727,6.39,2.039,1.506,0.532,0.974
203493,Reggie Bullock,62,DET,0.489,0.796,2.016,11.258,2.484,1.532,0.758,0.21,0.758
203496,Robert Covington,80,PHI,0.413,0.853,2.538,12.612,5.412,1.95,1.712,0.9,1.575
203497,Rudy Gobert,56,UTA,0.622,0.682,0.0,13.5,10.732,1.429,0.786,2.304,1.911
203498,Shabazz Muhammad,43,"MIL, MIN",0.447,0.78,0.163,4.977,1.767,0.326,0.209,0.07,0.14
203499,Shane Larkin,54,BOS,0.384,0.865,0.574,4.278,1.704,1.815,0.537,0.037,0.611
203500,Steven Adams,76,OKC,0.629,0.559,0.0,13.895,9.013,1.158,1.211,1.026,1.684
203501,Tim Hardaway Jr.,57,NYK,0.421,0.816,2.281,17.474,3.93,2.719,1.088,0.175,1.614
203503,Tony Snell,75,MIL,0.435,0.792,1.44,6.88,1.88,1.307,0.627,0.373,0.48
203504,Trey Burke,36,NYK,0.503,0.649,1.056,12.806,1.972,4.722,0.667,0.111,1.194
203505,Vander Blue,5,LAL,0.2,0.5,0.0,0.6,0.2,0.6,0.2,0.0,0.6
203506,Victor Oladipo,75,IND,0.477,0.799,2.147,23.133,5.2,4.307,2.36,0.76,2.92
203507,Giannis Antetokounmpo,75,MIL,0.529,0.76,0.573,26.853,10.04,4.813,1.453,1.413,2.973
203512,Lucas Nogueira,49,TOR,0.612,0.679,0.102,2.49,1.776,0.449,0.469,0.878,0.327
203516,James Ennis III,72,"DET, MEM",0.474,0.836,0.708,7.111,3.111,0.986,0.653,0.25,0.778
203518,Alex Abrines,75,OKC,0.395,0.848,1.12,4.707,1.52,0.373,0.507,0.107,0.333
203521,Matthew Dellavedova,38,MIL,0.362,0.926,0.763,4.316,1.684,3.816,0.368,0.0,1.289
203524,Solomon Hill,12,NOP,0.268,0.5,0.333,2.417,3.0,1.833,0.583,0.083,0.75
