personId,personName,games_played,teamTricode,field_goal_percentage,free_throw_percentage,threepointers_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game
200794,Paul Millsap,81,ATL,0.47,0.757,0.914,17.099,9.037,3.272,1.815,1.716,2.358
200797,Ryan Hollins,37,"MEM, WAS",0.62,0.619,0.0,3.351,2.649,0.27,0.162,0.568,0.649
200811,Lou Amundson,29,NYK,0.358,0.519,0.0,1.793,1.69,0.414,0.207,0.241,0.517
200826,J.J. Barea,74,DAL,0.446,0.771,1.351,10.919,2.054,4.081,0.351,0.027,1.527
201142,Kevin Durant,72,OKC,0.505,0.898,2.583,28.181,8.181,5.014,0.958,1.181,3.472
201143,Al Horford,82,ATL,0.505,0.798,1.073,15.232,7.268,3.207,0.829,1.476,1.305
201144,Mike Conley,56,MEM,0.422,0.834,1.393,15.304,2.929,6.107,1.196,0.286,1.5
201145,Jeff Green,80,"LAC, MEM",0.43,0.745,0.838,11.738,4.15,1.725,0.725,0.5,1.162
201147,Corey Brewer,82,HOU,0.384,0.75,0.744,7.195,2.427,1.329,1.024,0.232,0.951
201148,Brandan Wright,12,MEM,0.673,0.542,0.0,6.917,3.583,0.5,0.417,1.25,0.833
201149,Joakim Noah,29,CHI,0.383,0.489,0.0,4.276,8.793,3.793,0.621,1.0,1.793
201150,Spencer Hawes,57,CHA,0.405,0.831,0.667,5.965,4.281,1.912,0.386,0.474,1.018
201152,Thaddeus Young,73,BKN,0.514,0.644,0.096,15.096,9.041,1.863,1.534,0.507,1.863
201155,Rodney Stuckey,58,IND,0.413,0.829,0.345,8.914,2.69,2.448,0.741,0.138,1.31
201156,Nick Young,54,LAL,0.339,0.829,1.426,7.259,1.796,0.63,0.426,0.13,0.556
201158,Marco Belinelli,68,SAC,0.386,0.833,1.338,10.235,1.721,1.868,0.544,0.029,1.176
201160,Jason Smith,76,ORL,0.485,0.806,0.053,7.184,2.882,0.816,0.434,0.855,0.75
201162,Jared Dudley,81,WAS,0.478,0.735,1.235,7.877,3.531,2.111,0.926,0.222,0.988
201166,Aaron Brooks,69,CHI,0.401,0.766,0.957,7.116,1.464,2.609,0.435,0.145,1.188
201167,Arron Afflalo,71,NYK,0.443,0.84,1.282,12.803,3.746,2.028,0.352,0.141,1.155
201168,Tiago Splitter,36,ATL,0.523,0.812,0.0,5.583,3.333,0.833,0.556,0.333,0.667
201171,Carl Landry,36,PHI,0.556,0.736,0.167,9.75,4.056,0.889,0.333,0.25,0.611
201177,Josh McRoberts,42,MIA,0.372,0.7,0.286,3.571,2.5,1.929,0.429,0.167,0.714
201188,Marc Gasol,52,MEM,0.464,0.829,0.038,16.558,6.962,3.769,0.962,1.346,2.269
201196,Ramon Sessions,82,WAS,0.473,0.756,0.439,9.878,2.476,2.915,0.561,0.061,1.402
201202,Joel Anthony,19,DET,0.6,0.75,0.0,0.947,1.105,0.053,0.105,0.632,0.105
201228,C.J. Watson,33,ORL,0.343,0.872,0.424,4.303,2.0,2.667,0.576,0.152,0.758
201229,Anthony Tolliver,72,DET,0.386,0.617,1.361,5.319,3.181,0.722,0.361,0.222,0.389
201563,Michael Beasley,20,HOU,0.522,0.776,0.15,12.75,4.9,0.8,0.55,0.45,1.2
201564,O.J. Mayo,41,MIL,0.371,0.775,1.268,7.829,2.561,2.878,1.171,0.195,1.756
201565,Derrick Rose,66,CHI,0.427,0.793,0.667,16.364,3.409,4.712,0.667,0.212,2.652
201566,Russell Westbrook,80,OKC,0.454,0.812,1.262,23.475,7.825,10.425,2.038,0.25,4.275
201567,Kevin Love,77,CLE,0.419,0.822,2.052,16.026,9.896,2.403,0.753,0.532,1.844
201568,Danilo Gallinari,53,DEN,0.41,0.868,1.642,19.547,5.302,2.547,0.792,0.358,1.453
201569,Eric Gordon,45,NOP,0.418,0.888,2.511,15.244,2.2,2.689,0.956,0.311,1.622
201571,D.J. Augustin,62,"DEN, OKC",0.423,0.805,1.097,7.532,1.532,3.194,0.613,0.065,1.355
201572,Brook Lopez,73,BKN,0.511,0.787,0.027,20.562,7.849,2.0,0.795,1.699,2.397
201573,Jerryd Bayless,52,MIL,0.423,0.778,1.942,10.404,2.712,3.135,0.904,0.212,1.404
201574,Jason Thompson,47,"GSW, TOR",0.481,0.704,0.106,3.128,2.851,0.617,0.255,0.426,0.319
201575,Brandon Rush,72,GSW,0.427,0.643,0.903,4.236,2.514,0.792,0.278,0.319,0.458
201577,Robin Lopez,82,NYK,0.539,0.795,0.0,10.268,7.341,1.39,0.195,1.573,1.622
201578,Marreese Speights,72,GSW,0.432,0.825,0.333,7.111,3.319,0.847,0.264,0.472,0.917
201579,Roy Hibbert,81,LAL,0.443,0.807,0.0,5.938,4.914,1.173,0.395,1.358,0.938
201580,JaVale McGee,34,DAL,0.575,0.5,0.0,5.059,3.912,0.088,0.147,0.765,0.618
201581,JJ Hickson,35,"DEN, WAS",0.516,0.447,0.0,5.886,3.771,0.657,0.429,0.4,0.714
201582,Alexis Ajinca,59,NOP,0.476,0.839,0.0,5.966,4.559,0.525,0.322,0.61,0.915
201583,Ryan Anderson,66,NOP,0.427,0.873,1.985,17.03,6.0,1.106,0.576,0.379,1.364
201584,Courtney Lee,79,"CHA, MEM",0.454,0.839,1.038,9.633,2.595,1.722,1.076,0.354,0.911
201585,Kosta Koufos,78,SAC,0.532,0.548,0.0,6.782,5.423,0.423,0.513,0.897,0.615
201586,Serge Ibaka,78,OKC,0.479,0.752,0.769,12.603,6.833,0.846,0.487,1.897,1.385
201587,Nicolas Batum,70,CHA,0.426,0.849,1.986,14.943,6.114,5.757,0.929,0.614,2.929
201588,George Hill,74,IND,0.441,0.76,1.73,12.081,4.027,3.5,1.122,0.23,1.365
201589,Darrell Arthur,70,DEN,0.452,0.755,0.643,7.529,4.186,1.371,0.757,0.686,0.943
201593,Nikola Pekovic,12,MIN,0.38,0.8,0.0,4.5,1.75,0.917,0.083,0.0,0.75
201596,Mario Chalmers,61,"MEM, MIA",0.41,0.832,0.754,10.295,2.574,3.77,1.443,0.213,1.803
201599,DeAndre Jordan,77,LAC,0.703,0.43,0.0,12.727,13.753,1.169,0.662,2.299,1.39
201600,Omer Asik,68,NOP,0.533,0.545,0.0,3.956,6.088,0.382,0.309,0.338,0.882
201601,Luc Mbah a Moute,74,LAC,0.454,0.526,0.176,3.122,2.311,0.405,0.595,0.257,0.459
201603,Sonny Weems,43,"PHI, PHX",0.382,0.533,0.349,2.488,1.233,1.14,0.233,0.023,0.953
201609,Goran Dragic,72,MIA,0.477,0.727,0.889,14.139,3.847,5.819,0.986,0.236,2.569
201619,Sasha Kaun,24,CLE,0.529,0.444,0.0,0.917,1.083,0.125,0.167,0.208,0.292
201627,Anthony Morrow,68,OKC,0.408,0.744,1.162,5.588,0.912,0.353,0.324,0.074,0.25
201933,Blake Griffin,35,LAC,0.499,0.727,0.171,21.4,8.4,4.857,0.8,0.486,2.371
201935,James Harden,82,HOU,0.439,0.86,2.878,28.976,6.11,7.463,1.695,0.622,4.561
201936,Tyreke Evans,25,NOP,0.433,0.796,1.32,15.16,5.16,6.56,1.28,0.32,2.92
201937,Ricky Rubio,76,MIN,0.374,0.847,0.816,10.079,4.289,8.658,2.132,0.132,2.539
201939,Stephen Curry,79,GSW,0.504,0.908,5.089,30.063,5.443,6.671,2.139,0.19,3.316
201941,Jordan Hill,73,IND,0.506,0.712,0.0,8.836,6.178,1.192,0.493,0.507,1.26
201942,DeMar DeRozan,78,TOR,0.446,0.85,0.603,23.462,4.474,4.038,1.038,0.269,2.244
201943,Brandon Jennings,48,"DET, ORL",0.368,0.731,1.062,6.917,2.0,3.542,0.604,0.146,1.188
201945,Gerald Henderson,72,POR,0.439,0.767,0.667,8.667,2.931,1.042,0.542,0.264,0.944
201946,Tyler Hansbrough,44,CHA,0.451,0.585,0.045,2.364,2.023,0.182,0.273,0.159,0.273
201949,James Johnson,57,TOR,0.475,0.574,0.351,5.035,2.211,1.175,0.509,0.579,0.947
201950,Jrue Holiday,65,NOP,0.439,0.843,1.338,16.754,3.0,6.015,1.354,0.338,2.569
201951,Ty Lawson,66,"HOU, IND",0.393,0.686,0.545,5.652,1.818,3.591,0.803,0.106,1.439
201952,Jeff Teague,79,ATL,0.439,0.837,1.392,15.684,2.709,5.949,1.228,0.304,2.759
201954,Darren Collison,74,SAC,0.486,0.858,1.176,13.986,2.284,4.297,1.041,0.054,1.757
201956,Omri Casspi,69,SAC,0.481,0.648,1.623,11.783,5.942,1.377,0.812,0.246,1.362
201959,Taj Gibson,73,CHI,0.526,0.692,0.0,8.589,6.904,1.452,0.644,1.055,1.068
201960,DeMarre Carroll,26,TOR,0.389,0.6,1.769,11.0,4.692,1.038,1.692,0.231,1.077
201961,Wayne Ellington,76,BKN,0.389,0.857,1.263,7.711,2.289,1.092,0.632,0.066,0.592
201962,Toney Douglas,61,NOP,0.411,0.848,1.328,8.705,2.344,2.574,1.148,0.082,1.049
201965,Jeff Ayres,17,LAC,0.522,1.0,0.0,1.765,1.294,0.294,0.0,0.176,0.353
201967,Dante Cunningham,80,NOP,0.451,0.695,0.688,6.05,2.95,0.962,0.525,0.412,0.512
201971,DeJuan Blair,29,WAS,0.412,0.385,0.0,2.103,1.966,0.379,0.276,0.069,0.517
201973,Jonas Jerebko,78,BOS,0.413,0.782,0.551,4.359,3.692,0.795,0.256,0.308,0.667
201975,Jodie Meeks,3,DET,0.35,1.0,1.333,7.333,1.667,1.0,0.0,0.0,0.333
201976,Patrick Beverley,71,HOU,0.434,0.682,1.746,9.859,3.521,3.366,1.324,0.366,1.282
201977,Marcus Thornton,61,"HOU, WAS",0.399,0.848,1.492,9.672,2.459,1.377,0.77,0.066,0.836
201978,Chase Budinger,66,"IND, PHX",0.435,0.696,0.364,4.106,2.273,0.97,0.485,0.152,0.667
201980,Danny Green,79,SAS,0.376,0.739,1.468,7.241,3.835,1.785,1.0,0.81,0.949
201988,Patty Mills,81,SAS,0.425,0.81,1.519,8.519,1.951,2.79,0.728,0.074,0.938
202066,Garrett Temple,80,WAS,0.398,0.728,1.112,7.275,2.65,1.75,0.862,0.225,0.8
202083,Wesley Matthews,78,DAL,0.388,0.863,2.423,12.526,3.051,1.936,1.0,0.218,1.0
202087,Alonzo Gee,73,NOP,0.518,0.667,0.233,4.452,3.356,0.986,0.863,0.178,0.753
202322,John Wall,77,WAS,0.424,0.791,1.494,19.883,4.922,10.247,1.883,0.766,4.13
202323,Evan Turner,81,BOS,0.456,0.827,0.247,10.543,4.901,4.432,0.988,0.346,2.086
202324,Derrick Favors,62,UTA,0.515,0.709,0.0,16.387,8.113,1.516,1.194,1.468,1.677
202325,Wesley Johnson,80,LAC,0.404,0.652,1.288,6.862,3.1,0.612,1.112,0.7,0.675
202326,DeMarcus Cousins,65,SAC,0.451,0.718,1.077,26.892,11.492,3.292,1.554,1.415,3.831
202328,Greg Monroe,79,MIL,0.522,0.74,0.0,15.316,8.81,2.253,0.911,0.848,1.633
202329,Al-Farouq Aminu,82,POR,0.416,0.737,1.537,10.232,6.085,1.683,0.878,0.646,1.463
202330,Gordon Hayward,80,UTA,0.433,0.824,1.788,19.725,4.962,3.7,1.188,0.338,2.525
202331,Paul George,81,IND,0.418,0.86,2.593,23.136,6.951,4.062,1.877,0.358,3.272
202332,Cole Aldrich,60,LAC,0.596,0.714,0.0,5.467,4.8,0.833,0.783,1.133,1.067
202334,Ed Davis,81,POR,0.611,0.559,0.0,6.494,7.395,1.086,0.704,0.889,0.79
202335,Patrick Patterson,79,TOR,0.414,0.853,1.342,6.873,4.329,1.19,0.671,0.405,0.823
202337,Luke Babbitt,47,NOP,0.422,0.78,0.936,6.957,3.149,1.128,0.234,0.149,0.489
202338,Kevin Seraphin,48,NYK,0.41,0.826,0.0,3.896,2.625,0.979,0.167,0.75,0.896
202339,Eric Bledsoe,31,PHX,0.453,0.802,1.548,20.387,4.032,6.129,2.032,0.613,3.548
202340,Avery Bradley,76,BOS,0.447,0.78,1.934,15.197,2.895,2.079,1.539,0.25,1.434
202341,James Anderson,51,SAC,0.376,0.759,0.451,3.51,1.686,0.804,0.412,0.275,0.824
202343,Elliot Williams,5,MEM,0.2,0.75,0.2,1.6,0.8,0.8,0.0,0.0,0.2
202344,Trevor Booker,79,UTA,0.49,0.67,0.152,5.861,5.722,1.051,0.747,0.519,1.025
202349,Greivis Vasquez,23,MIL,0.326,0.846,0.783,5.652,2.043,3.957,0.435,0.0,1.739
202353,Tibor Pleiss,12,UTA,0.44,1.0,0.0,2.0,1.25,0.167,0.083,0.167,0.667
202355,Hassan Whiteside,73,MIA,0.606,0.65,0.0,14.247,11.849,0.397,0.603,3.685,1.877
202357,Nemanja Bjelica,60,MIN,0.468,0.727,0.8,5.133,3.5,1.367,0.433,0.35,0.783
202362,Lance Stephenson,69,"LAC, MEM",0.481,0.784,0.435,8.304,3.232,1.928,0.623,0.13,1.362
202379,Jeremy Evans,30,DAL,0.542,0.714,0.133,2.367,1.8,0.067,0.2,0.3,0.233
202388,Donald Sloan,61,BKN,0.44,0.75,0.623,6.951,2.836,4.393,0.525,0.066,1.311
202389,Timofey Mozgov,76,CLE,0.565,0.716,0.013,6.25,4.434,0.434,0.289,0.75,0.934
202390,Gary Neal,40,WAS,0.465,0.855,1.025,9.75,2.075,1.175,0.5,0.025,0.725
202391,Jeremy Lin,78,CHA,0.412,0.815,0.974,11.718,3.244,3.013,0.744,0.538,1.923
202397,Ish Smith,77,"NOP, PHI",0.411,0.693,0.727,12.623,3.961,6.519,1.143,0.312,2.273
202407,Elijah Millsap,20,UTA,0.282,0.722,0.05,1.8,1.75,0.95,0.35,0.15,0.45
202498,Lance Thomas,59,NYK,0.442,0.857,0.746,8.203,2.22,0.898,0.373,0.119,0.966
202681,Kyrie Irving,53,CLE,0.448,0.885,1.585,19.642,2.962,4.717,1.057,0.34,2.34
202682,Derrick Williams,80,NYK,0.45,0.758,0.55,9.325,3.7,0.938,0.362,0.112,0.762
202683,Enes Freedom,82,OKC,0.576,0.797,0.122,12.659,8.098,0.402,0.317,0.402,1.402
202684,Tristan Thompson,82,CLE,0.588,0.616,0.0,7.841,9.0,0.756,0.463,0.622,0.744
202685,Jonas Valanciunas,60,TOR,0.565,0.761,0.0,12.8,9.117,0.7,0.417,1.333,1.417
202687,Bismack Biyombo,82,TOR,0.542,0.628,0.0,5.537,7.988,0.354,0.232,1.622,0.866
202688,Brandon Knight,52,PHX,0.415,0.852,2.308,19.577,3.885,5.058,1.173,0.385,3.404
202689,Kemba Walker,81,CHA,0.427,0.847,2.247,20.852,4.407,5.198,1.556,0.481,2.111
202690,Jimmer Fredette,6,"NOP, NYK",0.4,0.8,0.167,1.5,0.0,0.167,0.167,0.0,0.333
202691,Klay Thompson,80,GSW,0.47,0.873,3.45,22.138,3.825,2.075,0.75,0.612,1.725
202692,Alec Burks,31,UTA,0.41,0.752,1.032,13.29,3.516,2.032,0.581,0.129,1.645
202693,Markieff Morris,64,"PHX, WAS",0.425,0.735,0.734,11.953,5.5,1.938,0.906,0.531,2.109
202694,Marcus Morris Sr.,80,DET,0.434,0.749,1.35,14.138,5.05,2.512,0.838,0.288,1.75
202695,Kawhi Leonard,72,SAS,0.506,0.874,1.792,21.153,6.847,2.583,1.778,0.986,1.458
202696,Nikola Vucevic,65,ORL,0.51,0.753,0.031,18.169,8.862,2.754,0.815,1.077,1.892
202697,Iman Shumpert,54,CLE,0.374,0.784,0.796,5.759,3.759,1.704,1.0,0.352,1.056
202699,Tobias Harris,76,"DET, ORL",0.469,0.831,1.053,14.684,6.711,2.224,0.855,0.526,1.421
202700,Donatas Motiejunas,37,HOU,0.439,0.642,0.432,6.216,2.946,1.108,0.459,0.135,1.189
202702,Kenneth Faried,67,DEN,0.558,0.613,0.015,12.463,8.672,1.179,0.478,0.896,1.358
202703,Nikola Mirotic,66,CHI,0.407,0.807,2.045,11.773,5.485,1.515,0.879,0.697,1.545
202704,Reggie Jackson,79,DET,0.434,0.864,1.494,18.848,3.203,6.228,0.747,0.139,2.823
202706,Jordan Hamilton,11,NOP,0.422,0.667,1.182,11.364,5.636,2.273,0.727,0.273,1.545
202708,Norris Cole,45,NOP,0.405,0.8,0.733,10.6,3.356,3.711,0.822,0.111,1.667
202709,Cory Joseph,80,TOR,0.439,0.764,0.375,8.462,2.625,3.125,0.788,0.25,1.275
202710,Jimmy Butler,67,CHI,0.454,0.832,0.955,20.881,5.343,4.791,1.642,0.642,1.97
202711,Bojan Bogdanovic,79,BKN,0.433,0.833,1.633,11.228,3.228,1.253,0.367,0.063,1.456
202712,Justin Harper,5,DET,0.4,0.5,0.8,2.6,0.2,0.0,0.2,0.0,0.4
202713,Kyle Singler,68,OKC,0.389,0.659,0.441,3.397,2.074,0.353,0.441,0.132,0.471
202714,Shelvin Mack,52,"ATL, UTA",0.439,0.738,0.75,8.615,2.462,3.596,0.654,0.058,1.827
202718,Chandler Parsons,61,DAL,0.492,0.684,1.705,13.721,4.672,2.77,0.754,0.344,1.557
