personId,personName,games_played,teamTricode,field_goal_percentage,free_throw_percentage,threepointers_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game
101111,Charlie Villanueva,20,DET,0.38,0.571,0.7,4.6,1.7,0.3,0.2,0.25,0.35
101112,Channing Frye,82,PHX,0.432,0.821,1.951,11.098,5.073,1.195,0.732,0.768,1.085
101114,Deron Williams,64,BKN,0.45,0.801,1.531,14.297,2.625,6.125,1.453,0.203,2.234
101115,Andrew Bynum,26,"CLE, IND",0.418,0.755,0.0,8.654,5.577,1.115,0.231,1.115,1.308
101122,Danny Granger,41,"IND, LAC",0.378,0.94,1.049,8.244,3.244,1.0,0.293,0.415,1.122
101123,Gerald Green,82,PHX,0.445,0.848,2.488,15.793,3.354,1.488,0.854,0.512,1.768
101126,Nate Robinson,44,DEN,0.428,0.835,1.318,10.386,1.841,2.545,0.818,0.091,1.318
101127,Jarrett Jack,80,CLE,0.41,0.839,0.788,9.5,2.788,4.05,0.7,0.275,1.662
101128,Francisco Garcia,55,HOU,0.401,0.526,1.255,5.727,2.218,1.145,0.491,0.6,0.545
101131,Jason Maxiell,34,ORL,0.448,0.484,0.0,3.206,2.529,0.265,0.235,0.588,0.412
101133,Ian Mahinmi,77,IND,0.481,0.621,0.0,3.532,3.338,0.312,0.532,0.935,0.753
101135,David Lee,69,GSW,0.523,0.78,0.0,18.217,9.319,2.13,0.696,0.377,2.203
101138,Brandon Bass,82,BOS,0.486,0.858,0.024,11.11,5.732,1.061,0.439,0.866,1.244
101139,CJ Miles,51,CLE,0.435,0.853,1.627,9.863,2.02,1.02,0.902,0.294,0.863
101141,Ersan Ilyasova,55,MIL,0.409,0.823,0.673,11.236,6.218,1.309,0.836,0.145,1.109
101142,Ronny Turiaf,31,MIN,0.598,0.42,0.0,4.806,5.613,0.774,0.258,1.613,0.774
101145,Monta Ellis,82,DAL,0.451,0.788,0.841,19.024,3.598,5.744,1.72,0.28,3.22
101150,Lou Williams,60,ATL,0.4,0.849,1.317,10.417,2.067,3.5,0.75,0.067,1.533
101154,Andray Blatche,73,BKN,0.476,0.742,0.205,11.247,5.342,1.534,1.027,0.521,1.507
101155,Ryan Gomes,5,OKC,0.375,0.0,0.0,1.2,0.8,0.2,0.0,0.0,0.2
101161,Amir Johnson,77,TOR,0.562,0.636,0.26,10.377,6.558,1.494,0.727,1.143,1.597
101162,Marcin Gortat,81,WAS,0.542,0.686,0.012,13.185,9.469,1.704,0.506,1.494,1.556
101179,Ronnie Price,31,ORL,0.304,0.692,0.29,2.387,1.387,2.129,0.806,0.065,0.839
101181,Jose Calderon,81,DAL,0.456,0.825,2.358,11.42,2.37,4.654,0.852,0.136,1.272
101183,Shavlik Randolph,14,PHX,0.5,0.545,0.0,1.429,1.786,0.071,0.214,0.071,0.357
101187,Alan Anderson,78,BKN,0.4,0.78,1.077,7.231,2.244,1.038,0.615,0.141,0.795
101198,Will Bynum,56,DET,0.428,0.802,0.357,8.661,1.768,3.857,0.696,0.125,1.839
101236,Chuck Hayes,61,"SAC, TOR",0.431,0.8,0.0,2.164,3.443,0.574,0.557,0.197,0.541
101249,John Lucas III,42,UTA,0.326,0.625,0.595,3.786,0.929,1.0,0.333,0.0,0.524
200745,Andrea Bargnani,42,NYK,0.442,0.824,0.714,13.286,5.286,1.071,0.333,1.238,1.381
200746,LaMarcus Aldridge,69,POR,0.458,0.822,0.043,23.232,11.087,2.58,0.913,0.986,1.783
200751,Randy Foye,81,DEN,0.413,0.849,2.333,13.185,2.864,3.543,0.827,0.481,1.79
200752,Rudy Gay,73,"SAC, TOR",0.455,0.822,0.89,19.959,5.986,2.863,1.301,0.767,3.068
200755,JJ Redick,35,LAC,0.455,0.915,2.086,15.2,2.114,2.229,0.8,0.086,1.2
200756,Hilton Armstrong,14,GSW,0.474,0.438,0.0,1.786,3.357,0.357,0.286,0.286,0.429
200757,Thabo Sefolosha,61,OKC,0.415,0.768,0.787,6.279,3.607,1.541,1.295,0.279,0.902
200758,Ronnie Brewer,24,"CHI, HOU",0.2,0.0,0.042,0.292,0.583,0.417,0.25,0.042,0.083
200761,Shawne Williams,36,LAL,0.38,0.7,1.167,5.611,4.639,0.833,0.528,0.833,0.583
200765,Rajon Rondo,30,BOS,0.403,0.627,0.867,11.667,5.467,9.8,1.333,0.067,3.3
200768,Kyle Lowry,79,TOR,0.423,0.813,2.405,17.937,4.671,7.418,1.532,0.19,2.456
200769,Shannon Brown,29,"NYK, SAS",0.364,0.714,0.0,2.172,0.966,0.31,0.448,0.0,0.621
200770,Jordan Farmar,41,LAL,0.415,0.746,1.707,10.146,2.537,4.854,0.927,0.195,2.317
200777,Joel Freeland,52,POR,0.475,0.69,0.0,3.346,4.0,0.692,0.192,0.423,0.615
200779,Steve Novak,54,TOR,0.411,1.0,0.963,3.296,1.074,0.241,0.222,0.074,0.093
200780,Solomon Jones,11,ORL,0.353,0.5,0.0,1.273,1.455,0.182,0.182,0.182,0.182
200782,P.J. Tucker,81,PHX,0.431,0.776,0.914,9.383,6.531,1.741,1.358,0.284,1.259
200794,Paul Millsap,74,ATL,0.461,0.731,1.027,17.946,8.473,3.135,1.743,1.054,2.5
200797,Ryan Hollins,61,LAC,0.736,0.625,0.0,2.311,1.475,0.131,0.148,0.508,0.475
200811,Lou Amundson,19,"CHI, NOP",0.5,0.25,0.0,2.0,2.895,0.316,0.474,0.579,0.737
200826,J.J. Barea,79,MIN,0.387,0.79,0.924,8.354,1.949,3.835,0.329,0.0,1.582
200839,Mike Harris,20,UTA,0.475,0.963,0.0,4.2,1.65,0.25,0.8,0.35,0.55
201141,Greg Oden,23,MIA,0.551,0.565,0.0,2.913,2.348,0.043,0.304,0.565,0.522
201142,Kevin Durant,81,OKC,0.503,0.873,2.37,32.012,7.383,5.494,1.272,0.728,3.519
201143,Al Horford,29,ATL,0.567,0.682,0.138,18.552,8.414,2.621,0.931,1.517,2.207
201144,Mike Conley,73,MEM,0.45,0.815,1.438,17.205,2.918,6.041,1.507,0.178,2.055
201145,Jeff Green,82,BOS,0.412,0.795,1.646,16.854,4.634,1.683,0.695,0.573,2.012
201147,Corey Brewer,81,MIN,0.481,0.718,0.728,12.321,2.556,1.667,1.864,0.37,1.296
201148,Brandan Wright,58,DAL,0.677,0.726,0.0,9.052,4.207,0.534,0.552,0.948,0.603
201149,Joakim Noah,80,CHI,0.475,0.737,0.0,12.588,11.25,5.388,1.238,1.512,2.425
201150,Spencer Hawes,80,"CLE, PHI",0.456,0.783,1.6,13.162,8.25,3.0,0.55,1.175,2.162
201152,Thaddeus Young,79,PHI,0.454,0.712,1.139,17.937,6.025,2.304,2.114,0.456,2.089
201155,Rodney Stuckey,73,DET,0.436,0.836,0.329,13.863,2.315,2.082,0.74,0.137,1.712
201156,Nick Young,64,LAL,0.435,0.825,2.109,17.875,2.594,1.484,0.719,0.188,1.484
201158,Marco Belinelli,80,SAS,0.485,0.847,1.575,11.388,2.825,2.238,0.625,0.088,1.188
201160,Jason Smith,31,NOP,0.465,0.78,0.0,9.71,5.839,0.935,0.355,0.935,0.903
201162,Jared Dudley,74,LAC,0.438,0.655,1.095,6.905,2.162,1.405,0.554,0.135,0.757
201163,Wilson Chandler,62,DEN,0.416,0.724,1.968,13.645,4.742,1.839,0.742,0.5,1.274
201166,Aaron Brooks,72,"DEN, HOU",0.401,0.874,1.333,8.958,1.944,3.236,0.722,0.181,1.625
201167,Arron Afflalo,73,ORL,0.459,0.815,1.753,18.219,3.589,3.397,0.479,0.041,2.0
201168,Tiago Splitter,59,SAS,0.523,0.699,0.0,8.186,6.153,1.525,0.492,0.525,1.271
201171,Carl Landry,18,SAC,0.517,0.824,0.0,4.222,3.167,0.278,0.167,0.056,0.5
201175,Glen Davis,68,"LAC, ORL",0.457,0.693,0.059,9.426,5.162,1.132,0.853,0.426,1.118
201177,Josh McRoberts,78,CHA,0.436,0.729,1.346,8.474,4.782,4.269,0.744,0.59,1.064
201188,Marc Gasol,59,MEM,0.473,0.768,0.034,14.559,7.186,3.644,1.0,1.288,1.881
201189,Aaron Gray,37,"SAC, TOR",0.443,0.55,0.0,1.757,3.0,0.595,0.27,0.216,0.838
201196,Ramon Sessions,83,"CHA, MIL",0.429,0.807,0.422,12.301,2.446,4.096,0.59,0.108,1.783
201202,Joel Anthony,32,"BOS, MIA",0.375,0.5,0.0,0.875,1.188,0.062,0.094,0.375,0.094
201203,Mustafa Shakur,3,OKC,0.0,0.5,0.0,0.333,0.0,1.333,0.0,0.0,0.667
201228,C.J. Watson,63,IND,0.437,0.784,0.841,6.571,1.603,1.698,0.952,0.127,0.952
201229,Anthony Tolliver,64,CHA,0.42,0.805,1.594,6.141,2.625,0.656,0.297,0.234,0.359
201563,Michael Beasley,55,MIA,0.499,0.772,0.382,7.927,3.127,0.764,0.418,0.382,1.036
201564,O.J. Mayo,52,MIL,0.407,0.864,1.615,11.692,2.385,2.173,0.538,0.25,1.827
201565,Derrick Rose,10,CHI,0.354,0.844,1.6,15.9,3.2,4.3,0.5,0.1,3.4
201566,Russell Westbrook,46,OKC,0.437,0.826,1.478,21.783,5.717,6.935,1.913,0.152,3.848
201567,Kevin Love,77,MIN,0.457,0.821,2.468,26.104,12.506,4.429,0.766,0.455,2.545
201569,Eric Gordon,64,NOP,0.436,0.785,1.578,15.438,2.578,3.25,1.156,0.188,2.094
201571,D.J. Augustin,71,"CHI, TOR",0.415,0.885,1.873,13.099,1.831,4.408,0.746,0.042,1.761
201572,Brook Lopez,17,BKN,0.563,0.817,0.0,20.706,6.0,0.941,0.529,1.765,1.647
201573,Jerryd Bayless,72,"BOS, MEM",0.402,0.797,1.056,9.25,2.014,2.694,0.833,0.125,1.139
201574,Jason Thompson,82,SAC,0.506,0.579,0.0,7.146,6.427,0.646,0.39,0.683,1.159
201575,Brandon Rush,38,UTA,0.333,0.6,0.421,2.079,1.158,0.632,0.132,0.237,0.526
201576,Anthony Randolph,43,DEN,0.386,0.754,0.419,4.791,2.837,0.744,0.605,0.442,0.907
201577,Robin Lopez,82,POR,0.551,0.818,0.0,11.073,8.537,0.89,0.305,1.695,1.024
201578,Marreese Speights,79,GSW,0.441,0.821,0.101,6.43,3.671,0.405,0.127,0.43,0.835
201579,Roy Hibbert,81,IND,0.439,0.77,0.025,10.753,6.642,1.123,0.358,2.247,1.827
201580,JaVale McGee,5,DEN,0.447,1.0,0.0,7.0,3.4,0.4,0.2,1.4,1.6
201581,JJ Hickson,69,DEN,0.508,0.517,0.0,11.797,9.159,1.391,0.681,0.739,1.855
201582,Alexis Ajinca,56,NOP,0.546,0.836,0.0,5.857,4.946,0.714,0.411,0.821,1.125
201583,Ryan Anderson,22,NOP,0.438,0.952,3.045,19.818,6.455,0.773,0.455,0.318,0.909
201584,Courtney Lee,79,"BOS, MEM",0.48,0.884,0.911,9.633,2.367,1.456,0.823,0.354,0.924
201585,Kosta Koufos,80,MEM,0.495,0.645,0.0,6.425,5.225,0.488,0.4,0.888,0.838
201586,Serge Ibaka,81,OKC,0.536,0.784,0.284,15.148,8.753,1.049,0.481,2.704,1.519
201587,Nicolas Batum,82,POR,0.465,0.803,1.768,13.049,7.451,5.122,0.915,0.695,2.537
201588,George Hill,76,IND,0.442,0.807,1.25,10.276,3.724,3.487,0.987,0.303,1.211
201589,Darrell Arthur,68,DEN,0.395,0.855,0.353,5.897,3.088,0.897,0.574,0.691,0.853
201591,DJ White,2,CHA,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0
201593,Nikola Pekovic,54,MIN,0.541,0.747,0.0,17.481,8.667,0.926,0.556,0.426,1.556
201596,Mario Chalmers,73,MIA,0.454,0.742,1.192,9.808,2.932,4.89,1.63,0.219,2.219
201599,DeAndre Jordan,82,LAC,0.676,0.428,0.0,10.439,13.585,0.902,0.976,2.476,1.5
201600,Omer Asik,48,HOU,0.532,0.619,0.0,5.833,7.875,0.521,0.292,0.771,1.229
201601,Luc Mbah a Moute,64,"MIN, SAC",0.451,0.687,0.062,3.5,2.281,0.562,0.469,0.219,0.625
201604,Chris Douglas-Roberts,49,CHA,0.44,0.805,1.041,6.918,2.429,1.041,0.592,0.327,0.735
201609,Goran Dragic,76,PHX,0.505,0.76,1.605,20.289,3.224,5.882,1.368,0.289,2.803
201627,Anthony Morrow,76,NOP,0.458,0.828,1.158,8.368,1.842,0.776,0.5,0.158,0.671
201785,Othyus Jeffers,6,"MIN, SAS",0.5,0.75,0.0,1.5,1.5,0.167,0.0,0.0,0.167
201858,Cartier Martin,59,"ATL, CHI",0.42,0.738,1.0,5.576,1.864,0.559,0.458,0.119,0.576
201880,Greg Stiemsma,55,NOP,0.574,0.594,0.0,2.891,4.109,0.655,0.636,1.036,0.8
201933,Blake Griffin,80,LAC,0.528,0.715,0.15,24.125,9.462,3.862,1.15,0.638,2.8
201934,Hasheem Thabeet,23,OKC,0.565,0.2,0.0,1.174,1.739,0.043,0.174,0.391,0.609
201935,James Harden,73,HOU,0.456,0.866,2.425,25.356,4.712,6.11,1.575,0.397,3.63
201936,Tyreke Evans,72,NOP,0.436,0.771,0.292,14.472,4.736,5.042,1.167,0.292,2.431
201937,Ricky Rubio,82,MIN,0.381,0.802,0.537,9.524,4.171,8.585,2.329,0.134,2.695
201939,Stephen Curry,78,GSW,0.471,0.885,3.346,24.013,4.282,8.538,1.641,0.179,3.769
201941,Jordan Hill,72,LAL,0.549,0.685,0.0,9.667,7.431,0.75,0.403,0.889,1.042
201942,DeMar DeRozan,79,TOR,0.429,0.824,0.81,22.671,4.342,3.962,1.089,0.354,2.228
201943,Brandon Jennings,80,DET,0.373,0.751,1.925,15.512,3.05,7.612,1.262,0.1,2.688
201945,Gerald Henderson,77,CHA,0.433,0.761,0.519,14.039,4.026,2.584,0.662,0.416,1.468
201946,Tyler Hansbrough,64,TOR,0.474,0.681,0.0,4.875,4.484,0.266,0.438,0.297,0.734
201947,Earl Clark,54,"CLE, NYK",0.372,0.647,0.759,4.759,2.648,0.333,0.315,0.463,0.574
201948,Austin Daye,22,"SAS, TOR",0.353,0.6,0.545,3.0,1.227,0.364,0.182,0.182,0.227
201949,James Johnson,52,MEM,0.464,0.844,0.423,7.385,3.192,2.135,0.808,1.096,1.269
201950,Jrue Holiday,34,NOP,0.447,0.81,0.882,14.324,4.176,7.882,1.647,0.353,3.088
201951,Ty Lawson,62,DEN,0.431,0.798,1.161,17.581,3.468,8.758,1.613,0.161,3.226
201952,Jeff Teague,79,ATL,0.438,0.846,0.937,16.506,2.633,6.684,1.127,0.215,2.937
201953,Eric Maynor,31,"PHI, WAS",0.317,0.545,0.387,2.645,1.258,1.677,0.29,0.097,0.935
201954,Darren Collison,80,LAC,0.467,0.857,0.888,11.388,2.35,3.712,1.162,0.188,1.65
201956,Omri Casspi,71,HOU,0.422,0.68,0.859,6.901,3.662,1.239,0.62,0.197,1.014
201957,Byron Mullens,45,"LAC, PHI",0.442,0.5,0.733,4.2,2.044,0.311,0.333,0.244,0.6
201959,Taj Gibson,82,CHI,0.479,0.751,0.0,13.037,6.805,1.11,0.5,1.366,1.829
201960,DeMarre Carroll,73,ATL,0.47,0.773,1.329,11.096,5.521,1.836,1.479,0.288,1.082
201961,Wayne Ellington,45,DAL,0.437,0.909,0.556,3.222,0.956,0.422,0.356,0.044,0.244
201962,Toney Douglas,51,"GSW, MIA",0.384,0.735,0.608,3.961,1.706,1.333,0.373,0.098,0.667
201964,Victor Claver,21,POR,0.405,0.909,0.143,2.238,1.857,0.571,0.143,0.143,0.524
201965,Jeff Ayres,73,SAS,0.58,0.691,0.0,3.288,3.534,0.822,0.178,0.342,0.863
201967,Dante Cunningham,81,MIN,0.464,0.567,0.0,6.296,4.074,1.025,0.765,0.716,0.519
201971,DeJuan Blair,78,DAL,0.534,0.636,0.0,6.372,4.718,0.897,0.769,0.269,0.987
201973,Jonas Jerebko,64,DET,0.471,0.729,0.484,4.219,2.734,0.609,0.328,0.094,0.672
201975,Jodie Meeks,77,LAL,0.463,0.857,2.104,15.701,2.519,1.792,1.442,0.052,1.442
201976,Patrick Beverley,56,HOU,0.414,0.814,1.643,10.232,3.5,2.696,1.375,0.411,1.179
201977,Marcus Thornton,72,"BKN, SAC",0.394,0.804,1.514,9.764,2.75,1.069,0.806,0.153,0.931
201978,Chase Budinger,41,MIN,0.394,0.821,1.024,6.683,2.512,0.756,0.463,0.049,0.585
