season_year,personId,personName,games_played,minutes,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,points,position,teamTricode,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,threepointers_per_game,field_goal_percentage,three_point_percentage,free_throw_percentage
2018-19,101139,CJ Miles,53,0.0,112,311,67,203,48,58,13,82,95,36,26,15,30,339,F,"MEM, TOR",0.0,6.39622641509434,1.7924528301886793,0.6792452830188679,0.49056603773584906,0.2830188679245283,0.5660377358490566,1.2641509433962264,0.36012861736334406,0.33004926108374383,0.8275862068965517
2018-19,101141,Ersan Ilyasova,67,0.0,167,381,58,160,61,74,94,208,302,52,32,20,48,453,F,MIL,0.0,6.7611940298507465,4.507462686567164,0.7761194029850746,0.47761194029850745,0.29850746268656714,0.7164179104477612,0.8656716417910447,0.43832020997375326,0.3625,0.8243243243243243
2018-19,101150,Lou Williams,75,0.0,484,1138,105,291,425,485,40,182,222,402,57,11,181,1498,F,LAC,0.0,19.973333333333333,2.96,5.36,0.76,0.14666666666666667,2.4133333333333336,1.4,0.4253075571177504,0.36082474226804123,0.8762886597938144
2018-19,101161,Amir Johnson,51,0.0,79,157,12,40,31,41,47,100,147,60,16,13,45,201,C,PHI,0.0,3.9411764705882355,2.8823529411764706,1.1764705882352942,0.3137254901960784,0.2549019607843137,0.8823529411764706,0.23529411764705882,0.5031847133757962,0.3,0.7560975609756098
2018-19,101162,Marcin Gortat,47,0.0,99,186,0,0,35,48,67,194,261,65,6,24,50,233,C,LAC,0.0,4.957446808510638,5.553191489361702,1.3829787234042554,0.1276595744680851,0.5106382978723404,1.0638297872340425,0.0,0.532258064516129,0.0,0.7291666666666666
2018-19,101181,Jose Calderon,48,0.0,45,120,14,57,9,11,11,49,60,115,16,3,35,113,,DET,0.0,2.3541666666666665,1.25,2.3958333333333335,0.3333333333333333,0.0625,0.7291666666666666,0.2916666666666667,0.375,0.24561403508771928,0.8181818181818182
2018-19,200746,LaMarcus Aldridge,81,0.0,684,1319,10,42,349,412,251,493,744,194,43,107,144,1727,F,SAS,0.0,21.320987654320987,9.185185185185185,2.3950617283950617,0.5308641975308642,1.3209876543209877,1.7777777777777777,0.12345679012345678,0.5185746777862017,0.23809523809523808,0.8470873786407767
2018-19,200752,Rudy Gay,69,0.0,376,746,74,184,120,147,63,407,470,182,54,34,114,946,F,SAS,0.0,13.710144927536232,6.811594202898551,2.63768115942029,0.782608695652174,0.4927536231884058,1.6521739130434783,1.0724637681159421,0.5040214477211796,0.40217391304347827,0.8163265306122449
2018-19,200755,JJ Redick,76,0.0,452,1027,240,605,228,255,20,166,186,206,32,17,101,1372,G,PHI,0.0,18.05263157894737,2.4473684210526314,2.710526315789474,0.42105263157894735,0.2236842105263158,1.3289473684210527,3.1578947368421053,0.44011684518013633,0.39669421487603307,0.8941176470588236
2018-19,200757,Thabo Sefolosha,50,0.0,71,149,34,78,14,22,8,115,123,27,43,5,25,190,F,UTA,0.0,3.8,2.46,0.54,0.86,0.1,0.5,0.68,0.47651006711409394,0.4358974358974359,0.6363636363636364
2018-19,200765,Rajon Rondo,46,0.0,175,432,51,142,23,36,34,209,243,367,57,7,127,424,G,LAL,0.0,9.217391304347826,5.282608695652174,7.978260869565218,1.2391304347826086,0.15217391304347827,2.760869565217391,1.108695652173913,0.4050925925925926,0.3591549295774648,0.6388888888888888
2018-19,200768,Kyle Lowry,65,0.0,304,739,157,453,161,194,41,271,312,564,91,31,182,926,G,TOR,0.0,14.246153846153845,4.8,8.676923076923076,1.4,0.47692307692307695,2.8,2.4153846153846152,0.41136671177266576,0.3465783664459161,0.8298969072164949
2018-19,200782,P.J. Tucker,82,0.0,207,523,146,387,41,59,121,358,479,96,132,39,63,601,F,HOU,0.0,7.329268292682927,5.841463414634147,1.170731707317073,1.6097560975609757,0.47560975609756095,0.7682926829268293,1.7804878048780488,0.39579349904397704,0.3772609819121447,0.6949152542372882
2018-19,200794,Paul Millsap,70,0.0,322,665,58,159,181,249,153,352,505,141,83,54,95,883,F,DEN,0.0,12.614285714285714,7.214285714285714,2.0142857142857142,1.1857142857142857,0.7714285714285715,1.3571428571428572,0.8285714285714286,0.4842105263157895,0.36477987421383645,0.7269076305220884
2018-19,200826,J.J. Barea,38,0.0,161,385,38,128,55,78,13,82,95,211,22,1,72,415,,DAL,0.0,10.921052631578947,2.5,5.552631578947368,0.5789473684210527,0.02631578947368421,1.894736842105263,1.0,0.41818181818181815,0.296875,0.7051282051282052
2018-19,201142,Kevin Durant,78,0.0,721,1383,137,388,448,506,33,464,497,457,58,84,225,2027,F,GSW,0.0,25.987179487179485,6.371794871794871,5.858974358974359,0.7435897435897436,1.0769230769230769,2.8846153846153846,1.7564102564102564,0.5213304410701374,0.35309278350515466,0.8853754940711462
2018-19,201143,Al Horford,68,0.0,387,723,73,203,78,95,120,338,458,283,59,86,102,925,C,BOS,0.0,13.602941176470589,6.735294117647059,4.161764705882353,0.8676470588235294,1.2647058823529411,1.5,1.0735294117647058,0.5352697095435685,0.35960591133004927,0.8210526315789474
2018-19,201144,Mike Conley,70,0.0,490,1120,155,426,343,406,40,199,239,449,94,22,130,1478,G,MEM,0.0,21.114285714285714,3.414285714285714,6.414285714285715,1.3428571428571427,0.3142857142857143,1.8571428571428572,2.2142857142857144,0.4375,0.36384976525821594,0.8448275862068966
2018-19,201145,Jeff Green,77,0.0,326,687,111,320,183,206,57,252,309,137,43,39,101,946,F,WAS,0.0,12.285714285714286,4.012987012987013,1.7792207792207793,0.5584415584415584,0.5064935064935064,1.3116883116883118,1.4415584415584415,0.4745269286754003,0.346875,0.8883495145631068
2018-19,201147,Corey Brewer,31,0.0,53,123,14,44,31,43,26,50,76,39,32,7,19,151,F,"PHI, SAC",0.0,4.870967741935484,2.4516129032258065,1.2580645161290323,1.032258064516129,0.22580645161290322,0.6129032258064516,0.45161290322580644,0.43089430894308944,0.3181818181818182,0.7209302325581395
2018-19,201149,Joakim Noah,42,0.0,110,213,0,1,78,109,58,180,238,89,20,31,50,298,F,MEM,0.0,7.095238095238095,5.666666666666667,2.119047619047619,0.47619047619047616,0.7380952380952381,1.1904761904761905,0.0,0.5164319248826291,0.0,0.7155963302752294
2018-19,201152,Thaddeus Young,81,0.0,443,841,51,146,87,135,192,331,523,204,123,36,123,1024,F,IND,0.0,12.641975308641975,6.45679012345679,2.5185185185185186,1.5185185185185186,0.4444444444444444,1.5185185185185186,0.6296296296296297,0.5267538644470868,0.3493150684931507,0.6444444444444445
2018-19,201156,Nick Young,4,0.0,3,9,3,8,0,0,0,1,1,2,0,1,2,9,,DEN,0.0,2.25,0.25,0.5,0.0,0.25,0.5,0.75,0.3333333333333333,0.375,0.0
2018-19,201158,Marco Belinelli,79,0.0,285,690,147,395,112,124,16,182,198,132,35,8,72,829,G,SAS,0.0,10.49367088607595,2.5063291139240507,1.6708860759493671,0.4430379746835443,0.10126582278481013,0.9113924050632911,1.860759493670886,0.41304347826086957,0.3721518987341772,0.9032258064516129
2018-19,201160,Jason Smith,20,0.0,21,59,9,26,14,16,16,36,52,14,3,7,13,65,C,"MIL, NOP, WAS",0.0,3.25,2.6,0.7,0.15,0.35,0.65,0.45,0.3559322033898305,0.34615384615384615,0.875
2018-19,201162,Jared Dudley,59,0.0,101,239,53,151,32,46,34,121,155,83,36,16,43,287,F,BKN,0.0,4.864406779661017,2.6271186440677967,1.4067796610169492,0.6101694915254238,0.2711864406779661,0.7288135593220338,0.8983050847457628,0.4225941422594142,0.3509933774834437,0.6956521739130435
2018-19,201163,Wilson Chandler,51,0.0,114,273,59,158,18,25,48,167,215,82,25,21,46,305,F,"LAC, PHI",0.0,5.980392156862745,4.215686274509804,1.607843137254902,0.49019607843137253,0.4117647058823529,0.9019607843137255,1.1568627450980393,0.4175824175824176,0.37341772151898733,0.72
2018-19,201188,Marc Gasol,79,0.0,390,870,99,273,192,253,80,547,627,349,84,86,155,1071,C,"MEM, TOR",0.0,13.556962025316455,7.936708860759493,4.417721518987341,1.0632911392405062,1.0886075949367089,1.9620253164556962,1.2531645569620253,0.4482758620689655,0.3626373626373626,0.758893280632411
2018-19,201229,Anthony Tolliver,65,0.0,99,259,81,215,47,60,15,162,177,46,17,21,36,326,,MIN,0.0,5.015384615384615,2.723076923076923,0.7076923076923077,0.26153846153846155,0.3230769230769231,0.5538461538461539,1.2461538461538462,0.38223938223938225,0.3767441860465116,0.7833333333333333
2018-19,201281,Andre Ingram,4,0.0,0,6,0,3,0,0,1,1,2,0,1,0,1,0,,LAL,0.0,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0
2018-19,201563,Michael Beasley,26,0.0,75,153,3,17,28,39,13,47,60,25,9,10,27,181,F,LAL,0.0,6.961538461538462,2.3076923076923075,0.9615384615384616,0.34615384615384615,0.38461538461538464,1.0384615384615385,0.11538461538461539,0.49019607843137253,0.17647058823529413,0.717948717948718
2018-19,201565,Derrick Rose,51,0.0,363,753,54,146,137,160,33,107,140,220,31,12,82,917,G,MIN,0.0,17.980392156862745,2.7450980392156863,4.313725490196078,0.6078431372549019,0.23529411764705882,1.607843137254902,1.0588235294117647,0.4820717131474104,0.3698630136986301,0.85625
2018-19,201566,Russell Westbrook,73,0.0,630,1473,119,411,296,451,109,698,807,784,142,33,325,1675,G,OKC,0.0,22.945205479452056,11.054794520547945,10.73972602739726,1.9452054794520548,0.4520547945205479,4.4520547945205475,1.63013698630137,0.42769857433808556,0.2895377128953771,0.656319290465632
2018-19,201567,Kevin Love,22,0.0,109,283,53,147,103,114,33,206,239,48,6,5,42,374,F,CLE,0.0,17.0,10.863636363636363,2.1818181818181817,0.2727272727272727,0.22727272727272727,1.9090909090909092,2.409090909090909,0.38515901060070673,0.36054421768707484,0.9035087719298246
2018-19,201568,Danilo Gallinari,68,0.0,409,884,161,372,367,406,54,363,417,178,49,23,99,1346,F,LAC,0.0,19.794117647058822,6.132352941176471,2.6176470588235294,0.7205882352941176,0.3382352941176471,1.4558823529411764,2.3676470588235294,0.4626696832579186,0.4327956989247312,0.9039408866995073
2018-19,201569,Eric Gordon,68,0.0,384,938,216,600,119,152,17,131,148,129,41,27,90,1103,F,HOU,0.0,16.220588235294116,2.176470588235294,1.8970588235294117,0.6029411764705882,0.39705882352941174,1.3235294117647058,3.176470588235294,0.4093816631130064,0.36,0.7828947368421053
2018-19,201571,D.J. Augustin,81,0.0,318,677,131,311,181,209,41,162,203,426,52,4,128,948,G,ORL,0.0,11.703703703703704,2.506172839506173,5.2592592592592595,0.6419753086419753,0.04938271604938271,1.5802469135802468,1.617283950617284,0.46971935007385524,0.4212218649517685,0.8660287081339713
2018-19,201572,Brook Lopez,81,0.0,355,786,187,512,112,133,33,363,396,98,51,179,82,1009,C,MIL,0.0,12.45679012345679,4.888888888888889,1.2098765432098766,0.6296296296296297,2.2098765432098766,1.0123456790123457,2.308641975308642,0.45165394402035625,0.365234375,0.8421052631578947
2018-19,201573,Jerryd Bayless,34,0.0,82,230,29,98,16,28,11,51,62,119,18,2,32,209,G,MIN,0.0,6.147058823529412,1.8235294117647058,3.5,0.5294117647058824,0.058823529411764705,0.9411764705882353,0.8529411764705882,0.3565217391304348,0.29591836734693877,0.5714285714285714
2018-19,201577,Robin Lopez,74,0.0,304,535,7,31,89,123,140,146,286,89,11,78,96,704,C,CHI,0.0,9.513513513513514,3.864864864864865,1.2027027027027026,0.14864864864864866,1.054054054054054,1.2972972972972974,0.0945945945945946,0.5682242990654206,0.22580645161290322,0.7235772357723578
2018-19,201580,JaVale McGee,75,0.0,400,641,1,12,96,152,195,371,566,52,47,148,108,897,C,LAL,0.0,11.96,7.546666666666667,0.6933333333333334,0.6266666666666667,1.9733333333333334,1.44,0.013333333333333334,0.62402496099844,0.08333333333333333,0.631578947368421
2018-19,201583,Ryan Anderson,25,0.0,21,69,9,40,12,16,18,36,54,19,4,1,14,63,F,"MIA, PHX",0.0,2.52,2.16,0.76,0.16,0.04,0.56,0.36,0.30434782608695654,0.225,0.75
2018-19,201584,Courtney Lee,34,0.0,53,129,16,55,14,21,9,45,54,37,21,3,14,136,G,"DAL, NYK",0.0,4.0,1.588235294117647,1.088235294117647,0.6176470588235294,0.08823529411764706,0.4117647058823529,0.47058823529411764,0.4108527131782946,0.2909090909090909,0.6666666666666666
2018-19,201585,Kosta Koufos,42,0.0,73,153,0,0,10,24,52,125,177,36,15,18,27,156,C,SAC,0.0,3.7142857142857144,4.214285714285714,0.8571428571428571,0.35714285714285715,0.42857142857142855,0.6428571428571429,0.0,0.477124183006536,0.0,0.4166666666666667
2018-19,201586,Serge Ibaka,74,0.0,464,877,49,169,135,177,156,445,601,99,29,103,114,1112,C,TOR,0.0,15.027027027027026,8.121621621621621,1.337837837837838,0.3918918918918919,1.3918918918918919,1.5405405405405406,0.6621621621621622,0.5290763968072976,0.28994082840236685,0.7627118644067796
2018-19,201587,Nicolas Batum,75,0.0,253,562,116,298,77,89,71,319,390,247,71,43,117,699,F,CHA,0.0,9.32,5.2,3.2933333333333334,0.9466666666666667,0.5733333333333334,1.56,1.5466666666666666,0.4501779359430605,0.38926174496644295,0.8651685393258427
2018-19,201588,George Hill,60,0.0,170,376,48,153,70,85,39,109,148,135,52,8,51,458,G,"CLE, MIL",0.0,7.633333333333334,2.466666666666667,2.25,0.8666666666666667,0.13333333333333333,0.85,0.8,0.4521276595744681,0.3137254901960784,0.8235294117647058
2018-19,201599,DeAndre Jordan,69,0.0,286,446,0,0,186,264,225,677,902,156,42,73,153,758,C,"DAL, NYK",0.0,10.985507246376812,13.072463768115941,2.260869565217391,0.6086956521739131,1.0579710144927537,2.217391304347826,0.0,0.6412556053811659,0.0,0.7045454545454546
2018-19,201601,Luc Mbah a Moute,4,0.0,8,18,2,6,2,5,2,5,7,2,1,1,2,20,,LAC,0.0,5.0,1.75,0.5,0.25,0.25,0.5,0.5,0.4444444444444444,0.3333333333333333,0.4
2018-19,201609,Goran Dragic,36,0.0,179,433,57,164,79,101,20,91,111,174,30,5,71,494,G,MIA,0.0,13.722222222222221,3.0833333333333335,4.833333333333333,0.8333333333333334,0.1388888888888889,1.9722222222222223,1.5833333333333333,0.4133949191685912,0.3475609756097561,0.7821782178217822
2018-19,201933,Blake Griffin,75,0.0,619,1341,189,522,414,550,100,465,565,402,52,28,253,1841,F,DET,0.0,24.546666666666667,7.533333333333333,5.36,0.6933333333333334,0.37333333333333335,3.3733333333333335,2.52,0.4615958240119314,0.3620689655172414,0.7527272727272727
2018-19,201935,James Harden,78,0.0,843,1909,378,1028,754,858,66,452,518,586,158,58,387,2818,G,HOU,0.0,36.12820512820513,6.641025641025641,7.512820512820513,2.0256410256410255,0.7435897435897436,4.961538461538462,4.846153846153846,0.4415924567836564,0.36770428015564205,0.8787878787878788
2018-19,201936,Tyreke Evans,69,0.0,257,660,77,216,115,160,33,168,201,166,58,18,118,706,G,IND,0.0,10.231884057971014,2.9130434782608696,2.4057971014492754,0.8405797101449275,0.2608695652173913,1.710144927536232,1.1159420289855073,0.3893939393939394,0.35648148148148145,0.71875
2018-19,201937,Ricky Rubio,68,0.0,295,730,79,254,195,228,33,210,243,416,91,10,180,864,G,UTA,0.0,12.705882352941176,3.573529411764706,6.117647058823529,1.338235294117647,0.14705882352941177,2.6470588235294117,1.161764705882353,0.4041095890410959,0.3110236220472441,0.8552631578947368
2018-19,201939,Stephen Curry,69,0.0,632,1340,354,810,263,287,45,324,369,361,92,25,192,1881,G,GSW,0.0,27.26086956521739,5.3478260869565215,5.231884057971015,1.3333333333333333,0.36231884057971014,2.782608695652174,5.130434782608695,0.4716417910447761,0.43703703703703706,0.9163763066202091
2018-19,201942,DeMar DeRozan,77,0.0,631,1313,7,45,366,441,54,408,462,475,86,36,199,1635,G,SAS,0.0,21.233766233766232,6.0,6.1688311688311686,1.1168831168831168,0.4675324675324675,2.5844155844155843,0.09090909090909091,0.4805788271134806,0.15555555555555556,0.8299319727891157
2018-19,201949,James Johnson,55,0.0,164,379,50,149,50,70,22,154,176,135,35,27,74,428,F,MIA,0.0,7.781818181818182,3.2,2.4545454545454546,0.6363636363636364,0.4909090909090909,1.3454545454545455,0.9090909090909091,0.43271767810026385,0.33557046979865773,0.7142857142857143
2018-19,201950,Jrue Holiday,67,0.0,547,1159,118,363,208,271,75,259,334,518,109,54,210,1420,G,NOP,0.0,21.19402985074627,4.985074626865671,7.731343283582089,1.626865671641791,0.8059701492537313,3.1343283582089554,1.7611940298507462,0.4719585849870578,0.325068870523416,0.7675276752767528
2018-19,201952,Jeff Teague,42,0.0,176,416,35,105,123,153,16,90,106,343,43,18,97,510,G,MIN,0.0,12.142857142857142,2.5238095238095237,8.166666666666666,1.0238095238095237,0.42857142857142855,2.3095238095238093,0.8333333333333334,0.4230769230769231,0.3333333333333333,0.803921568627451
2018-19,201954,Darren Collison,76,0.0,308,659,79,194,158,190,36,196,232,459,110,9,125,853,G,IND,0.0,11.223684210526315,3.0526315789473686,6.0394736842105265,1.4473684210526316,0.11842105263157894,1.644736842105263,1.0394736842105263,0.4673748103186646,0.4072164948453608,0.8315789473684211
2018-19,201956,Omri Casspi,36,0.0,86,161,15,43,39,58,17,98,115,26,20,9,23,226,,MEM,0.0,6.277777777777778,3.1944444444444446,0.7222222222222222,0.5555555555555556,0.25,0.6388888888888888,0.4166666666666667,0.5341614906832298,0.3488372093023256,0.6724137931034483
2018-19,201959,Taj Gibson,70,0.0,304,537,11,34,134,177,172,286,458,84,53,39,73,753,F,MIN,0.0,10.757142857142858,6.542857142857143,1.2,0.7571428571428571,0.5571428571428572,1.042857142857143,0.15714285714285714,0.5661080074487895,0.3235294117647059,0.7570621468926554
2018-19,201960,DeMarre Carroll,67,0.0,227,575,106,310,184,242,68,281,349,85,31,10,73,744,F,BKN,0.0,11.104477611940299,5.208955223880597,1.2686567164179106,0.4626865671641791,0.14925373134328357,1.0895522388059702,1.5820895522388059,0.3947826086956522,0.3419354838709677,0.7603305785123967
2018-19,201961,Wayne Ellington,53,0.0,184,457,138,372,39,49,14,93,107,72,54,6,40,545,G,"DET, MIA",0.0,10.283018867924529,2.018867924528302,1.3584905660377358,1.0188679245283019,0.11320754716981132,0.7547169811320755,2.6037735849056602,0.4026258205689278,0.3709677419354839,0.7959183673469388
2018-19,201967,Dante Cunningham,64,0.0,75,158,30,65,14,18,48,140,188,50,27,13,22,194,F,SAS,0.0,3.03125,2.9375,0.78125,0.421875,0.203125,0.34375,0.46875,0.47468354430379744,0.46153846153846156,0.7777777777777778
2018-19,201973,Jonas Jerebko,73,0.0,163,355,69,188,64,80,72,216,288,96,27,18,43,459,F,GSW,0.0,6.287671232876712,3.9452054794520546,1.3150684931506849,0.3698630136986301,0.2465753424657534,0.589041095890411,0.9452054794520548,0.4591549295774648,0.3670212765957447,0.8
2018-19,201975,Jodie Meeks,8,0.0,21,39,8,18,1,1,1,11,12,8,1,1,2,51,,TOR,0.0,6.375,1.5,1.0,0.125,0.125,0.25,1.0,0.5384615384615384,0.4444444444444444,1.0
2018-19,201976,Patrick Beverley,78,0.0,194,477,112,282,96,123,76,312,388,300,67,43,85,596,G,LAC,0.0,7.641025641025641,4.9743589743589745,3.8461538461538463,0.8589743589743589,0.5512820512820513,1.0897435897435896,1.435897435897436,0.40670859538784065,0.3971631205673759,0.7804878048780488
2018-19,201980,Danny Green,80,0.0,293,630,198,435,37,44,60,257,317,126,73,53,75,821,F,TOR,0.0,10.2625,3.9625,1.575,0.9125,0.6625,0.9375,2.475,0.4650793650793651,0.45517241379310347,0.8409090909090909
