season_year,personId,personName,games_played,minutes,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,points,position,teamTricode,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,threepointers_per_game,field_goal_percentage,three_point_percentage,free_throw_percentage
2012-13,2407,Jared Jeffries,38,0.0,16,54,0,2,12,23,26,34,60,14,6,6,17,44,,POR,0.0,1.1578947368421053,1.5789473684210527,0.3684210526315789,0.15789473684210525,0.15789473684210525,0.4473684210526316,0.0,0.2962962962962963,0.0,0.5217391304347826
2012-13,2419,Tayshaun Prince,82,0.0,359,820,38,94,96,130,72,292,364,196,48,25,89,852,F,"DET, MEM",0.0,10.390243902439025,4.439024390243903,2.3902439024390243,0.5853658536585366,0.3048780487804878,1.0853658536585367,0.4634146341463415,0.4378048780487805,0.40425531914893614,0.7384615384615385
2012-13,2422,John Salmons,76,0.0,244,612,99,267,85,110,33,174,207,226,51,25,85,672,F,SAC,0.0,8.842105263157896,2.723684210526316,2.973684210526316,0.6710526315789473,0.32894736842105265,1.118421052631579,1.3026315789473684,0.39869281045751637,0.3707865168539326,0.7727272727272727
2012-13,2427,Roger Mason Jr.,69,0.0,132,305,66,159,39,43,11,121,132,74,26,11,51,369,G,NOH,0.0,5.3478260869565215,1.9130434782608696,1.0724637681159421,0.37681159420289856,0.15942028985507245,0.7391304347826086,0.9565217391304348,0.43278688524590164,0.41509433962264153,0.9069767441860465
2012-13,2430,Carlos Boozer,79,0.0,544,1140,0,2,193,264,175,596,771,179,66,28,176,1281,F,CHI,0.0,16.21518987341772,9.759493670886076,2.2658227848101267,0.8354430379746836,0.35443037974683544,2.2278481012658227,0.0,0.47719298245614034,0.0,0.7310606060606061
2012-13,2440,Matt Barnes,80,0.0,312,675,111,325,87,117,111,255,366,123,82,63,90,822,F,LAC,0.0,10.275,4.575,1.5375,1.025,0.7875,1.125,1.3875,0.4622222222222222,0.3415384615384615,0.7435897435897436
2012-13,2449,Luis Scola,82,0.0,432,915,3,16,181,230,158,383,541,182,67,35,126,1048,C,PHX,0.0,12.78048780487805,6.597560975609756,2.2195121951219514,0.8170731707317073,0.4268292682926829,1.5365853658536586,0.036585365853658534,0.4721311475409836,0.1875,0.7869565217391304
2012-13,2457,Jannero Pargo,32,0.0,78,212,39,116,12,13,10,25,35,67,18,3,41,207,,"ATL, CHA, WAS",0.0,6.46875,1.09375,2.09375,0.5625,0.09375,1.28125,1.21875,0.36792452830188677,0.33620689655172414,0.9230769230769231
2012-13,2501,Reggie Evans,80,0.0,125,261,0,0,113,222,260,628,888,43,74,13,111,363,F,BKN,0.0,4.5375,11.1,0.5375,0.925,0.1625,1.3875,0.0,0.4789272030651341,0.0,0.509009009009009
2012-13,2544,LeBron James,76,0.0,765,1354,103,254,403,535,97,513,610,551,129,67,226,2036,F,MIA,0.0,26.789473684210527,8.026315789473685,7.25,1.6973684210526316,0.881578947368421,2.973684210526316,1.355263157894737,0.5649926144756278,0.40551181102362205,0.7532710280373832
2012-13,2545,Darko Milicic,1,0.0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,,BOS,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2012-13,2546,Carmelo Anthony,67,0.0,669,1489,157,414,425,512,134,326,460,171,52,32,175,1920,F,NYK,0.0,28.65671641791045,6.865671641791045,2.5522388059701493,0.7761194029850746,0.47761194029850745,2.611940298507463,2.343283582089552,0.4492948287441236,0.37922705314009664,0.830078125
2012-13,2547,Chris Bosh,74,0.0,485,907,21,74,241,302,131,370,501,123,66,101,128,1232,C,MIA,0.0,16.64864864864865,6.77027027027027,1.662162162162162,0.8918918918918919,1.364864864864865,1.7297297297297298,0.28378378378378377,0.5347298787210585,0.28378378378378377,0.7980132450331126
2012-13,2548,Dwyane Wade,69,0.0,569,1093,17,66,308,425,86,258,344,352,128,56,194,1463,G,MIA,0.0,21.202898550724637,4.9855072463768115,5.101449275362318,1.855072463768116,0.8115942028985508,2.8115942028985508,0.2463768115942029,0.5205855443732845,0.25757575757575757,0.7247058823529412
2012-13,2549,Chris Kaman,66,0.0,313,617,0,1,67,85,97,275,372,51,29,52,103,693,C,DAL,0.0,10.5,5.636363636363637,0.7727272727272727,0.4393939393939394,0.7878787878787878,1.5606060606060606,0.0,0.5072933549432739,0.0,0.788235294117647
2012-13,2550,Kirk Hinrich,60,0.0,159,422,71,182,70,98,16,142,158,314,63,25,99,459,G,CHI,0.0,7.65,2.6333333333333333,5.233333333333333,1.05,0.4166666666666667,1.65,1.1833333333333333,0.3767772511848341,0.3901098901098901,0.7142857142857143
2012-13,2554,Mickael Pietrus,19,0.0,34,98,20,64,12,18,5,31,36,9,12,6,16,100,F,TOR,0.0,5.2631578947368425,1.894736842105263,0.47368421052631576,0.631578947368421,0.3157894736842105,0.8421052631578947,1.0526315789473684,0.3469387755102041,0.3125,0.6666666666666666
2012-13,2555,Nick Collison,81,0.0,176,296,0,4,60,78,123,210,333,121,51,30,69,412,F,OKC,0.0,5.08641975308642,4.111111111111111,1.4938271604938271,0.6296296296296297,0.37037037037037035,0.8518518518518519,0.0,0.5945945945945946,0.0,0.7692307692307693
2012-13,2557,Luke Ridnour,82,0.0,367,811,66,212,139,164,41,165,206,311,82,15,130,939,G,MIN,0.0,11.451219512195122,2.5121951219512195,3.792682926829268,1.0,0.18292682926829268,1.5853658536585367,0.8048780487804879,0.4525277435265105,0.3113207547169811,0.8475609756097561
2012-13,2561,David West,73,0.0,502,1009,4,19,242,315,145,418,563,213,74,69,157,1250,F,IND,0.0,17.123287671232877,7.712328767123288,2.9178082191780823,1.0136986301369864,0.9452054794520548,2.1506849315068495,0.0547945205479452,0.4975222993062438,0.21052631578947367,0.7682539682539683
2012-13,2562,Sasha Pavlovic,39,0.0,42,119,18,60,1,6,7,49,56,32,24,5,14,103,G,POR,0.0,2.641025641025641,1.435897435897436,0.8205128205128205,0.6153846153846154,0.1282051282051282,0.358974358974359,0.46153846153846156,0.35294117647058826,0.3,0.16666666666666666
2012-13,2563,Dahntay Jones,78,0.0,82,222,11,49,87,113,24,77,101,48,22,6,38,262,G,"ATL, DAL",0.0,3.358974358974359,1.294871794871795,0.6153846153846154,0.28205128205128205,0.07692307692307693,0.48717948717948717,0.14102564102564102,0.36936936936936937,0.22448979591836735,0.7699115044247787
2012-13,2564,Boris Diaw,75,0.0,179,332,30,78,47,65,66,188,254,180,52,27,84,435,C,SAS,0.0,5.8,3.3866666666666667,2.4,0.6933333333333334,0.36,1.12,0.4,0.5391566265060241,0.38461538461538464,0.7230769230769231
2012-13,2566,Travis Outlaw,38,0.0,74,177,14,50,38,52,17,44,61,21,11,8,19,200,F,SAC,0.0,5.2631578947368425,1.605263157894737,0.5526315789473685,0.2894736842105263,0.21052631578947367,0.5,0.3684210526315789,0.4180790960451977,0.28,0.7307692307692307
2012-13,2568,Carlos Delfino,67,0.0,251,620,158,421,48,56,18,202,220,135,68,9,72,708,G,HOU,0.0,10.567164179104477,3.283582089552239,2.014925373134328,1.0149253731343284,0.13432835820895522,1.0746268656716418,2.3582089552238807,0.40483870967741936,0.3752969121140142,0.8571428571428571
2012-13,2570,Kendrick Perkins,78,0.0,143,313,0,1,44,72,110,356,466,111,43,83,109,330,C,OKC,0.0,4.230769230769231,5.9743589743589745,1.4230769230769231,0.5512820512820513,1.064102564102564,1.3974358974358974,0.0,0.45686900958466453,0.0,0.6111111111111112
2012-13,2571,Leandro Barbosa,41,0.0,83,193,18,47,31,41,8,38,46,58,17,6,21,215,G,BOS,0.0,5.2439024390243905,1.1219512195121952,1.4146341463414633,0.4146341463414634,0.14634146341463414,0.5121951219512195,0.43902439024390244,0.43005181347150256,0.3829787234042553,0.7560975609756098
2012-13,2572,Josh Howard,11,0.0,31,77,5,16,7,12,9,27,36,4,10,3,10,74,F,MIN,0.0,6.7272727272727275,3.272727272727273,0.36363636363636365,0.9090909090909091,0.2727272727272727,0.9090909090909091,0.45454545454545453,0.4025974025974026,0.3125,0.5833333333333334
2012-13,2575,Luke Walton,50,0.0,71,181,20,67,10,20,38,107,145,166,42,13,60,172,,CLE,0.0,3.44,2.9,3.32,0.84,0.26,1.2,0.4,0.39226519337016574,0.29850746268656714,0.5
2012-13,2581,Steve Blake,45,0.0,114,270,72,171,27,35,21,111,132,173,34,6,62,327,G,LAL,0.0,7.266666666666667,2.933333333333333,3.8444444444444446,0.7555555555555555,0.13333333333333333,1.3777777777777778,1.6,0.4222222222222222,0.42105263157894735,0.7714285714285715
