personId,personName,games_played,teamTricode,field_goal_percentage,free_throw_percentage,threepointers_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game
2215,Jason Collins,38,"BOS, WAS",0.31,0.719,0.0,1.079,1.579,0.211,0.316,0.263,0.474
2216,Zach Randolph,76,MEM,0.46,0.75,0.026,15.382,11.237,1.421,0.803,0.408,1.974
2217,Brendan Haywood,61,CHA,0.431,0.455,0.0,3.541,4.754,0.475,0.262,0.803,0.82
2222,Gerald Wallace,69,BKN,0.397,0.637,0.667,7.696,4.623,2.623,1.406,0.667,1.594
2223,Samuel Dalembert,47,MIL,0.542,0.691,0.021,6.66,5.872,0.447,0.362,1.128,1.085
2224,Jamaal Tinsley,66,UTA,0.368,0.692,0.591,3.47,1.742,4.394,0.97,0.212,1.606
2225,Tony Parker,66,SAS,0.522,0.845,0.364,20.318,3.0,7.561,0.818,0.091,2.576
2229,Mike James,45,DAL,0.373,0.793,1.067,6.067,1.6,3.089,0.578,0.067,1.222
2248,Earl Watson,48,UTA,0.308,0.68,0.104,2.0,1.812,3.958,0.833,0.167,1.438
2365,Chris Andersen,42,MIA,0.577,0.677,0.048,4.929,4.095,0.405,0.381,1.048,0.571
2399,Mike Dunleavy,75,MIL,0.442,0.82,1.707,10.467,3.88,1.933,0.52,0.467,1.2
2400,Drew Gooden,16,MIL,0.328,0.688,0.062,3.25,1.938,0.375,0.312,0.375,0.562
2403,Nene Hilario,61,WAS,0.48,0.729,0.0,12.557,6.672,2.902,0.902,0.607,2.279
2404,Chris Wilcox,61,BOS,0.719,0.672,0.0,4.246,2.951,0.361,0.525,0.459,0.557
2405,Amar'e Stoudemire,29,NYK,0.577,0.808,0.0,14.241,5.0,0.448,0.345,0.724,1.724
2406,Caron Butler,78,LAC,0.424,0.833,1.641,10.423,2.859,1.0,0.654,0.141,0.923
2407,Jared Jeffries,38,POR,0.296,0.522,0.0,1.158,1.579,0.368,0.158,0.158,0.447
2419,Tayshaun Prince,82,"DET, MEM",0.438,0.738,0.463,10.39,4.439,2.39,0.585,0.305,1.085
2422,John Salmons,76,SAC,0.399,0.773,1.303,8.842,2.724,2.974,0.671,0.329,1.118
2427,Roger Mason Jr.,69,NOH,0.433,0.907,0.957,5.348,1.913,1.072,0.377,0.159,0.739
2430,Carlos Boozer,79,CHI,0.477,0.731,0.0,16.215,9.759,2.266,0.835,0.354,2.228
2440,Matt Barnes,80,LAC,0.462,0.744,1.388,10.275,4.575,1.538,1.025,0.788,1.125
2449,Luis Scola,82,PHX,0.472,0.787,0.037,12.78,6.598,2.22,0.817,0.427,1.537
2457,Jannero Pargo,32,"ATL, CHA, WAS",0.368,0.923,1.219,6.469,1.094,2.094,0.562,0.094,1.281
2501,Reggie Evans,80,BKN,0.479,0.509,0.0,4.538,11.1,0.538,0.925,0.162,1.388
2544,LeBron James,76,MIA,0.565,0.753,1.355,26.789,8.026,7.25,1.697,0.882,2.974
2545,Darko Milicic,1,BOS,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
2546,Carmelo Anthony,67,NYK,0.449,0.83,2.343,28.657,6.866,2.552,0.776,0.478,2.612
2547,Chris Bosh,74,MIA,0.535,0.798,0.284,16.649,6.77,1.662,0.892,1.365,1.73
2548,Dwyane Wade,69,MIA,0.521,0.725,0.246,21.203,4.986,5.101,1.855,0.812,2.812
2549,Chris Kaman,66,DAL,0.507,0.788,0.0,10.5,5.636,0.773,0.439,0.788,1.561
2550,Kirk Hinrich,60,CHI,0.377,0.714,1.183,7.65,2.633,5.233,1.05,0.417,1.65
2554,Mickael Pietrus,19,TOR,0.347,0.667,1.053,5.263,1.895,0.474,0.632,0.316,0.842
2555,Nick Collison,81,OKC,0.595,0.769,0.0,5.086,4.111,1.494,0.63,0.37,0.852
2557,Luke Ridnour,82,MIN,0.453,0.848,0.805,11.451,2.512,3.793,1.0,0.183,1.585
2561,David West,73,IND,0.498,0.768,0.055,17.123,7.712,2.918,1.014,0.945,2.151
2562,Sasha Pavlovic,39,POR,0.353,0.167,0.462,2.641,1.436,0.821,0.615,0.128,0.359
2563,Dahntay Jones,78,"ATL, DAL",0.369,0.77,0.141,3.359,1.295,0.615,0.282,0.077,0.487
2564,Boris Diaw,75,SAS,0.539,0.723,0.4,5.8,3.387,2.4,0.693,0.36,1.12
2566,Travis Outlaw,38,SAC,0.418,0.731,0.368,5.263,1.605,0.553,0.289,0.211,0.5
2568,Carlos Delfino,67,HOU,0.405,0.857,2.358,10.567,3.284,2.015,1.015,0.134,1.075
2570,Kendrick Perkins,78,OKC,0.457,0.611,0.0,4.231,5.974,1.423,0.551,1.064,1.397
2571,Leandro Barbosa,41,BOS,0.43,0.756,0.439,5.244,1.122,1.415,0.415,0.146,0.512
2572,Josh Howard,11,MIN,0.403,0.583,0.455,6.727,3.273,0.364,0.909,0.273,0.909
2575,Luke Walton,50,CLE,0.392,0.5,0.4,3.44,2.9,3.32,0.84,0.26,1.2
2581,Steve Blake,45,LAL,0.422,0.771,1.6,7.267,2.933,3.844,0.756,0.133,1.378
2584,Willie Green,72,LAC,0.461,0.719,0.986,6.25,1.347,0.764,0.403,0.167,0.431
2585,Zaza Pachulia,52,ATL,0.473,0.757,0.0,5.885,6.462,1.519,0.673,0.231,1.346
2586,Keith Bogans,74,BKN,0.38,0.647,1.135,4.203,1.622,1.027,0.378,0.054,0.662
2588,Matt Bonner,68,SAS,0.487,0.733,0.779,4.235,1.897,0.529,0.25,0.279,0.235
2590,Mo Williams,46,UTA,0.43,0.882,1.283,12.87,2.391,6.196,1.0,0.196,2.717
2592,James Jones,38,MIA,0.344,0.5,0.421,1.579,0.579,0.342,0.053,0.158,0.079
2594,Kyle Korver,74,ATL,0.461,0.859,2.554,10.946,3.959,1.973,0.946,0.5,0.946
2605,Marquis Daniels,59,MIL,0.376,0.741,0.339,5.492,2.542,1.102,0.864,0.169,0.763
2617,Udonis Haslem,75,MIA,0.514,0.711,0.0,3.867,5.387,0.507,0.4,0.2,0.6
2679,Matt Carroll,1,CHA,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2730,Dwight Howard,76,LAL,0.578,0.492,0.013,17.053,12.434,1.421,1.105,2.447,2.961
2731,Emeka Okafor,79,WAS,0.477,0.571,0.0,9.684,8.759,1.177,0.57,0.975,1.354
2732,Ben Gordon,75,CHA,0.408,0.843,1.507,11.2,1.733,1.88,0.467,0.213,1.813
2733,Shaun Livingston,66,"CLE, WAS",0.48,0.867,0.0,6.318,2.394,3.258,0.727,0.47,1.152
2734,Devin Harris,58,ATL,0.438,0.727,1.328,9.948,2.0,3.397,1.103,0.224,1.517
2735,Josh Childress,14,BKN,0.286,0.5,0.071,1.0,1.071,0.357,0.143,0.143,0.0
2736,Luol Deng,75,CHI,0.426,0.816,1.0,16.493,6.347,2.96,1.08,0.427,1.92
2738,Andre Iguodala,80,DEN,0.451,0.574,1.138,12.975,5.288,5.412,1.738,0.65,2.575
2740,Andris Biedrins,53,GSW,0.476,0.308,0.0,0.453,2.887,0.264,0.283,0.792,0.264
2742,Sebastian Telfair,59,"PHX, TOR",0.362,0.783,0.898,5.61,1.424,2.593,0.627,0.186,1.085
2743,Kris Humphries,65,BKN,0.448,0.789,0.0,5.769,5.615,0.492,0.246,0.508,0.877
2744,Al Jefferson,78,UTA,0.494,0.77,0.026,17.833,9.231,2.103,1.026,1.141,1.346
2746,Josh Smith,76,ATL,0.465,0.517,0.803,17.461,8.408,4.224,1.237,1.789,2.974
2747,JR Smith,80,NYK,0.422,0.762,1.938,18.075,5.312,2.725,1.25,0.3,1.675
2748,Dorell Wright,79,PHI,0.396,0.851,1.709,9.228,3.823,1.899,0.785,0.443,0.81
2749,Jameer Nelson,56,ORL,0.392,0.873,2.161,14.679,3.732,7.375,1.268,0.107,2.75
2754,Tony Allen,79,MEM,0.445,0.717,0.038,8.924,4.595,1.241,1.506,0.557,1.19
2755,Kevin Martin,77,OKC,0.45,0.89,2.052,13.987,2.312,1.377,0.935,0.104,1.312
2757,Beno Udrih,66,"MIL, ORL",0.441,0.816,0.515,8.152,2.136,4.576,0.621,0.045,1.636
2760,Anderson Varejao,25,CLE,0.478,0.755,0.0,14.12,14.44,3.36,1.48,0.56,1.76
2767,Royal Ivey,53,PHI,0.431,0.562,0.698,3.208,1.075,0.604,0.434,0.057,0.377
2768,Chris Duhon,46,LAL,0.382,0.462,0.717,2.891,1.478,2.891,0.435,0.022,0.87
2772,Trevor Ariza,56,WAS,0.417,0.821,1.357,9.464,4.75,2.018,1.286,0.357,1.5
2853,Earl Barron,12,"NYK, WAS",0.353,0.429,0.0,3.25,5.083,0.417,0.417,0.5,0.917
2863,Damien Wilkins,61,PHI,0.459,0.743,0.279,6.361,1.721,1.492,0.607,0.295,0.803
101106,Andrew Bogut,32,GSW,0.451,0.5,0.031,5.812,7.656,2.094,0.625,1.719,1.094
101107,Marvin Williams,73,UTA,0.423,0.778,0.74,7.247,3.603,1.055,0.507,0.521,0.822
101108,Chris Paul,70,LAC,0.481,0.885,1.086,16.943,3.743,9.686,2.414,0.143,2.271
101109,Raymond Felton,68,NYK,0.427,0.789,1.368,13.941,2.853,5.471,1.382,0.206,2.279
101110,Martell Webster,76,WAS,0.442,0.848,1.829,11.434,3.868,1.882,0.645,0.224,1.184
101111,Charlie Villanueva,69,DET,0.377,0.551,1.304,6.768,3.493,0.783,0.449,0.565,0.565
101114,Deron Williams,78,BKN,0.44,0.859,2.167,18.923,2.974,7.744,0.962,0.385,2.795
101122,Danny Granger,5,IND,0.286,0.625,0.4,5.4,1.8,0.6,0.4,0.2,0.8
101123,Gerald Green,60,IND,0.366,0.8,0.983,7.017,2.35,0.833,0.317,0.383,0.883
101124,Hakim Warrick,28,"CHA, NOH",0.406,0.682,0.0,6.929,3.179,0.893,0.464,0.214,1.036
101126,Nate Robinson,82,CHI,0.433,0.799,1.72,13.098,2.244,4.366,1.037,0.122,1.756
101127,Jarrett Jack,79,GSW,0.452,0.843,1.038,12.949,3.076,5.557,0.759,0.139,1.987
101128,Francisco Garcia,58,"HOU, SAC",0.393,0.857,1.155,5.534,1.569,1.086,0.793,0.655,0.552
101130,Johan Petro,31,ATL,0.436,0.917,0.032,3.484,3.613,0.516,0.323,0.29,0.774
101131,Jason Maxiell,72,DET,0.446,0.621,0.0,6.917,5.681,0.75,0.444,1.319,1.125
101132,Linas Kleiza,20,TOR,0.333,0.842,1.0,7.4,2.6,0.8,0.2,0.1,0.7
101133,Ian Mahinmi,80,IND,0.453,0.608,0.0,5.025,3.888,0.338,0.488,0.825,1.15
101135,David Lee,79,GSW,0.519,0.797,0.0,18.468,11.215,3.532,0.848,0.278,2.62
101138,Brandon Bass,81,BOS,0.486,0.86,0.0,8.654,5.247,1.037,0.543,0.79,0.988
101139,CJ Miles,65,CLE,0.415,0.869,1.938,11.215,2.677,0.969,0.754,0.262,1.062
101141,Ersan Ilyasova,73,MIL,0.462,0.796,1.301,13.178,7.123,1.603,0.932,0.493,1.027
101142,Ronny Turiaf,65,LAC,0.505,0.365,0.0,1.862,2.338,0.538,0.292,0.538,0.446
101145,Monta Ellis,82,MIL,0.416,0.773,1.146,19.232,3.854,6.049,2.061,0.439,3.098
101150,Lou Williams,39,ATL,0.422,0.868,1.846,14.128,2.051,3.564,1.128,0.256,1.897
101153,Mickael Gelabale,36,MIN,0.518,0.875,0.444,5.028,2.75,0.722,0.444,0.111,0.444
101154,Andray Blatche,82,BKN,0.512,0.685,0.037,10.28,5.085,1.037,1.049,0.659,1.5
101161,Amir Johnson,81,TOR,0.554,0.727,0.062,10.037,7.543,1.506,1.0,1.358,1.444
101162,Marcin Gortat,61,PHX,0.521,0.652,0.0,11.148,8.459,1.23,0.656,1.607,1.623
101179,Ronnie Price,39,POR,0.325,0.708,0.256,2.692,1.128,1.872,0.667,0.077,0.872
101181,Jose Calderon,73,"DET, TOR",0.491,0.9,1.781,11.315,2.411,7.096,0.795,0.11,1.726
101183,Shavlik Randolph,16,BOS,0.583,0.407,0.0,4.188,4.375,0.25,0.5,0.438,0.625
101187,Alan Anderson,65,TOR,0.383,0.857,1.462,10.662,2.277,1.585,0.738,0.108,1.231
101198,Will Bynum,65,DET,0.469,0.809,0.369,9.785,1.492,3.554,0.692,0.077,1.923
101215,Will Conroy,4,MIN,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0
101236,Chuck Hayes,74,SAC,0.442,0.625,0.0,2.676,4.041,1.514,0.419,0.243,0.595
101249,John Lucas III,63,TOR,0.386,0.72,0.905,5.286,1.032,1.667,0.365,0.016,0.413
200745,Andrea Bargnani,35,TOR,0.399,0.844,1.086,12.657,3.657,1.086,0.6,0.657,1.543
200746,LaMarcus Aldridge,74,POR,0.484,0.81,0.027,21.081,9.054,2.595,0.838,1.23,1.932
200748,Tyrus Thomas,26,CHA,0.353,0.839,0.115,4.808,2.308,0.731,0.538,0.577,0.654
200750,Brandon Roy,5,MIN,0.314,0.7,0.0,5.8,2.8,4.6,0.6,0.0,1.4
200751,Randy Foye,82,UTA,0.397,0.819,2.171,10.756,1.549,2.037,0.805,0.329,1.122
200752,Rudy Gay,75,"MEM, TOR",0.416,0.814,1.12,18.213,6.147,2.693,1.507,0.707,2.64
200755,JJ Redick,78,"MIL, ORL",0.434,0.9,2.115,14.103,2.192,3.795,0.487,0.115,1.769
200757,Thabo Sefolosha,81,OKC,0.481,0.826,1.333,7.568,3.914,1.543,1.272,0.543,0.79
200758,Ronnie Brewer,60,"NYK, OKC",0.354,0.41,0.383,2.983,2.333,0.833,0.717,0.1,0.3
200765,Rajon Rondo,38,BOS,0.484,0.645,0.316,13.737,5.579,11.053,1.842,0.237,3.895
200768,Kyle Lowry,68,TOR,0.401,0.795,1.485,11.632,4.721,6.397,1.382,0.353,2.309
200769,Shannon Brown,59,PHX,0.42,0.784,0.661,10.458,2.525,1.831,1.0,0.254,1.254
200777,Joel Freeland,51,POR,0.408,0.667,0.0,2.627,2.333,0.255,0.255,0.216,0.373
200778,James White,57,NYK,0.431,0.579,0.246,2.193,0.842,0.509,0.228,0.07,0.298
200779,Steve Novak,81,NYK,0.414,0.909,1.84,6.605,1.877,0.432,0.346,0.099,0.148
200780,Solomon Jones,2,NYK,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,1.5
200782,P.J. Tucker,79,PHX,0.473,0.744,0.278,6.405,4.43,1.38,0.785,0.241,0.848
200789,Daniel Gibson,46,CLE,0.34,0.703,1.217,5.435,1.304,1.783,0.652,0.087,0.674
200794,Paul Millsap,78,UTA,0.49,0.742,0.167,14.551,7.103,2.577,1.308,1.026,1.769
200797,Ryan Hollins,60,LAC,0.614,0.75,0.0,3.433,2.317,0.183,0.1,0.567,0.733
200809,Chris Quinn,7,CLE,0.25,1.0,0.0,1.429,0.286,1.286,0.429,0.0,0.857
200811,Lou Amundson,39,"CHI, MIN, NOH",0.395,0.333,0.0,1.949,2.718,0.282,0.41,0.308,0.487
200826,J.J. Barea,74,MIN,0.417,0.784,1.311,11.27,2.797,3.973,0.432,0.0,1.959
201142,Kevin Durant,81,OKC,0.51,0.905,1.716,28.148,7.901,4.617,1.432,1.296,3.457
201143,Al Horford,74,ATL,0.543,0.644,0.041,17.419,10.23,3.243,1.054,1.054,1.986
201144,Mike Conley,80,MEM,0.44,0.83,1.325,14.6,2.812,6.088,2.175,0.3,2.362
201145,Jeff Green,81,BOS,0.467,0.808,0.864,12.79,3.926,1.58,0.691,0.84,1.63
201147,Corey Brewer,82,DEN,0.425,0.69,1.11,12.073,2.866,1.512,1.439,0.28,1.244
201148,Brandan Wright,64,DAL,0.597,0.615,0.0,8.453,4.062,0.594,0.406,1.188,0.531
201149,Joakim Noah,66,CHI,0.481,0.751,0.0,11.879,11.106,3.97,1.182,2.136,2.667
201150,Spencer Hawes,82,PHI,0.464,0.777,0.378,11.037,7.195,2.232,0.293,1.378,1.598
201152,Thaddeus Young,76,PHI,0.531,0.574,0.013,14.829,7.513,1.645,1.75,0.724,1.184
201155,Rodney Stuckey,76,DET,0.406,0.783,0.724,11.526,2.789,3.553,0.671,0.224,1.763
201156,Nick Young,59,PHI,0.413,0.82,1.271,10.644,2.203,1.424,0.61,0.237,0.847
201158,Marco Belinelli,73,CHI,0.395,0.839,1.082,9.616,1.918,2.027,0.603,0.082,1.123
201160,Jason Smith,51,NOH,0.49,0.843,0.0,8.235,3.647,0.667,0.294,0.882,1.078
201161,Daequan Cook,49,"CHI, HOU",0.305,0.75,0.531,2.796,1.245,0.388,0.163,0.143,0.306
201162,Jared Dudley,79,PHX,0.468,0.796,1.342,10.899,3.101,2.57,0.949,0.101,1.278
201163,Wilson Chandler,43,DEN,0.462,0.793,1.209,13.023,5.07,1.349,1.047,0.279,1.395
201166,Aaron Brooks,53,"HOU, SAC",0.453,0.769,0.943,7.094,1.509,2.151,0.566,0.189,1.264
201167,Arron Afflalo,64,ORL,0.439,0.857,1.125,16.516,3.734,3.219,0.625,0.172,2.156
201168,Tiago Splitter,81,SAS,0.56,0.73,0.0,10.346,6.358,1.605,0.778,0.79,1.235
201171,Carl Landry,81,GSW,0.54,0.817,0.012,10.79,5.963,0.802,0.432,0.383,1.42
201175,Glen Davis,34,ORL,0.448,0.718,0.0,15.059,7.235,2.059,0.941,0.618,1.882
201177,Josh McRoberts,67,"CHA, ORL",0.455,0.765,0.358,5.985,4.851,2.104,0.478,0.403,0.985
201187,Dominic McGuire,26,"IND, NOH, TOR",0.429,0.3,0.0,1.962,3.0,0.769,0.5,0.423,0.462
201188,Marc Gasol,80,MEM,0.494,0.848,0.012,14.088,7.775,3.975,1.0,1.738,1.962
201189,Aaron Gray,42,TOR,0.533,0.523,0.0,2.833,3.167,0.786,0.167,0.119,0.857
201196,Ramon Sessions,61,CHA,0.408,0.839,0.541,14.361,2.77,3.77,0.787,0.115,1.705
201202,Joel Anthony,62,MIA,0.515,0.607,0.0,1.403,1.855,0.21,0.21,0.677,0.355
201228,C.J. Watson,80,BKN,0.418,0.78,1.1,6.788,1.812,2.013,0.825,0.15,0.862
201229,Anthony Tolliver,62,ATL,0.38,0.863,0.726,4.081,2.5,0.516,0.242,0.194,0.581
201274,Ivan Johnson,69,ATL,0.52,0.618,0.014,6.551,3.855,0.667,0.812,0.203,1.029
201563,Michael Beasley,75,PHX,0.405,0.746,0.6,10.12,3.76,1.48,0.413,0.453,1.92
201564,O.J. Mayo,82,DAL,0.449,0.82,1.732,15.305,3.549,4.402,1.134,0.28,2.561
201566,Russell Westbrook,82,OKC,0.438,0.8,1.183,23.207,5.22,7.402,1.768,0.293,3.329
201567,Kevin Love,18,MIN,0.352,0.704,1.111,18.333,14.0,2.333,0.722,0.5,2.167
201568,Danilo Gallinari,71,DEN,0.418,0.822,1.901,16.183,5.169,2.479,0.901,0.507,1.563
201569,Eric Gordon,42,NOH,0.402,0.842,1.333,16.976,1.833,3.262,1.071,0.19,2.786
201571,D.J. Augustin,76,IND,0.35,0.838,0.882,4.684,1.197,2.237,0.447,0.039,0.895
201572,Brook Lopez,74,BKN,0.521,0.758,0.0,19.419,6.919,0.946,0.446,2.081,1.77
201573,Jerryd Bayless,80,MEM,0.419,0.836,0.888,8.662,2.2,3.3,0.738,0.212,1.5
201574,Jason Thompson,82,SAC,0.502,0.694,0.0,10.866,6.695,1.024,0.585,0.744,1.232
201575,Brandon Rush,2,GSW,0.667,0.667,0.0,7.0,0.5,1.0,0.0,0.0,1.5
201576,Anthony Randolph,39,DEN,0.491,0.689,0.0,3.667,2.436,0.308,0.487,0.538,0.949
201577,Robin Lopez,82,NOH,0.534,0.778,0.0,11.329,5.634,0.78,0.39,1.561,1.341
201578,Marreese Speights,79,"CLE, MEM",0.445,0.771,0.038,8.329,4.886,0.595,0.304,0.671,1.013
201579,Roy Hibbert,79,IND,0.448,0.741,0.013,11.861,8.304,1.43,0.494,2.608,2.051
201580,JaVale McGee,79,DEN,0.575,0.591,0.013,9.076,4.823,0.304,0.38,1.987,1.139
201581,JJ Hickson,80,POR,0.562,0.679,0.0,12.725,10.35,1.1,0.6,0.638,1.812
201583,Ryan Anderson,81,NOH,0.423,0.844,2.63,16.16,6.407,1.198,0.519,0.383,1.198
201584,Courtney Lee,78,BOS,0.464,0.861,0.744,7.846,2.436,1.833,1.141,0.269,1.077
201585,Kosta Koufos,81,DEN,0.581,0.558,0.0,8.0,6.938,0.395,0.543,1.272,0.654
201586,Serge Ibaka,80,OKC,0.573,0.749,0.25,13.188,7.712,0.538,0.35,3.025,1.562
201587,Nicolas Batum,73,POR,0.423,0.848,2.26,14.342,5.644,4.932,1.247,1.137,2.603
201588,George Hill,76,IND,0.443,0.817,1.711,14.158,3.737,4.671,1.066,0.342,1.526
201589,Darrell Arthur,59,MEM,0.451,0.717,0.085,6.136,2.864,0.559,0.407,0.559,0.729
201591,DJ White,12,BOS,0.522,0.556,0.0,2.417,1.083,0.333,0.083,0.5,0.167
201593,Nikola Pekovic,62,MIN,0.52,0.744,0.0,16.306,8.79,0.855,0.694,0.806,1.629
201596,Mario Chalmers,77,MIA,0.429,0.795,1.597,8.649,2.221,3.545,1.532,0.156,1.545
201599,DeAndre Jordan,82,LAC,0.643,0.386,0.0,8.829,7.244,0.341,0.585,1.366,1.22
201600,Omer Asik,82,HOU,0.541,0.562,0.0,10.146,11.659,0.915,0.561,1.061,2.11
201601,Luc Mbah a Moute,58,MIL,0.401,0.571,0.224,6.672,4.414,0.948,0.724,0.241,1.207
201604,Chris Douglas-Roberts,6,DAL,0.357,0.7,0.0,2.833,0.833,0.667,0.333,0.0,0.167
201609,Goran Dragic,77,PHX,0.443,0.748,1.143,14.727,3.091,7.39,1.61,0.338,2.753
201627,Anthony Morrow,41,"ATL, DAL",0.441,0.909,0.39,4.0,0.732,0.317,0.317,0.024,0.195
201632,Hamed Haddadi,30,"MEM, PHX",0.427,0.519,0.0,2.8,3.7,0.4,0.2,0.9,1.033
201858,Cartier Martin,41,WAS,0.381,0.714,1.415,6.585,2.439,0.488,0.463,0.146,0.78
