season_year,personId,personName,games_played,minutes,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,points,position,teamTricode,minutes_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game,threepointers_per_game,field_goal_percentage,three_point_percentage,free_throw_percentage
2020-21,200746,LaMarcus Aldridge,26,0.0,140,296,31,80,41,47,19,99,118,49,11,29,27,352,C,"BKN, SAS",0.0,13.538461538461538,4.538461538461538,1.8846153846153846,0.4230769230769231,1.1153846153846154,1.0384615384615385,1.1923076923076923,0.47297297297297297,0.3875,0.8723404255319149
2020-21,200752,Rudy Gay,63,0.0,264,628,106,278,82,102,42,261,303,88,45,40,65,716,F,SAS,0.0,11.365079365079366,4.809523809523809,1.3968253968253967,0.7142857142857143,0.6349206349206349,1.0317460317460319,1.6825396825396826,0.42038216560509556,0.381294964028777,0.803921568627451
2020-21,200755,JJ Redick,44,0.0,106,267,66,178,49,52,4,60,64,51,11,3,36,327,,"DAL, NOP",0.0,7.431818181818182,1.4545454545454546,1.1590909090909092,0.25,0.06818181818181818,0.8181818181818182,1.5,0.3970037453183521,0.3707865168539326,0.9423076923076923
2020-21,200765,Rajon Rondo,45,0.0,95,215,36,89,16,17,18,92,110,199,37,4,79,242,G,"ATL, LAC",0.0,5.377777777777778,2.4444444444444446,4.4222222222222225,0.8222222222222222,0.08888888888888889,1.7555555555555555,0.8,0.4418604651162791,0.4044943820224719,0.9411764705882353
2020-21,200768,Kyle Lowry,46,0.0,260,596,131,331,140,160,35,212,247,338,45,14,126,791,G,TOR,0.0,17.195652173913043,5.369565217391305,7.3478260869565215,0.9782608695652174,0.30434782608695654,2.739130434782609,2.847826086956522,0.436241610738255,0.3957703927492447,0.875
2020-21,200782,P.J. Tucker,52,0.0,66,177,40,119,21,28,51,153,204,61,39,20,40,193,F,"HOU, MIL",0.0,3.7115384615384617,3.923076923076923,1.1730769230769231,0.75,0.38461538461538464,0.7692307692307693,0.7692307692307693,0.3728813559322034,0.33613445378151263,0.75
2020-21,200794,Paul Millsap,56,0.0,191,401,49,143,71,98,76,186,262,98,51,36,51,502,F,DEN,0.0,8.964285714285714,4.678571428571429,1.75,0.9107142857142857,0.6428571428571429,0.9107142857142857,0.875,0.4763092269326683,0.34265734265734266,0.7244897959183674
2020-21,201142,Kevin Durant,35,0.0,324,603,85,189,210,238,13,234,247,195,25,45,120,943,F,BKN,0.0,26.942857142857143,7.057142857142857,5.571428571428571,0.7142857142857143,1.2857142857142858,3.4285714285714284,2.4285714285714284,0.5373134328358209,0.4497354497354497,0.8823529411764706
2020-21,201143,Al Horford,28,0.0,162,360,56,152,18,22,29,159,188,94,25,26,29,398,C,OKC,0.0,14.214285714285714,6.714285714285714,3.357142857142857,0.8928571428571429,0.9285714285714286,1.0357142857142858,2.0,0.45,0.3684210526315789,0.8181818181818182
2020-21,201144,Mike Conley,51,0.0,284,640,138,335,121,142,36,141,177,305,70,9,99,827,G,UTA,0.0,16.215686274509803,3.4705882352941178,5.980392156862745,1.3725490196078431,0.17647058823529413,1.9411764705882353,2.7058823529411766,0.44375,0.41194029850746267,0.852112676056338
2020-21,201145,Jeff Green,68,0.0,261,530,103,250,125,161,34,229,263,108,36,27,54,750,F,BKN,0.0,11.029411764705882,3.8676470588235294,1.588235294117647,0.5294117647058824,0.39705882352941174,0.7941176470588235,1.5147058823529411,0.49245283018867925,0.412,0.7763975155279503
2020-21,201152,Thaddeus Young,68,0.0,370,662,12,45,71,113,168,255,423,291,74,40,137,823,C,CHI,0.0,12.102941176470589,6.220588235294118,4.279411764705882,1.088235294117647,0.5882352941176471,2.014705882352941,0.17647058823529413,0.5589123867069486,0.26666666666666666,0.6283185840707964
2020-21,201162,Jared Dudley,12,0.0,2,9,2,6,0,0,4,17,21,5,1,1,2,6,,LAL,0.0,0.5,1.75,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.0
2020-21,201188,Marc Gasol,52,0.0,88,194,50,122,36,50,38,177,215,109,26,58,53,262,C,LAL,0.0,5.038461538461538,4.134615384615385,2.0961538461538463,0.5,1.1153846153846154,1.0192307692307692,0.9615384615384616,0.4536082474226804,0.4098360655737705,0.72
2020-21,201229,Anthony Tolliver,11,0.0,4,17,4,14,5,6,3,7,10,2,3,2,3,17,,PHI,0.0,1.5454545454545454,0.9090909090909091,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.23529411764705882,0.2857142857142857,0.8333333333333334
2020-21,201565,Derrick Rose,50,0.0,287,611,50,129,110,127,20,110,130,209,49,19,78,734,G,"DET, NYK",0.0,14.68,2.6,4.18,0.98,0.38,1.56,1.0,0.469721767594108,0.3875968992248062,0.8661417322834646
2020-21,201566,Russell Westbrook,65,0.0,544,1238,86,273,271,413,109,641,750,763,89,23,312,1445,G,WAS,0.0,22.23076923076923,11.538461538461538,11.738461538461538,1.3692307692307693,0.35384615384615387,4.8,1.323076923076923,0.4394184168012924,0.315018315018315,0.6561743341404358
2020-21,201567,Kevin Love,25,0.0,103,252,57,156,42,51,17,169,186,63,16,2,38,305,F,CLE,0.0,12.2,7.44,2.52,0.64,0.08,1.52,2.28,0.4087301587301587,0.36538461538461536,0.8235294117647058
2020-21,201568,Danilo Gallinari,51,0.0,206,475,103,254,161,174,17,194,211,76,30,10,43,676,F,ATL,0.0,13.254901960784315,4.137254901960785,1.4901960784313726,0.5882352941176471,0.19607843137254902,0.8431372549019608,2.019607843137255,0.4336842105263158,0.40551181102362205,0.9252873563218391
2020-21,201569,Eric Gordon,27,0.0,159,367,69,210,94,114,8,50,58,71,14,13,51,481,G,HOU,0.0,17.814814814814813,2.1481481481481484,2.6296296296296298,0.5185185185185185,0.48148148148148145,1.8888888888888888,2.5555555555555554,0.4332425068119891,0.32857142857142857,0.8245614035087719
2020-21,201571,D.J. Augustin,57,0.0,135,343,83,217,85,94,20,74,94,188,28,1,65,438,G,"HOU, MIL",0.0,7.684210526315789,1.6491228070175439,3.2982456140350878,0.49122807017543857,0.017543859649122806,1.1403508771929824,1.456140350877193,0.3935860058309038,0.3824884792626728,0.9042553191489362
2020-21,201572,Brook Lopez,70,0.0,322,640,95,281,120,142,104,243,347,50,40,103,64,859,C,MIL,0.0,12.271428571428572,4.957142857142857,0.7142857142857143,0.5714285714285714,1.4714285714285715,0.9142857142857143,1.3571428571428572,0.503125,0.33807829181494664,0.8450704225352113
2020-21,201577,Robin Lopez,71,0.0,269,425,5,18,99,137,141,131,272,55,15,44,75,642,C,WAS,0.0,9.04225352112676,3.8309859154929575,0.7746478873239436,0.2112676056338028,0.6197183098591549,1.056338028169014,0.07042253521126761,0.6329411764705882,0.2777777777777778,0.7226277372262774
2020-21,201580,JaVale McGee,46,0.0,144,282,5,24,44,67,77,162,239,39,19,54,60,337,C,"CLE, DEN",0.0,7.326086956521739,5.195652173913044,0.8478260869565217,0.41304347826086957,1.173913043478261,1.3043478260869565,0.10869565217391304,0.5106382978723404,0.20833333333333334,0.6567164179104478
2020-21,201586,Serge Ibaka,41,0.0,186,365,39,115,43,53,73,202,275,74,9,47,44,454,C,LAC,0.0,11.073170731707316,6.7073170731707314,1.8048780487804879,0.21951219512195122,1.146341463414634,1.0731707317073171,0.9512195121951219,0.5095890410958904,0.3391304347826087,0.8113207547169812
2020-21,201587,Nicolas Batum,67,0.0,191,412,110,272,48,58,50,266,316,148,69,37,53,540,F,LAC,0.0,8.059701492537313,4.7164179104477615,2.208955223880597,1.0298507462686568,0.5522388059701493,0.7910447761194029,1.6417910447761195,0.46359223300970875,0.40441176470588236,0.8275862068965517
2020-21,201588,George Hill,30,0.0,95,197,31,80,40,50,16,45,61,73,23,5,31,261,G,"OKC, PHI",0.0,8.7,2.033333333333333,2.433333333333333,0.7666666666666667,0.16666666666666666,1.0333333333333334,1.0333333333333334,0.48223350253807107,0.3875,0.8
2020-21,201599,DeAndre Jordan,57,0.0,190,249,0,1,46,92,117,310,427,93,17,65,85,426,C,BKN,0.0,7.473684210526316,7.491228070175438,1.631578947368421,0.2982456140350877,1.1403508771929824,1.4912280701754386,0.0,0.7630522088353414,0.0,0.5
2020-21,201609,Goran Dragic,50,0.0,240,555,91,244,101,122,25,144,169,219,33,8,118,672,G,MIA,0.0,13.44,3.38,4.38,0.66,0.16,2.36,1.82,0.43243243243243246,0.3729508196721312,0.8278688524590164
2020-21,201933,Blake Griffin,46,0.0,174,411,70,205,87,117,35,190,225,140,32,15,62,505,C,"BKN, DET",0.0,10.978260869565217,4.891304347826087,3.0434782608695654,0.6956521739130435,0.32608695652173914,1.3478260869565217,1.5217391304347827,0.4233576642335766,0.34146341463414637,0.7435897435897436
2020-21,201935,James Harden,44,0.0,342,734,121,334,278,323,35,313,348,475,53,33,177,1083,G,"BKN, HOU",0.0,24.613636363636363,7.909090909090909,10.795454545454545,1.2045454545454546,0.75,4.0227272727272725,2.75,0.4659400544959128,0.36227544910179643,0.8606811145510835
2020-21,201937,Ricky Rubio,68,0.0,193,498,66,214,130,150,28,195,223,433,98,4,111,582,G,MIN,0.0,8.558823529411764,3.2794117647058822,6.367647058823529,1.4411764705882353,0.058823529411764705,1.6323529411764706,0.9705882352941176,0.38755020080321284,0.308411214953271,0.8666666666666667
2020-21,201939,Stephen Curry,63,0.0,658,1365,337,801,362,395,29,316,345,363,77,8,213,2015,G,GSW,0.0,31.984126984126984,5.476190476190476,5.761904761904762,1.2222222222222223,0.12698412698412698,3.380952380952381,5.349206349206349,0.48205128205128206,0.4207240948813982,0.9164556962025316
2020-21,201942,DeMar DeRozan,61,0.0,455,920,19,74,387,440,40,219,259,422,56,15,119,1316,F,SAS,0.0,21.57377049180328,4.245901639344262,6.918032786885246,0.9180327868852459,0.2459016393442623,1.9508196721311475,0.3114754098360656,0.4945652173913043,0.25675675675675674,0.8795454545454545
2020-21,201949,James Johnson,51,0.0,146,327,31,120,45,76,32,145,177,98,42,42,55,368,F,"DAL, NOP",0.0,7.215686274509804,3.4705882352941178,1.9215686274509804,0.8235294117647058,0.8235294117647058,1.0784313725490196,0.6078431372549019,0.44648318042813456,0.25833333333333336,0.5921052631578947
2020-21,201950,Jrue Holiday,59,0.0,414,823,111,283,107,136,73,195,268,357,96,37,127,1046,G,MIL,0.0,17.728813559322035,4.5423728813559325,6.0508474576271185,1.6271186440677967,0.6271186440677966,2.152542372881356,1.88135593220339,0.503037667071689,0.392226148409894,0.7867647058823529
2020-21,201952,Jeff Teague,55,0.0,123,284,36,82,89,105,15,73,88,132,34,12,64,371,G,"BOS, MIL",0.0,6.745454545454545,1.6,2.4,0.6181818181818182,0.21818181818181817,1.1636363636363636,0.6545454545454545,0.43309859154929575,0.43902439024390244,0.8476190476190476
2020-21,201959,Taj Gibson,45,0.0,99,158,3,15,40,55,99,151,250,36,31,49,22,241,C,NYK,0.0,5.355555555555555,5.555555555555555,0.8,0.6888888888888889,1.0888888888888888,0.4888888888888889,0.06666666666666667,0.6265822784810127,0.2,0.7272727272727273
2020-21,201961,Wayne Ellington,46,0.0,149,338,116,275,28,35,12,73,85,67,18,9,33,442,G,DET,0.0,9.608695652173912,1.8478260869565217,1.4565217391304348,0.391304347826087,0.1956521739130435,0.717391304347826,2.5217391304347827,0.4408284023668639,0.4218181818181818,0.8
2020-21,201976,Patrick Beverley,37,0.0,93,220,56,141,36,45,29,90,119,76,29,28,34,278,G,LAC,0.0,7.513513513513513,3.2162162162162162,2.054054054054054,0.7837837837837838,0.7567567567567568,0.918918918918919,1.5135135135135136,0.42272727272727273,0.3971631205673759,0.8
2020-21,201980,Danny Green,69,0.0,224,544,175,432,31,40,55,205,260,118,92,56,67,654,F,PHI,0.0,9.478260869565217,3.7681159420289854,1.710144927536232,1.3333333333333333,0.8115942028985508,0.9710144927536232,2.536231884057971,0.4117647058823529,0.4050925925925926,0.775
2020-21,201988,Patty Mills,68,0.0,252,611,161,429,71,78,18,98,116,162,42,3,66,736,G,SAS,0.0,10.823529411764707,1.7058823529411764,2.3823529411764706,0.6176470588235294,0.04411764705882353,0.9705882352941176,2.3676470588235294,0.41243862520458263,0.3752913752913753,0.9102564102564102
2020-21,202066,Garrett Temple,56,0.0,158,381,67,200,40,50,29,131,160,124,43,30,58,423,G,CHI,0.0,7.553571428571429,2.857142857142857,2.2142857142857144,0.7678571428571429,0.5357142857142857,1.0357142857142858,1.1964285714285714,0.4146981627296588,0.335,0.8
2020-21,202083,Wesley Matthews,58,0.0,89,252,66,197,35,41,20,73,93,54,38,17,26,279,F,LAL,0.0,4.810344827586207,1.603448275862069,0.9310344827586207,0.6551724137931034,0.29310344827586204,0.4482758620689655,1.1379310344827587,0.3531746031746032,0.3350253807106599,0.8536585365853658
2020-21,202322,John Wall,40,0.0,293,726,79,249,158,211,17,112,129,275,42,31,141,823,G,HOU,0.0,20.575,3.225,6.875,1.05,0.775,3.525,1.975,0.4035812672176309,0.3172690763052209,0.7488151658767772
2020-21,202324,Derrick Favors,68,0.0,155,243,0,2,59,80,138,238,376,44,32,68,36,369,,UTA,0.0,5.426470588235294,5.529411764705882,0.6470588235294118,0.47058823529411764,1.0,0.5294117647058824,0.0,0.6378600823045267,0.0,0.7375
2020-21,202326,DeMarcus Cousins,41,0.0,130,305,47,135,59,81,53,210,263,76,34,24,64,366,C,"HOU, LAC",0.0,8.926829268292684,6.414634146341464,1.853658536585366,0.8292682926829268,0.5853658536585366,1.5609756097560976,1.146341463414634,0.4262295081967213,0.34814814814814815,0.7283950617283951
2020-21,202329,Al-Farouq Aminu,23,0.0,38,99,8,37,18,22,22,88,110,31,19,9,28,102,F,"CHI, ORL",0.0,4.434782608695652,4.782608695652174,1.3478260869565217,0.8260869565217391,0.391304347826087,1.2173913043478262,0.34782608695652173,0.3838383838383838,0.21621621621621623,0.8181818181818182
2020-21,202330,Gordon Hayward,44,0.0,311,658,85,205,156,185,37,221,258,181,52,14,91,863,F,CHA,0.0,19.613636363636363,5.863636363636363,4.113636363636363,1.1818181818181819,0.3181818181818182,2.0681818181818183,1.9318181818181819,0.4726443768996961,0.4146341463414634,0.8432432432432433
2020-21,202331,Paul George,54,0.0,445,953,171,416,198,228,45,314,359,280,62,24,179,1259,G,LAC,0.0,23.314814814814813,6.648148148148148,5.185185185185185,1.1481481481481481,0.4444444444444444,3.314814814814815,3.1666666666666665,0.4669464847848898,0.4110576923076923,0.868421052631579
2020-21,202334,Ed Davis,23,0.0,19,44,0,0,10,12,46,69,115,21,13,13,7,48,C,MIN,0.0,2.0869565217391304,5.0,0.9130434782608695,0.5652173913043478,0.5652173913043478,0.30434782608695654,0.0,0.4318181818181818,0.0,0.8333333333333334
2020-21,202335,Patrick Patterson,38,0.0,72,165,40,112,13,17,19,56,75,29,14,8,11,197,F,LAC,0.0,5.184210526315789,1.9736842105263157,0.7631578947368421,0.3684210526315789,0.21052631578947367,0.2894736842105263,1.0526315789473684,0.43636363636363634,0.35714285714285715,0.7647058823529411
2020-21,202339,Eric Bledsoe,71,0.0,307,730,121,355,134,195,29,215,244,268,55,24,114,869,G,NOP,0.0,12.23943661971831,3.436619718309859,3.7746478873239435,0.7746478873239436,0.3380281690140845,1.6056338028169015,1.704225352112676,0.42054794520547945,0.3408450704225352,0.6871794871794872
2020-21,202340,Avery Bradley,27,0.0,64,171,33,101,12,15,8,49,57,46,21,3,28,173,G,"HOU, MIA",0.0,6.407407407407407,2.111111111111111,1.7037037037037037,0.7777777777777778,0.1111111111111111,1.037037037037037,1.2222222222222223,0.3742690058479532,0.32673267326732675,0.8
2020-21,202355,Hassan Whiteside,36,0.0,126,224,0,1,41,79,61,154,215,20,9,46,40,293,C,SAC,0.0,8.13888888888889,5.972222222222222,0.5555555555555556,0.25,1.2777777777777777,1.1111111111111112,0.0,0.5625,0.0,0.5189873417721519
2020-21,202357,Nemanja Bjelica,37,0.0,89,196,27,85,37,51,29,98,127,69,15,5,33,242,F,"MIA, SAC",0.0,6.54054054054054,3.4324324324324325,1.864864864864865,0.40540540540540543,0.13513513513513514,0.8918918918918919,0.7297297297297297,0.45408163265306123,0.3176470588235294,0.7254901960784313
2020-21,202397,Ish Smith,44,0.0,129,297,18,49,19,33,22,128,150,172,32,13,41,295,G,WAS,0.0,6.704545454545454,3.409090909090909,3.909090909090909,0.7272727272727273,0.29545454545454547,0.9318181818181818,0.4090909090909091,0.43434343434343436,0.3673469387755102,0.5757575757575758
2020-21,202681,Kyrie Irving,54,0.0,549,1086,152,378,201,218,52,205,257,324,76,37,130,1451,G,BKN,0.0,26.87037037037037,4.7592592592592595,6.0,1.4074074074074074,0.6851851851851852,2.4074074074074074,2.814814814814815,0.505524861878453,0.4021164021164021,0.9220183486238532
2020-21,202683,Enes Freedom,72,0.0,339,561,1,4,127,164,284,511,795,84,33,48,78,806,C,POR,0.0,11.194444444444445,11.041666666666666,1.1666666666666667,0.4583333333333333,0.6666666666666666,1.0833333333333333,0.013888888888888888,0.6042780748663101,0.25,0.774390243902439
2020-21,202684,Tristan Thompson,54,0.0,169,326,0,3,71,120,169,270,439,67,24,33,62,409,C,BOS,0.0,7.574074074074074,8.12962962962963,1.2407407407407407,0.4444444444444444,0.6111111111111112,1.1481481481481481,0.0,0.5184049079754601,0.0,0.5916666666666667
2020-21,202685,Jonas Valanciunas,62,0.0,440,743,21,57,157,203,253,523,776,112,35,57,100,1058,C,MEM,0.0,17.06451612903226,12.516129032258064,1.8064516129032258,0.5645161290322581,0.9193548387096774,1.6129032258064515,0.3387096774193548,0.5921938088829072,0.3684210526315789,0.7733990147783252
2020-21,202687,Bismack Biyombo,66,0.0,142,242,0,1,47,105,137,210,347,81,17,74,71,331,C,CHA,0.0,5.015151515151516,5.257575757575758,1.2272727272727273,0.25757575757575757,1.121212121212121,1.0757575757575757,0.0,0.5867768595041323,0.0,0.44761904761904764
2020-21,202689,Kemba Walker,43,0.0,284,676,127,353,134,149,16,154,170,212,48,12,88,829,G,BOS,0.0,19.27906976744186,3.953488372093023,4.930232558139535,1.1162790697674418,0.27906976744186046,2.046511627906977,2.953488372093023,0.42011834319526625,0.3597733711048159,0.8993288590604027
2020-21,202692,Alec Burks,49,0.0,210,500,102,246,101,118,21,206,227,107,31,14,49,623,F,NYK,0.0,12.714285714285714,4.63265306122449,2.183673469387755,0.6326530612244898,0.2857142857142857,1.0,2.0816326530612246,0.42,0.4146341463414634,0.8559322033898306
2020-21,202693,Markieff Morris,61,0.0,153,378,65,209,36,50,48,218,266,73,22,19,54,407,F,LAL,0.0,6.672131147540983,4.360655737704918,1.1967213114754098,0.36065573770491804,0.3114754098360656,0.8852459016393442,1.0655737704918034,0.40476190476190477,0.31100478468899523,0.72
2020-21,202694,Marcus Morris Sr.,57,0.0,276,584,140,296,73,89,35,199,234,58,34,15,57,765,F,LAC,0.0,13.421052631578947,4.105263157894737,1.0175438596491229,0.5964912280701754,0.2631578947368421,1.0,2.456140350877193,0.4726027397260274,0.47297297297297297,0.8202247191011236
2020-21,202695,Kawhi Leonard,52,0.0,465,908,101,254,261,295,55,282,337,269,81,21,105,1292,F,LAC,0.0,24.846153846153847,6.480769230769231,5.173076923076923,1.5576923076923077,0.40384615384615385,2.019230769230769,1.9423076923076923,0.512114537444934,0.39763779527559057,0.8847457627118644
2020-21,202696,Nikola Vucevic,70,0.0,666,1396,176,440,131,156,146,671,817,269,65,48,126,1639,C,"CHI, ORL",0.0,23.414285714285715,11.67142857142857,3.842857142857143,0.9285714285714286,0.6857142857142857,1.8,2.5142857142857142,0.47707736389684813,0.4,0.8397435897435898
2020-21,202697,Iman Shumpert,2,0.0,1,4,0,3,0,0,1,0,1,0,1,0,1,2,,BKN,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.25,0.0,0.0
2020-21,202699,Tobias Harris,62,0.0,473,924,82,208,182,204,62,357,419,220,55,51,107,1210,F,PHI,0.0,19.516129032258064,6.758064516129032,3.5483870967741935,0.8870967741935484,0.8225806451612904,1.7258064516129032,1.3225806451612903,0.5119047619047619,0.3942307692307692,0.8921568627450981
2020-21,202704,Reggie Jackson,67,0.0,263,585,122,282,67,82,24,168,192,205,41,7,74,715,G,LAC,0.0,10.671641791044776,2.8656716417910446,3.0597014925373136,0.6119402985074627,0.1044776119402985,1.1044776119402986,1.8208955223880596,0.4495726495726496,0.4326241134751773,0.8170731707317073
2020-21,202709,Cory Joseph,63,0.0,200,426,45,132,72,88,35,124,159,213,61,18,79,517,G,"DET, SAC",0.0,8.206349206349206,2.5238095238095237,3.380952380952381,0.9682539682539683,0.2857142857142857,1.253968253968254,0.7142857142857143,0.4694835680751174,0.3409090909090909,0.8181818181818182
2020-21,202710,Jimmy Butler,52,0.0,366,736,25,102,359,416,94,265,359,369,108,18,109,1116,F,MIA,0.0,21.46153846153846,6.903846153846154,7.096153846153846,2.076923076923077,0.34615384615384615,2.0961538461538463,0.4807692307692308,0.49728260869565216,0.24509803921568626,0.8629807692307693
2020-21,202711,Bojan Bogdanovic,72,0.0,406,925,180,461,233,265,40,241,281,136,45,4,128,1225,F,UTA,0.0,17.01388888888889,3.9027777777777777,1.8888888888888888,0.625,0.05555555555555555,1.7777777777777777,2.5,0.43891891891891893,0.39045553145336226,0.879245283018868
2020-21,202722,Davis Bertans,57,0.0,193,478,169,428,100,115,18,150,168,49,33,13,33,655,F,WAS,0.0,11.491228070175438,2.9473684210526314,0.8596491228070176,0.5789473684210527,0.22807017543859648,0.5789473684210527,2.9649122807017543,0.40376569037656906,0.39485981308411217,0.8695652173913043
2020-21,202734,E'Twaun Moore,27,0.0,55,121,11,35,12,14,14,31,45,40,15,5,23,133,G,PHX,0.0,4.925925925925926,1.6666666666666667,1.4814814814814814,0.5555555555555556,0.18518518518518517,0.8518518518518519,0.4074074074074074,0.45454545454545453,0.3142857142857143,0.8571428571428571
2020-21,202738,Isaiah Thomas,3,0.0,9,27,3,12,2,2,1,3,4,5,1,0,6,23,,NOP,0.0,7.666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,2.0,1.0,0.3333333333333333,0.25,1.0
2020-21,202954,Brad Wanamaker,61,0.0,115,299,16,85,90,101,18,87,105,174,43,11,71,336,,"CHA, GSW",0.0,5.508196721311475,1.721311475409836,2.8524590163934427,0.7049180327868853,0.18032786885245902,1.1639344262295082,0.26229508196721313,0.38461538461538464,0.18823529411764706,0.8910891089108911
2020-21,203076,Anthony Davis,36,0.0,301,613,26,100,158,214,62,224,286,110,45,59,74,786,F,LAL,0.0,21.833333333333332,7.944444444444445,3.0555555555555554,1.25,1.6388888888888888,2.0555555555555554,0.7222222222222222,0.4910277324632953,0.26,0.7383177570093458
2020-21,203078,Bradley Beal,60,0.0,670,1382,130,373,408,459,72,211,283,265,69,22,187,1878,G,WAS,0.0,31.3,4.716666666666667,4.416666666666667,1.15,0.36666666666666664,3.1166666666666667,2.1666666666666665,0.48480463096960924,0.3485254691689008,0.8888888888888888
2020-21,203081,Damian Lillard,67,0.0,602,1334,275,704,449,484,32,251,283,505,62,17,203,1928,G,POR,0.0,28.776119402985074,4.223880597014926,7.537313432835821,0.9253731343283582,0.2537313432835821,3.029850746268657,4.104477611940299,0.4512743628185907,0.390625,0.9276859504132231
2020-21,203082,Terrence Ross,46,0.0,254,616,89,264,120,138,15,143,158,108,47,21,74,717,F,ORL,0.0,15.58695652173913,3.4347826086956523,2.347826086956522,1.0217391304347827,0.45652173913043476,1.608695652173913,1.934782608695652,0.41233766233766234,0.3371212121212121,0.8695652173913043
2020-21,203083,Andre Drummond,46,0.0,282,572,0,8,123,205,166,385,551,94,63,49,124,687,C,"CLE, LAL",0.0,14.934782608695652,11.978260869565217,2.0434782608695654,1.3695652173913044,1.065217391304348,2.6956521739130435,0.0,0.493006993006993,0.0,0.6
2020-21,203084,Harrison Barnes,58,0.0,319,642,100,256,195,235,64,321,385,201,43,11,93,933,F,SAC,0.0,16.086206896551722,6.637931034482759,3.4655172413793105,0.7413793103448276,0.1896551724137931,1.603448275862069,1.7241379310344827,0.4968847352024922,0.390625,0.8297872340425532
2020-21,203085,Austin Rivers,36,0.0,104,245,55,149,22,31,8,74,82,81,30,2,36,285,G,"DEN, NYK",0.0,7.916666666666667,2.2777777777777777,2.25,0.8333333333333334,0.05555555555555555,1.0,1.5277777777777777,0.42448979591836733,0.3691275167785235,0.7096774193548387
