personId,personName,games_played,teamTricode,field_goal_percentage,free_throw_percentage,threepointers_per_game,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocks_per_game,turnovers_per_game
202331,Paul George,54,LAC,0.467,0.868,3.167,23.315,6.648,5.185,1.148,0.444,3.315
202334,Ed Davis,23,MIN,0.432,0.833,0.0,2.087,5.0,0.913,0.565,0.565,0.304
202335,Patrick Patterson,38,LAC,0.436,0.765,1.053,5.184,1.974,0.763,0.368,0.211,0.289
202339,Eric Bledsoe,71,NOP,0.421,0.687,1.704,12.239,3.437,3.775,0.775,0.338,1.606
202340,Avery Bradley,27,"HOU, MIA",0.374,0.8,1.222,6.407,2.111,1.704,0.778,0.111,1.037
202355,Hassan Whiteside,36,SAC,0.562,0.519,0.0,8.139,5.972,0.556,0.25,1.278,1.111
202357,Nemanja Bjelica,37,"MIA, SAC",0.454,0.725,0.73,6.541,3.432,1.865,0.405,0.135,0.892
202397,Ish Smith,44,WAS,0.434,0.576,0.409,6.705,3.409,3.909,0.727,0.295,0.932
202681,Kyrie Irving,54,BKN,0.506,0.922,2.815,26.87,4.759,6.0,1.407,0.685,2.407
202683,Enes Freedom,72,POR,0.604,0.774,0.014,11.194,11.042,1.167,0.458,0.667,1.083
202684,Tristan Thompson,54,BOS,0.518,0.592,0.0,7.574,8.13,1.241,0.444,0.611,1.148
202685,Jonas Valanciunas,62,MEM,0.592,0.773,0.339,17.065,12.516,1.806,0.565,0.919,1.613
202687,Bismack Biyombo,66,CHA,0.587,0.448,0.0,5.015,5.258,1.227,0.258,1.121,1.076
202689,Kemba Walker,43,BOS,0.42,0.899,2.953,19.279,3.953,4.93,1.116,0.279,2.047
202692,Alec Burks,49,NYK,0.42,0.856,2.082,12.714,4.633,2.184,0.633,0.286,1.0
202693,Markieff Morris,61,LAL,0.405,0.72,1.066,6.672,4.361,1.197,0.361,0.311,0.885
202694,Marcus Morris Sr.,57,LAC,0.473,0.82,2.456,13.421,4.105,1.018,0.596,0.263,1.0
202695,Kawhi Leonard,52,LAC,0.512,0.885,1.942,24.846,6.481,5.173,1.558,0.404,2.019
202696,Nikola Vucevic,70,"CHI, ORL",0.477,0.84,2.514,23.414,11.671,3.843,0.929,0.686,1.8
202697,Iman Shumpert,2,BKN,0.25,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5
202699,Tobias Harris,62,PHI,0.512,0.892,1.323,19.516,6.758,3.548,0.887,0.823,1.726
202704,Reggie Jackson,67,LAC,0.45,0.817,1.821,10.672,2.866,3.06,0.612,0.104,1.104
202709,Cory Joseph,63,"DET, SAC",0.469,0.818,0.714,8.206,2.524,3.381,0.968,0.286,1.254
202710,Jimmy Butler,52,MIA,0.497,0.863,0.481,21.462,6.904,7.096,2.077,0.346,2.096
202711,Bojan Bogdanovic,72,UTA,0.439,0.879,2.5,17.014,3.903,1.889,0.625,0.056,1.778
202722,Davis Bertans,57,WAS,0.404,0.87,2.965,11.491,2.947,0.86,0.579,0.228,0.579
202734,E'Twaun Moore,27,PHX,0.455,0.857,0.407,4.926,1.667,1.481,0.556,0.185,0.852
202738,Isaiah Thomas,3,NOP,0.333,1.0,1.0,7.667,1.333,1.667,0.333,0.0,2.0
202954,Brad Wanamaker,61,"CHA, GSW",0.385,0.891,0.262,5.508,1.721,2.852,0.705,0.18,1.164
203076,Anthony Davis,36,LAL,0.491,0.738,0.722,21.833,7.944,3.056,1.25,1.639,2.056
203078,Bradley Beal,60,WAS,0.485,0.889,2.167,31.3,4.717,4.417,1.15,0.367,3.117
203081,Damian Lillard,67,POR,0.451,0.928,4.104,28.776,4.224,7.537,0.925,0.254,3.03
203082,Terrence Ross,46,ORL,0.412,0.87,1.935,15.587,3.435,2.348,1.022,0.457,1.609
203083,Andre Drummond,46,"CLE, LAL",0.493,0.6,0.0,14.935,11.978,2.043,1.37,1.065,2.696
203084,Harrison Barnes,58,SAC,0.497,0.83,1.724,16.086,6.638,3.466,0.741,0.19,1.603
203085,Austin Rivers,36,"DEN, NYK",0.424,0.71,1.528,7.917,2.278,2.25,0.833,0.056,1.0
203086,Meyers Leonard,3,MIA,0.429,0.5,1.0,3.333,2.333,0.667,0.0,0.0,0.667
203087,Jeremy Lamb,36,IND,0.435,0.947,1.444,10.083,3.639,1.472,0.944,0.639,0.611
203090,Maurice Harkless,37,"MIA, SAC",0.418,0.767,0.622,5.243,2.405,1.189,0.811,0.541,0.595
203095,Evan Fournier,42,"BOS, ORL",0.457,0.788,2.786,17.119,3.048,3.429,1.119,0.452,1.738
203107,Tomas Satoransky,58,CHI,0.514,0.848,0.724,7.707,2.448,4.672,0.69,0.241,1.655
203109,Jae Crowder,60,PHX,0.404,0.76,2.467,10.05,4.7,2.117,0.8,0.45,0.917
203110,Draymond Green,63,GSW,0.447,0.795,0.54,7.048,7.111,8.857,1.667,0.825,2.984
203114,Khris Middleton,68,MIL,0.476,0.898,2.221,20.368,5.971,5.441,1.088,0.132,2.618
203115,Will Barton,56,DEN,0.426,0.785,1.75,12.696,4.036,3.232,0.893,0.411,1.714
203118,Mike Scott,51,PHI,0.36,0.667,1.039,4.176,2.353,0.784,0.471,0.275,0.373
203121,Darius Miller,18,OKC,0.458,1.0,0.944,4.056,1.333,1.167,0.722,0.278,0.444
203145,Kent Bazemore,67,GSW,0.449,0.692,1.119,7.179,3.418,1.612,1.03,0.493,1.224
203200,Justin Holiday,72,IND,0.413,0.788,2.403,10.5,3.556,1.653,1.028,0.569,0.75
203210,JaMychal Green,58,DEN,0.463,0.807,1.362,8.121,4.776,0.914,0.448,0.379,0.914
203263,James Nunnally,9,NOP,0.385,0.5,0.444,1.667,1.0,0.333,0.0,0.0,0.222
203382,Aron Baynes,53,TOR,0.441,0.707,0.509,6.113,5.151,0.887,0.321,0.415,0.868
203457,Nerlens Noel,64,NYK,0.614,0.714,0.0,5.062,6.359,0.719,1.094,2.203,1.016
203458,Alex Len,64,"TOR, WAS",0.615,0.629,0.125,6.609,4.062,0.766,0.312,1.0,0.859
203460,Andre Roberson,5,BKN,0.143,0.5,0.2,1.2,3.0,0.8,0.6,0.2,0.4
203463,Ben McLemore,53,"HOU, LAL",0.37,0.736,1.83,7.66,1.887,0.736,0.434,0.17,0.792
203468,CJ McCollum,47,POR,0.458,0.812,3.596,23.128,3.936,4.745,0.936,0.447,1.383
203469,Cody Zeller,48,CHA,0.559,0.714,0.083,9.396,6.833,1.792,0.562,0.354,1.062
203471,Dennis Schroder,61,LAL,0.437,0.848,1.164,15.426,3.459,5.754,1.148,0.213,2.672
203473,Dewayne Dedmon,16,MIA,0.708,0.741,0.062,7.062,5.375,0.75,0.562,0.375,0.812
203476,Gorgui Dieng,38,"MEM, SAS",0.521,0.866,0.789,6.789,3.684,1.263,0.684,0.421,0.842
203482,Kelly Olynyk,70,"HOU, MIA",0.484,0.829,1.8,13.5,6.986,2.9,1.129,0.6,1.8
203484,Kentavious Caldwell-Pope,67,LAL,0.431,0.866,1.791,9.746,2.672,1.896,0.925,0.388,0.985
203486,Mason Plumlee,56,DET,0.614,0.669,0.0,10.375,9.268,3.607,0.768,0.893,1.875
203487,Michael Carter-Williams,31,ORL,0.389,0.612,0.484,8.839,4.484,4.161,0.806,0.548,2.226
203488,Mike Muscala,35,OKC,0.446,0.917,1.943,9.686,3.771,0.8,0.229,0.314,0.6
203490,Otto Porter Jr.,28,"CHI, ORL",0.432,0.857,1.393,9.679,5.429,1.964,0.571,0.143,0.893
203493,Reggie Bullock,65,NYK,0.442,0.909,2.508,10.908,3.431,1.523,0.8,0.169,0.692
203496,Robert Covington,70,POR,0.401,0.806,1.929,8.471,6.657,1.671,1.443,1.2,0.914
203497,Rudy Gobert,71,UTA,0.675,0.623,0.0,14.296,13.521,1.254,0.563,2.676,1.662
203500,Steven Adams,58,NOP,0.614,0.444,0.0,7.552,8.862,1.914,0.931,0.655,1.345
203501,Tim Hardaway Jr.,70,DAL,0.447,0.816,2.957,16.614,3.271,1.8,0.443,0.157,0.914
203503,Tony Snell,47,ATL,0.515,1.0,1.319,5.298,2.383,1.255,0.277,0.234,0.447
203504,Trey Burke,62,DAL,0.428,0.895,0.935,6.629,0.871,1.306,0.581,0.113,0.532
203506,Victor Oladipo,33,"HOU, IND, MIA",0.408,0.754,2.364,19.758,4.848,4.576,1.394,0.424,2.515
203507,Giannis Antetokounmpo,61,MIL,0.569,0.685,1.098,28.148,11.0,5.852,1.18,1.197,3.393
203516,James Ennis III,41,ORL,0.473,0.805,1.098,8.415,4.049,1.512,0.78,0.171,0.878
203521,Matthew Dellavedova,13,CLE,0.25,1.0,0.308,2.769,1.846,4.462,0.308,0.077,0.462
203524,Solomon Hill,71,ATL,0.359,0.761,0.958,4.465,3.014,1.056,0.704,0.155,0.592
203526,Raul Neto,64,WAS,0.468,0.882,1.0,8.703,2.438,2.281,1.141,0.094,0.828
203552,Seth Curry,57,PHI,0.467,0.896,2.211,12.474,2.386,2.719,0.772,0.14,1.14
203585,Rodney McGruder,16,DET,0.529,0.75,0.688,5.688,1.375,1.0,0.5,0.062,0.438
203648,Thanasis Antetokounmpo,57,MIL,0.489,0.51,0.123,2.912,2.175,0.807,0.386,0.175,0.754
203658,Norvel Pelle,13,"BKN, NYK, SAC",0.533,0.667,0.0,1.538,1.462,0.154,0.077,0.692,0.231
203897,Zach LaVine,58,CHI,0.507,0.849,3.448,27.431,4.983,4.862,0.793,0.466,3.5
203901,Elfrid Payton,63,NYK,0.432,0.682,0.444,10.143,3.429,3.222,0.746,0.143,1.635
203903,Jordan Clarkson,68,UTA,0.425,0.896,3.059,18.397,4.029,2.471,0.897,0.147,1.691
203914,Gary Harris,39,"DEN, ORL",0.4,0.821,1.231,9.949,2.026,2.0,0.718,0.282,0.949
203915,Spencer Dinwiddie,3,BKN,0.375,1.0,0.667,6.667,4.333,3.0,0.667,0.333,1.667
203918,Rodney Hood,55,"POR, TOR",0.362,0.857,0.618,4.473,1.873,0.964,0.436,0.127,0.655
203920,Khem Birch,67,"ORL, TOR",0.497,0.705,0.194,7.194,5.776,1.328,0.716,0.746,0.657
203922,Glenn Robinson III,23,SAC,0.424,0.913,0.696,5.261,1.957,0.87,0.174,0.13,0.478
203924,Jerami Grant,54,DET,0.429,0.845,2.13,22.315,4.63,2.815,0.648,1.074,2.019
203925,Joe Harris,69,BKN,0.505,0.778,3.058,14.116,3.594,1.884,0.667,0.203,0.899
203926,Doug McDermott,66,IND,0.532,0.816,1.682,13.621,3.348,1.288,0.303,0.091,0.803
203932,Aaron Gordon,50,"DEN, ORL",0.463,0.651,1.18,12.36,5.68,3.22,0.66,0.68,1.94
203933,T.J. Warren,4,IND,0.529,0.8,0.0,15.5,3.5,1.25,0.5,0.0,1.0
203935,Marcus Smart,48,BOS,0.398,0.79,1.938,13.062,3.479,5.688,1.5,0.479,2.0
203937,Kyle Anderson,69,MEM,0.468,0.783,1.362,12.377,5.739,3.623,1.217,0.826,1.246
203939,Dwight Powell,58,DAL,0.619,0.782,0.086,5.897,4.034,1.086,0.621,0.517,0.69
203943,Noah Vonleh,4,BKN,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.5
203944,Julius Randle,71,NYK,0.456,0.811,2.254,24.113,10.197,6.014,0.901,0.254,3.394
203952,Andrew Wiggins,71,GSW,0.477,0.714,1.972,18.592,4.887,2.352,0.944,0.986,1.775
203953,Jabari Parker,13,"BOS, SAC",0.545,0.769,0.154,5.538,3.231,0.846,0.077,0.385,0.769
203954,Joel Embiid,51,PHI,0.513,0.859,1.137,28.451,10.569,2.843,0.98,1.353,3.118
203957,Dante Exum,6,CLE,0.385,0.5,0.333,3.833,2.833,2.167,0.667,0.333,1.167
203960,JaKarr Sampson,29,IND,0.496,0.655,0.103,4.621,2.655,0.138,0.069,0.483,0.517
203967,Dario Saric,50,PHX,0.447,0.848,0.94,8.74,3.8,1.3,0.6,0.08,1.14
203991,Clint Capela,63,ATL,0.594,0.573,0.0,15.175,14.333,0.778,0.698,2.048,1.159
203992,Bogdan Bogdanovic,44,ATL,0.473,0.909,3.318,16.364,3.636,3.341,1.114,0.295,1.227
203994,Jusuf Nurkic,37,POR,0.514,0.619,0.324,11.459,8.973,3.378,1.027,1.054,1.973
203998,Bruno Caboclo,6,HOU,0.471,0.5,0.0,2.833,2.333,0.167,0.0,0.333,0.667
203999,Nikola Jokic,72,DEN,0.566,0.868,1.278,26.361,10.833,8.319,1.319,0.667,3.083
204001,Kristaps Porzingis,43,DAL,0.476,0.855,2.256,20.116,8.86,1.581,0.465,1.349,1.186
204020,Tyler Johnson,39,BKN,0.393,0.857,1.231,5.385,1.974,1.205,0.359,0.0,0.436
204025,Tim Frazier,5,MEM,0.15,0.333,0.0,1.6,1.6,3.2,0.4,0.2,0.8
204038,Langston Galloway,40,PHX,0.449,0.957,0.9,4.75,1.05,0.65,0.2,0.0,0.325
204060,Joe Ingles,67,UTA,0.489,0.844,2.731,12.075,3.642,4.746,0.672,0.179,1.746
204222,Greg Whittington,4,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204456,T.J. McConnell,69,IND,0.559,0.688,0.217,8.638,3.71,6.609,1.855,0.333,1.957
1626143,Jahlil Okafor,27,DET,0.618,0.708,0.074,5.37,2.444,0.481,0.222,0.185,0.778
1626145,Tyus Jones,70,MEM,0.431,0.911,0.643,6.314,2.0,3.7,0.914,0.086,0.686
1626149,Montrezl Harrell,69,LAL,0.622,0.707,0.0,13.493,6.203,1.058,0.667,0.71,1.072
1626153,Delon Wright,63,"DET, SAC",0.463,0.802,1.016,10.238,4.27,4.413,1.603,0.476,1.317
1626156,D'Angelo Russell,42,MIN,0.431,0.765,2.857,18.952,2.643,5.81,1.071,0.429,2.667
1626157,Karl-Anthony Towns,50,MIN,0.486,0.859,2.44,24.78,10.58,4.5,0.78,1.14,3.2
1626158,Richaun Holmes,61,SAC,0.637,0.794,0.033,14.246,8.262,1.656,0.639,1.574,1.23
1626159,Justise Winslow,26,MEM,0.352,0.571,0.385,6.846,4.538,1.923,0.577,0.462,1.423
1626161,Willie Cauley-Stein,53,DAL,0.632,0.628,0.019,5.283,4.453,0.66,0.396,0.811,0.547
1626162,Kelly Oubre Jr.,55,GSW,0.439,0.695,1.636,15.436,5.982,1.327,1.036,0.764,1.273
1626163,Frank Kaminsky,47,PHX,0.471,0.617,0.66,6.596,4.0,1.681,0.298,0.362,0.468
1626164,Devin Booker,67,PHX,0.484,0.867,1.881,25.552,4.194,4.313,0.791,0.239,3.09
1626166,Cameron Payne,60,PHX,0.484,0.893,1.217,8.417,2.4,3.617,0.6,0.267,1.0
1626167,Myles Turner,47,IND,0.477,0.782,1.468,12.596,6.511,1.021,0.851,3.383,1.426
1626168,Trey Lyles,23,SAS,0.478,0.652,0.609,5.0,3.739,0.609,0.261,0.043,0.261
1626169,Stanley Johnson,61,TOR,0.382,0.8,0.738,4.377,2.508,1.459,0.852,0.295,0.885
1626171,Bobby Portis,66,MIL,0.523,0.74,1.121,11.424,7.061,1.076,0.788,0.394,0.848
1626172,Kevon Looney,61,GSW,0.548,0.646,0.066,4.115,5.279,1.951,0.344,0.361,0.607
1626174,Christian Wood,41,HOU,0.514,0.631,1.878,20.976,9.634,1.732,0.829,1.171,1.951
1626178,Rondae Hollis-Jefferson,11,POR,0.5,0.562,0.0,2.455,2.364,1.182,0.182,0.364,0.182
1626179,Terry Rozier,69,CHA,0.45,0.817,3.217,20.391,4.377,4.246,1.261,0.377,1.855
1626181,Norman Powell,69,"POR, TOR",0.477,0.871,2.478,18.594,3.116,1.87,1.188,0.261,1.725
1626184,Chasson Randle,41,ORL,0.388,0.792,1.073,6.488,2.0,1.805,0.537,0.122,1.122
1626188,Quinn Cook,23,"CLE, LAL",0.426,0.875,0.478,3.304,0.739,0.783,0.174,0.043,0.304
1626192,Pat Connaughton,69,MIL,0.434,0.775,1.464,6.783,4.812,1.174,0.71,0.333,0.478
1626195,Willy Hernangomez,47,NOP,0.563,0.667,0.021,7.766,7.106,1.064,0.468,0.489,0.723
1626196,Josh Richardson,59,DAL,0.427,0.917,1.492,12.119,3.305,2.593,1.034,0.407,1.339
1626204,Larry Nance Jr.,35,CLE,0.471,0.612,1.171,9.343,6.714,3.057,1.743,0.486,1.571
1626220,Royce O'Neale,71,UTA,0.444,0.848,1.507,6.986,6.831,2.549,0.803,0.451,1.169
1626224,Cedi Osman,59,CLE,0.374,0.8,1.678,10.39,3.407,2.949,0.898,0.153,1.356
1626245,Cristiano Felicio,18,CHI,0.538,0.562,0.0,1.278,1.444,0.5,0.222,0.0,0.222
1626246,Boban Marjanovic,33,DAL,0.508,0.816,0.03,4.727,3.879,0.303,0.061,0.182,0.364
1626253,Axel Toupane,8,MIL,0.364,0.714,0.125,1.75,0.75,0.5,0.25,0.375,0.0
1627732,Ben Simmons,58,PHI,0.557,0.613,0.052,14.293,7.19,6.914,1.603,0.603,2.983
1627734,Domantas Sabonis,62,IND,0.535,0.732,0.839,20.323,11.968,6.694,1.226,0.532,3.435
1627736,Malik Beasley,37,MIN,0.44,0.85,3.459,19.568,4.378,2.378,0.811,0.189,1.622
1627737,Marquese Chriss,2,GSW,0.357,0.5,0.5,6.5,6.5,1.0,0.0,1.0,1.0
1627739,Kris Dunn,4,ATL,0.083,0.75,0.0,1.25,1.5,0.5,0.5,0.5,0.75
1627740,Henry Ellenson,2,TOR,0.357,0.75,1.0,7.5,6.0,2.5,0.0,0.0,0.0
1627741,Buddy Hield,71,SAC,0.406,0.846,3.972,16.563,4.704,3.62,0.887,0.423,1.831
1627742,Brandon Ingram,61,NOP,0.466,0.878,2.344,23.77,4.902,4.852,0.689,0.59,2.525
1627745,Damian Jones,39,"LAL, PHX, SAC",0.68,0.724,0.026,4.692,3.103,0.744,0.282,0.744,0.667
1627747,Caris LeVert,47,"BKN, IND",0.441,0.811,1.787,20.17,4.553,5.213,1.404,0.638,2.17
1627748,Thon Maker,8,CLE,0.556,0.909,0.0,3.75,2.25,0.5,0.25,0.5,0.375
1627749,Dejounte Murray,67,SAS,0.453,0.791,0.94,15.687,7.06,5.418,1.507,0.104,1.746
1627750,Jamal Murray,48,DEN,0.477,0.869,2.688,21.208,4.042,4.812,1.333,0.271,2.25
1627751,Jakob Poeltl,69,SAS,0.616,0.508,0.0,8.594,7.928,1.942,0.681,1.783,1.203
1627752,Taurean Prince,41,"BKN, CLE",0.401,0.855,1.512,9.488,3.463,1.854,0.683,0.561,1.146
1627756,Denzel Valentine,62,CHI,0.373,0.941,1.29,6.548,3.177,1.694,0.484,0.113,0.677
1627759,Jaylen Brown,58,BOS,0.484,0.764,2.81,24.655,5.983,3.362,1.241,0.552,2.724
1627761,DeAndre' Bembry,51,TOR,0.513,0.682,0.275,5.745,2.863,2.098,1.039,0.353,1.392
1627763,Malcolm Brogdon,56,IND,0.453,0.864,2.589,21.179,5.25,5.875,0.875,0.268,2.054
1627774,Jake Layman,45,MIN,0.495,0.703,0.511,5.133,1.489,0.622,0.644,0.422,0.578
1627775,Patrick McCaw,5,TOR,1.0,1.0,0.0,1.0,0.6,0.8,0.4,0.0,0.0
1627777,Georges Niang,72,UTA,0.437,0.957,1.722,6.944,2.444,0.819,0.347,0.111,0.708
1627780,Gary Payton II,10,GSW,0.769,0.75,0.2,2.5,1.1,0.1,0.6,0.1,0.1
1627783,Pascal Siakam,56,TOR,0.455,0.827,1.304,21.357,7.232,4.464,1.143,0.661,2.321
1627788,Furkan Korkmaz,55,PHI,0.401,0.732,1.836,9.109,2.055,1.491,0.891,0.164,0.836
1627789,Timothe Luwawu-Cabarrot,58,BKN,0.365,0.814,1.293,6.379,2.224,1.19,0.569,0.103,0.741
1627812,Yogi Ferrell,10,"CLE, LAC",0.351,0.778,0.9,5.6,1.9,2.2,0.7,0.3,0.3
1627814,Damion Lee,57,GSW,0.467,0.909,1.351,6.544,3.158,1.281,0.667,0.14,0.526
1627823,Juancho Hernangomez,52,MIN,0.435,0.619,1.058,7.212,3.942,0.673,0.365,0.135,0.519
1627826,Ivica Zubac,72,LAC,0.652,0.789,0.014,9.028,7.208,1.25,0.333,0.861,1.125
1627827,Dorian Finney-Smith,60,DAL,0.472,0.756,1.983,9.833,5.433,1.7,0.867,0.417,0.8
1627832,Fred VanVleet,52,TOR,0.389,0.885,3.346,19.596,4.231,6.308,1.673,0.712,1.827
1627846,Abdel Nader,24,PHX,0.491,0.757,0.75,6.667,2.583,0.792,0.417,0.375,0.792
1627853,Ryan Arcidiacono,44,CHI,0.419,0.65,0.568,3.091,1.523,1.273,0.205,0.0,0.227
1627854,Bryn Forbes,70,MIL,0.473,0.77,2.2,10.014,1.6,0.643,0.343,0.014,0.629
1627863,Danuel House Jr.,36,HOU,0.404,0.651,1.5,8.75,3.667,1.917,0.556,0.444,1.0
1627884,Derrick Jones Jr.,58,POR,0.484,0.648,0.741,6.828,3.534,0.81,0.638,0.931,0.552
1627885,Shaquille Harrison,34,"DEN, UTA",0.333,0.818,0.088,2.147,1.412,0.735,0.5,0.147,0.324
1627936,Alex Caruso,58,LAL,0.436,0.645,0.948,6.379,2.931,2.759,1.103,0.259,1.31
